ags,wahlkreis,wahlbezirk,gemeinde,name,wahlart,linke,spd,gruene,summe,gueltige_zweitstimmen,anteil_prozent,mehr_als_50_prozent
15002000,037,090039,"Halle (Saale), Stadt",Briefwahlbezirk 90039,B,129,97,314,540,722,74.79224376731302,True
15002000,037,090040,"Halle (Saale), Stadt",Briefwahlbezirk 90040,B,65,113,155,333,717,46.44351464435147,False
15002000,037,090049,"Halle (Saale), Stadt",Briefwahlbezirk 90049,B,136,158,440,734,1045,70.23923444976077,True
15002000,037,090053,"Halle (Saale), Stadt",Briefwahlbezirk 90053,B,112,108,245,465,600,77.5,True
15002000,037,090054,"Halle (Saale), Stadt",Briefwahlbezirk 90054,B,107,107,296,510,751,67.90945406125167,True
15002000,037,090057,"Halle (Saale), Stadt",Briefwahlbezirk 90057,B,130,108,316,554,706,78.47025495750708,True
15002000,037,090059,"Halle (Saale), Stadt",Briefwahlbezirk 90059,B,132,128,297,557,708,78.67231638418079,True
15002000,038,031001,"Halle (Saale), Stadt",Kita Kanena-Kleine Entdecker,U,19,22,29,70,256,27.34375,False
15002000,038,034101,"Halle (Saale), Stadt",Kulturhaus Dautzsch,U,59,89,114,262,1061,24.69368520263902,False
15002000,038,034201,"Halle (Saale), Stadt",Grundschule Kanena/Reideburg,U,21,66,72,159,634,25.0788643533123,False
15002000,038,034202,"Halle (Saale), Stadt",Grundschule Kanena/Reideburg,U,39,66,76,181,627,28.86762360446571,False
15002000,038,034301,"Halle (Saale), Stadt",Grundschule Büschdorf,U,63,143,136,342,1119,30.56300268096515,False
15002000,038,034302,"Halle (Saale), Stadt",Grundschule Büschdorf,U,55,112,87,254,900,28.22222222222222,False
15002000,038,034401,"Halle (Saale), Stadt",Freiw. Feuerwehr Kanena,U,32,55,35,122,637,19.152276295133436,False
15002000,038,041301,"Halle (Saale), Stadt",Gymnasium Südstadt,U,92,120,95,307,908,33.81057268722467,False
15002000,038,041302,"Halle (Saale), Stadt",Förderschule Schule am Lebensbaum,U,77,103,63,243,906,26.821192052980134,False
15002000,038,041303,"Halle (Saale), Stadt",Marguerite Friedländer Gesamtschule,U,79,88,53,220,747,29.451137884872825,False
15002000,038,041304,"Halle (Saale), Stadt",Sekundarschule Am Fliederweg,U,83,92,50,225,772,29.145077720207254,False
15002000,038,041305,"Halle (Saale), Stadt",Elisabeth-Gymnasium,U,73,46,32,151,595,25.3781512605042,False
15002000,038,041306,"Halle (Saale), Stadt",Elisabeth-Gymnasium,U,88,98,87,273,944,28.91949152542373,False
15002000,038,041307,"Halle (Saale), Stadt",Sekundarschule Am Fliederweg,U,79,96,63,238,800,29.75,False
15002000,038,041401,"Halle (Saale), Stadt",KGS Ulrich von Hutten,U,84,86,83,253,895,28.268156424581004,False
15002000,038,041402,"Halle (Saale), Stadt",Bürgerhaus alternativE,U,55,89,47,191,676,28.254437869822485,False
15002000,038,041403,"Halle (Saale), Stadt",Grundschule Auenschule,U,79,93,94,266,983,27.06002034587996,False
15002000,038,041404,"Halle (Saale), Stadt",Grundschule Auenschule,U,94,121,74,289,1069,27.034611786716557,False
15002000,038,045101,"Halle (Saale), Stadt",Förderschule Janusz Korczak,U,48,62,99,209,719,29.068150208623088,False
15002000,038,045102,"Halle (Saale), Stadt",Grundschule Frieden,U,72,96,68,236,884,26.69683257918552,False
15002000,038,045103,"Halle (Saale), Stadt",Grundschule Frieden,U,70,73,52,195,867,22.491349480968857,False
15002000,038,045104,"Halle (Saale), Stadt",Grundschule Radewell,U,29,50,63,142,578,24.567474048442907,False
15002000,038,045201,"Halle (Saale), Stadt",Grundschule Radewell,U,49,53,54,156,809,19.283065512978986,False
15002000,038,046001,"Halle (Saale), Stadt",Marguerite Friedländer Gesamtschule,U,56,56,85,197,804,24.502487562189053,False
15002000,038,046002,"Halle (Saale), Stadt",Gymnasium Südstadt,U,4,25,34,63,196,32.142857142857146,False
15002000,038,046101,"Halle (Saale), Stadt",Grundschule Hanoier Straße,U,59,49,33,141,646,21.826625386996906,False
15002000,038,046102,"Halle (Saale), Stadt",Grundschule Hanoier Straße,U,59,43,33,135,643,20.995334370139968,False
15002000,038,046103,"Halle (Saale), Stadt",Grundschule Hanoier Straße,U,41,49,19,109,560,19.464285714285715,False
15002000,038,046104,"Halle (Saale), Stadt",Grundschule Hanoier Straße,U,21,34,14,69,387,17.829457364341085,False
15002000,038,046105,"Halle (Saale), Stadt",Förderschule Janusz Korczak,U,52,42,37,131,611,21.44026186579378,False
15002000,038,046106,"Halle (Saale), Stadt",Förderschule Janusz Korczak,U,31,35,23,89,458,19.43231441048035,False
15002000,038,090015,"Halle (Saale), Stadt",Briefwahlbezirk 90015,B,54,84,92,230,574,40.069686411149824,False
15002000,038,090019,"Halle (Saale), Stadt",Briefwahlbezirk 90019,B,120,135,107,362,772,46.89119170984456,False
15002000,038,090020,"Halle (Saale), Stadt",Briefwahlbezirk 90020,B,73,137,81,291,718,40.52924791086351,False
15002000,038,090021,"Halle (Saale), Stadt",Briefwahlbezirk 90021,B,63,93,76,232,586,39.59044368600683,False
15002000,038,090022,"Halle (Saale), Stadt",Briefwahlbezirk 90022,B,63,117,87,267,695,38.41726618705036,False
15002000,038,090023,"Halle (Saale), Stadt",Briefwahlbezirk 90023,B,147,143,71,361,972,37.13991769547325,False
15002000,038,090032,"Halle (Saale), Stadt",Briefwahlbezirk 90032,B,69,147,116,332,837,39.66547192353644,False
15002000,038,090041,"Halle (Saale), Stadt",Briefwahlbezirk 90041,B,45,68,43,156,364,42.857142857142854,False
15002000,038,090044,"Halle (Saale), Stadt",Briefwahlbezirk 90044,B,52,135,70,257,720,35.69444444444444,False
15002000,038,090045,"Halle (Saale), Stadt",Briefwahlbezirk 90045,B,98,187,163,448,1053,42.54510921177588,False
15002000,038,090046,"Halle (Saale), Stadt",Briefwahlbezirk 90046,B,94,121,68,283,842,33.6104513064133,False
15002000,038,090051,"Halle (Saale), Stadt",Briefwahlbezirk 90051,B,64,90,76,230,557,41.292639138240574,False
15002000,038,090058,"Halle (Saale), Stadt",Briefwahlbezirk 90058,B,74,112,67,253,553,45.750452079566,False
15084315,039,000001,"Lützen, Stadt",Lützen - Feuerwehrhaus (Großer Schulungsraum),U,36,30,20,86,532,16.165413533834588,False
15084315,039,000002,"Lützen, Stadt",Lützen - Feuerwehrhaus Lützen (Kleiner Schulungsraum),U,16,16,26,58,336,17.261904761904763,False
15084315,039,000003,"Lützen, Stadt",Lützen - Erweiterungsbau der Freien Gesamtschule Gustav-Adolf,U,44,25,21,90,553,16.2748643761302,False
15084315,039,000004,"Lützen, Stadt",Lützen - OT Meuchen (Dorfgemeinschaftshaus),U,12,14,11,37,175,21.142857142857142,False
15084315,039,000005,"Lützen, Stadt",Lützen - OT Röcken  (Jugendclub am Teich),U,12,21,17,50,319,15.67398119122257,False
15084315,039,000006,"Lützen, Stadt",Lützen - OT Großgörschen (Feuerwehrhaus),U,19,30,13,62,408,15.196078431372548,False
15084315,039,000007,"Lützen, Stadt",Lützen - OT Starsiedel (Feuerwehr),U,27,8,31,66,331,19.939577039274923,False
15084315,039,000008,"Lützen, Stadt",Lützen - OT Rippach (Grundschule),U,13,16,7,36,194,18.556701030927837,False
15084315,039,000009,"Lützen, Stadt",Lützen - OT Pörsten (Feuerwehrhaus),U,6,5,3,14,115,12.173913043478262,False
15084315,039,000010,"Lützen, Stadt",Lützen - OT Poserna (Feuerwehr),U,13,11,1,25,173,14.45086705202312,False
15084315,039,000011,"Lützen, Stadt",Lützen - OT Göthewitz (Feuerwehr Grunautal),U,9,5,2,16,109,14.678899082568808,False
15084315,039,000012,"Lützen, Stadt",Lützen - OT Kreischau (Raum des Heimatvereins),U,9,7,3,19,118,16.10169491525424,False
15084315,039,000013,"Lützen, Stadt",Lützen - OT Muschwitz (Dorfgemeinschaftshaus),U,15,15,14,44,218,20.18348623853211,False
15084315,039,000014,"Lützen, Stadt",Lützen - OT Tornau ( Dorfgemeischaftshaus),U,7,3,2,12,70,17.142857142857142,False
15084315,039,000015,"Lützen, Stadt",Lützen - OT Dehlitz (Vereinshaus Lösau),U,8,22,10,40,293,13.651877133105803,False
15084315,039,000016,"Lützen, Stadt",Lützen - OT Sössen (Bauhof),U,5,11,7,23,108,21.296296296296298,False
15084315,039,000017,"Lützen, Stadt",Lützen - OT Zorbau (Scheune Zorbau),U,17,12,23,52,378,13.756613756613756,False
15084315,039,000018,"Lützen, Stadt",Lützen - OT Nellschütz (Sportlerheim Nellschütz),U,1,12,3,16,74,21.62162162162162,False
15084315,039,000019,"Lützen, Stadt",Briefwahllokal 1,B,32,38,22,92,298,30.87248322147651,False
15084315,039,000020,"Lützen, Stadt",Briefwahllokal 2,B,25,33,21,79,286,27.622377622377623,False
15084315,039,000021,"Lützen, Stadt",Briefwahllokal 3,B,17,39,20,76,273,27.83882783882784,False
15084315,039,000022,"Lützen, Stadt",Briefwahllokal 4,B,25,31,25,81,277,29.24187725631769,False
15084490,039,000001,"Teuchern, Stadt",Teuchern 1 - Hort der Kita Haus der kleinen Waldgeister EG,U,39,35,35,109,747,14.591700133868809,False
15084490,039,000002,"Teuchern, Stadt",Teuchern 2 - Hort der Kita Haus der kleinen Waldgeister OG,U,18,14,12,44,502,8.764940239043824,False
15084490,039,000003,"Teuchern, Stadt",Teuchern 3 - OT Deuben (Gemeindeamt),U,23,15,15,53,443,11.963882618510159,False
15084490,039,000004,"Teuchern, Stadt",Teuchern 4 - OT Gröben (Hort der Kita Kunterbunte Forscherwelt),U,18,18,13,49,274,17.883211678832115,False
15084490,039,000005,"Teuchern, Stadt",Teuchern 5 - OT Gröbitz (Dorfgemeinschaftshaus),U,13,14,7,34,220,15.454545454545455,False
15084490,039,000006,"Teuchern, Stadt",Teuchern 6 - OT Krauschwitz (Kita Villa Regenbogen),U,19,14,7,40,261,15.32567049808429,False
15084490,039,000007,"Teuchern, Stadt",Teuchern 7 - OT Unternessa (Hort der Kita Kleine Blaustrümpfe),U,21,18,9,48,395,12.151898734177216,False
15084490,039,000008,"Teuchern, Stadt",Teuchern 8 - OT Prittitz (Feuerwehr),U,30,26,10,66,463,14.254859611231101,False
15084490,039,000009,"Teuchern, Stadt",Teuchern 9 - OT Trebnitz (Sportlerheim),U,12,15,9,36,341,10.557184750733137,False
15084490,039,000010,"Teuchern, Stadt",Briefwahlvorstand 1,B,54,59,33,146,550,26.545454545454547,False
15084490,039,000011,"Teuchern, Stadt",Briefwahlvorstand 2,B,43,69,25,137,656,20.884146341463413,False
15084550,039,000001,"Weißenfels, Stadt",Weißenfels - Caritas Alten- und Pflegeheim St. Franziskus,U,66,41,39,146,758,19.261213720316622,False
15084550,039,000002,"Weißenfels, Stadt",Weißenfels - Bergschule ,U,35,34,30,99,551,17.96733212341198,False
15084550,039,000003,"Weißenfels, Stadt",Weißenfels - Caritas Seniorenzentrum Kugelberg,U,68,41,23,132,652,20.245398773006134,False
15084550,039,000004,"Weißenfels, Stadt",Weißenfels - Ökowegschule,U,48,30,34,112,544,20.58823529411765,False
15084550,039,000005,"Weißenfels, Stadt",Weißenfels - Hotel Güldene Berge,U,54,36,37,127,585,21.70940170940171,False
15084550,039,000006,"Weißenfels, Stadt",Weißenfels - avendi Wohnpark Am Töpferdamm,U,54,52,25,131,524,25.0,False
15084550,039,000007,"Weißenfels, Stadt",Weißenfels - Stadthalle,U,83,38,28,149,699,21.316165951359086,False
15084550,039,000008,"Weißenfels, Stadt",Weißenfels - Albert-Einstein-Schule - Turnhalle,U,46,47,44,137,760,18.026315789473685,False
15084550,039,000009,"Weißenfels, Stadt",Weißenfels - KITA Kunterbunt,U,73,41,40,154,661,23.29803328290469,False
15084550,039,000010,"Weißenfels, Stadt",Weißenfels - KITA Kunterbuntes Kinderhaus 1,U,50,41,27,118,580,20.344827586206897,False
15084550,039,000011,"Weißenfels, Stadt",Weißenfels - KITA Kunterbuntes Kinderhaus 2,U,47,27,25,99,592,16.722972972972972,False
15084550,039,000012,"Weißenfels, Stadt",Weißenfels - Kulturhaus,U,27,17,5,49,374,13.101604278074866,False
15084550,039,000013,"Weißenfels, Stadt",Weißenfels - Herderschule,U,32,12,12,56,355,15.774647887323944,False
15084550,039,000014,"Weißenfels, Stadt",Weißenfels - Berufsbildende Schulen,U,42,37,38,117,584,20.034246575342465,False
15084550,039,000015,"Weißenfels, Stadt",Weißenfels - KITA  Anne Frank,U,53,30,13,96,548,17.51824817518248,False
15084550,039,000016,"Weißenfels, Stadt",Weißenfels - Reha-Sportverein,U,52,37,11,100,676,14.792899408284024,False
15084550,039,000017,"Weißenfels, Stadt",Weißenfels - OT Borau (Dorfgemeinschaftshaus),U,34,13,17,64,313,20.447284345047922,False
15084550,039,000018,"Weißenfels, Stadt",Weißenfels - OT Markwerben (Gemeindesaal),U,16,14,18,48,311,15.434083601286174,False
15084550,039,000019,"Weißenfels, Stadt",Weißenfels - OT Langendorf (Grundschule Aula),U,32,34,33,99,457,21.663019693654267,False
15084550,039,000020,"Weißenfels, Stadt",Weißenfels - OT Langendorf (Gemeindeamt),U,42,41,25,108,615,17.5609756097561,False
15084550,039,000021,"Weißenfels, Stadt",Weißenfels - OT Uichteritz (Feuerwehrversammlungsraum),U,43,28,12,83,501,16.56686626746507,False
15084550,039,000022,"Weißenfels, Stadt",Weißenfels - OT Lobitzsch (Alte Schule),U,11,16,14,41,208,19.71153846153846,False
15084550,039,000023,"Weißenfels, Stadt",Weißenfels - OT Leißling (Bürgerhaus Heimatstube),U,20,29,24,73,487,14.989733059548255,False
15084550,039,000024,"Weißenfels, Stadt",Weißenfels - OT Leißling (KiTa Strohbär),U,22,21,14,57,273,20.87912087912088,False
15084550,039,000025,"Weißenfels, Stadt",Weißenfels - OT Burgwerben (Freie Evangelische Schule) ,U,34,25,19,78,475,16.42105263157895,False
15084550,039,000026,"Weißenfels, Stadt",Weißenfels - OT Großkorbetha (Feuerwehrversammlungsraum),U,36,25,16,77,432,17.824074074074073,False
15084550,039,000027,"Weißenfels, Stadt",Weißenfels - OT Großkorbetha (PAS Speisesaal),U,41,23,15,79,484,16.322314049586776,False
15084550,039,000028,"Weißenfels, Stadt",Weißenfels - OT Reichardtswerben (Sportlerheim),U,42,23,18,83,592,14.02027027027027,False
15084550,039,000029,"Weißenfels, Stadt",Weißenfels - OT Schkortleben (Gemeindeamt),U,15,14,8,37,313,11.821086261980831,False
15084550,039,000030,"Weißenfels, Stadt",Weißenfels - OT Storkau (Gaststätte Obschützer Hof),U,11,12,11,34,289,11.764705882352942,False
15084550,039,000031,"Weißenfels, Stadt","Weißenfels - OT Tagewerben (Grundschule, Turnhalle)",U,33,23,18,74,427,17.330210772833723,False
15084550,039,000032,"Weißenfels, Stadt",Weißenfels - OT Wengelsdorf (Dorfgemeinschaftshaus),U,35,25,19,79,453,17.439293598233995,False
15084550,039,000033,"Weißenfels, Stadt",Weißenfels - Briefwahllokal 1 (Beratungsraum Techn. Rathaus),B,70,76,85,231,635,36.37795275590551,False
15084550,039,000034,"Weißenfels, Stadt","Weißenfels - Briefwahllokal 2 (2. Etage, Büro Fachbereichsleiter III)",B,69,60,36,165,603,27.36318407960199,False
15084550,039,000035,"Weißenfels, Stadt","Weißenfels - Briefwahllokal 3 (3. Etage, Büro Abteilungsleiter Hochbau)",B,97,103,71,271,780,34.743589743589745,False
15084550,039,000036,"Weißenfels, Stadt","Weißenfels - Briefwahllokal 4 (2. Etage, Sitzungssaal I)",B,86,98,67,251,754,33.289124668435015,False
15084550,039,000037,"Weißenfels, Stadt","Weißenfels - Briefwahllokal 5 (2. Etage, Sitzungssaal II) ",B,54,75,46,175,632,27.689873417721518,False
15084550,039,000038,"Weißenfels, Stadt",Weißenfels - Briefwahllokal 6 (Dachgeschoss),B,58,59,66,183,666,27.47747747747748,False
15084550,039,000039,"Weißenfels, Stadt","Weißenfels - Briefwahllokal 7 ( 2. Etage, Büro Wirtschaftsförderung) ",B,86,84,62,232,750,30.933333333333334,False
15084013,040,013001,Meineweh,Meineweh - OT Meineweh,U,18,17,15,50,273,18.315018315018314,False
15084013,040,013002,Meineweh,Meineweh - OT Oberkaka (Dorfgemeinschaftshaus),U,12,4,5,21,208,10.096153846153847,False
15084013,040,013003,Meineweh,Meineweh - Briefwahl,B,19,10,1,30,154,19.48051948051948,False
15084025,040,000011,Balgstädt,Balgstädt - & OT Größnitz & OT Städten Gemeindeverwaltung,U,19,12,10,41,345,11.884057971014492,False
15084025,040,000012,Balgstädt,Balgstädt - OT Burkersroda (Gemeindezentrum),U,7,6,6,19,124,15.32258064516129,False
15084025,040,000013,Balgstädt,Balgstädt - OT Hirschroda (Feuerwehr),U,4,7,2,13,93,13.978494623655914,False
15084025,040,000014,Balgstädt,Balgstädt - Briefwahl,B,12,9,9,30,154,19.48051948051948,False
15084135,040,000021,"Freyburg (Unstrut), Stadt",Freyburg - Freyburg Nord (Sekundarschule),U,42,26,11,79,572,13.811188811188812,False
15084135,040,000022,"Freyburg (Unstrut), Stadt",Freyburg - Freyburg Mitte & OT Weischütz (Sitz VerbGem),U,37,36,23,96,610,15.737704918032787,False
15084135,040,000023,"Freyburg (Unstrut), Stadt",Freyburg - Freyburg Süd (Grundschule),U,37,31,26,94,568,16.549295774647888,False
15084135,040,000024,"Freyburg (Unstrut), Stadt",Freyburg - OT Pödelist (Festwiese),U,9,11,7,27,116,23.275862068965516,False
15084135,040,000025,"Freyburg (Unstrut), Stadt",Freyburg - OT Schleberoda (Feuerwehr),U,5,4,6,15,72,20.833333333333332,False
15084135,040,000026,"Freyburg (Unstrut), Stadt",Freyburg -  OT Zeuchfeld (Club Zeuchfeld),U,5,5,1,11,92,11.956521739130435,False
15084135,040,000027,"Freyburg (Unstrut), Stadt",Freyburg - Briefwahl,B,71,99,46,216,804,26.865671641791046,False
15084150,040,000031,Gleina,Gleina - Gemeindeverwaltung,U,28,32,13,73,382,19.10994764397906,False
15084150,040,000032,Gleina,Gleina - OT Baumersroda (Sportlerheim),U,6,6,6,18,166,10.843373493975903,False
15084150,040,000033,Gleina,Gleina - OT Ebersroda (ehem. Gemeinde),U,7,6,2,15,77,19.48051948051948,False
15084150,040,000034,Gleina,Gleina - Briefwahl,B,6,21,10,37,134,27.611940298507463,False
15084170,040,000041,Goseck,Goseck - Kindertagesstätte,U,14,20,14,48,241,19.91701244813278,False
15084170,040,000042,Goseck,Goseck - OT Markröhlitz (Rittergut),U,15,15,8,38,301,12.624584717607974,False
15084170,040,000043,Goseck,Goseck - Briefwahl,B,15,19,7,41,144,28.47222222222222,False
15084250,040,000051,Karsdorf,Karsdorf - ehem. Gemeindeverwaltung,U,28,11,4,43,219,19.634703196347033,False
15084250,040,000052,Karsdorf,Karsdorf - OT Wennungen (Feuerwehrvereinshaus),U,5,12,8,25,144,17.36111111111111,False
15084250,040,000053,Karsdorf,Karsdorf - OT Wetzendorf (Bürgerhaus),U,28,26,15,69,333,20.72072072072072,False
15084250,040,000054,Karsdorf,Karsdorf - Briefwahl,B,18,8,5,31,123,25.203252032520325,False
15084285,040,000061,"Laucha an der Unstrut, Stadt",Laucha - Ratskeller,U,35,21,19,75,511,14.677103718199609,False
15084285,040,000062,"Laucha an der Unstrut, Stadt",Laucha - Seniorentreff,U,13,20,14,47,395,11.89873417721519,False
15084285,040,000063,"Laucha an der Unstrut, Stadt",Laucha - OT Burgscheidungen (Dorfgemeinschaftshaus),U,16,7,10,33,218,15.137614678899082,False
15084285,040,000064,"Laucha an der Unstrut, Stadt",Laucha - OT Kirchscheidungen (Dorfgemeinschaftshaus),U,11,9,10,30,177,16.949152542372882,False
15084285,040,000065,"Laucha an der Unstrut, Stadt",Laucha - Briefwahl,B,35,42,24,101,419,24.105011933174225,False
15084335,040,335001,Mertendorf,Mertendorf - Turnhalle,U,24,19,14,57,323,17.647058823529413,False
15084335,040,335002,Mertendorf,Mertendorf - OT Löbitz (Kulturhaus),U,29,10,16,55,462,11.904761904761905,False
15084335,040,335003,Mertendorf,Mertendorf - Briefwahl,B,22,30,27,79,273,28.937728937728938,False
15084341,040,341001,Molauer Land,Molauer Land - OT Sieglitz,U,16,22,26,64,474,13.50210970464135,False
15084341,040,341002,Molauer Land,Molauer Land - Briefwahl,B,25,11,9,45,175,25.714285714285715,False
15084355,040,000001,"Naumburg (Saale), Stadt",Naumburg - Albert-Schweitzer-Schule (Hort),U,57,50,52,159,797,19.949811794228356,False
15084355,040,000002,"Naumburg (Saale), Stadt",Naumburg - Salztorschule,U,83,47,71,201,784,25.637755102040817,False
15084355,040,000003,"Naumburg (Saale), Stadt",Naumburg - Caritas Behindertenwerk GmbH BLK,U,70,56,70,196,843,23.250296559905102,False
15084355,040,000004,"Naumburg (Saale), Stadt","Naumburg - Kindertageseinrichtung ""Zwergenland""",U,72,44,48,164,786,20.865139949109416,False
15084355,040,000005,"Naumburg (Saale), Stadt",Naumburg - Domgymnasium,U,83,45,62,190,759,25.032938076416336,False
