relation,parent,name,field,child_count,missing_children,children_sum,parent_value,delta
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:D1,34,0,28327,28327,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:D11,34,33,120,120,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:D15,34,0,5904,5904,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:D2,34,0,49807,49807,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:D21,34,24,609,609,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:D3,34,0,9181,9181,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:D4,34,0,7909,7909,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:D5,34,0,3089,3089,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:D6,34,0,2900,2900,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:F1,34,0,19337,19337,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:F10,34,0,719,719,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:F11,34,0,309,309,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:F12,34,0,585,585,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:F15,34,0,5960,5960,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:F19,34,0,177,177,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:F2,34,0,50138,50138,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:F20,34,0,305,305,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:F3,34,0,8257,8257,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:F4,34,0,9836,9836,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:F5,34,0,2704,2704,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:F6,34,0,7103,7103,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:F7,34,0,1263,1263,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:F8,34,0,109,109,0
GEMEINDE->KREIS,lsa:KREIS:15083,Börde,party:F9,34,0,1203,1203,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,reported_precincts,33,0,253,,
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,total_precincts,33,0,253,,
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,voters_total,33,0,105459,105459,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,valid_votes_erst,33,0,104153,104153,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,valid_votes_zweit,33,0,104442,104442,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:D1,33,0,24612,24612,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:D15,33,25,1173,1173,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:D19,33,26,103,103,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:D2,33,0,53701,53701,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:D20,33,25,260,260,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:D21,33,18,284,284,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:D3,33,0,9440,9440,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:D4,33,0,6495,6495,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:D5,33,0,3165,3165,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:D6,33,0,2480,2480,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:D7,33,25,1311,1311,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:D9,33,18,1129,1129,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:F1,33,0,18082,18082,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:F10,33,0,474,474,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:F11,33,0,232,232,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:F12,33,0,490,490,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:F15,33,0,4875,4875,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:F19,33,0,221,221,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:F2,33,0,53327,53327,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:F20,33,0,360,360,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:F3,33,0,8090,8090,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:F4,33,0,7263,7263,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:F5,33,0,2499,2499,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:F6,33,0,5534,5534,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:F7,33,0,1391,1391,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:F8,33,0,192,192,0
GEMEINDE->KREIS,lsa:KREIS:15084,Burgenlandkreis,party:F9,33,0,1412,1412,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,reported_precincts,20,0,227,,
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,total_precincts,20,0,227,,
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,voters_total,20,0,131601,131601,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,valid_votes_erst,20,0,129994,129994,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,valid_votes_zweit,20,0,130141,130141,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:D1,20,0,28410,28410,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:D15,20,0,6325,6325,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:D19,20,19,32,32,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:D2,20,0,55512,55512,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:D21,20,12,393,393,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:D3,20,0,12208,12208,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:D4,20,0,15587,15587,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:D5,20,0,2562,2562,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:D6,20,0,4945,4945,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:D7,20,1,4020,4020,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:F1,20,0,23060,23060,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:F10,20,0,556,556,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:F11,20,0,391,391,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:F12,20,0,762,762,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:F15,20,0,7298,7298,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:F19,20,0,198,198,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:F2,20,0,56304,56304,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:F20,20,0,324,324,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:F3,20,0,10228,10228,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:F4,20,0,14375,14375,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:F5,20,0,2692,2692,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:F6,20,0,10108,10108,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:F7,20,0,2184,2184,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:F8,20,0,231,231,0
GEMEINDE->KREIS,lsa:KREIS:15085,Harz,party:F9,20,0,1430,1430,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,reported_precincts,8,0,116,,
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,total_precincts,8,0,116,,
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,voters_total,8,0,57682,57682,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,valid_votes_erst,8,0,56882,56882,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,valid_votes_zweit,8,0,57024,57024,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:D1,8,0,13157,13157,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:D15,8,1,1960,1960,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:D2,8,0,25011,25011,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:D21,8,1,1415,1415,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:D3,8,0,5324,5324,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:D4,8,0,4580,4580,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:D5,8,0,1594,1594,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:D6,8,0,1889,1889,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:D7,8,4,1952,1952,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:F1,8,0,10225,10225,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:F10,8,0,303,303,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:F11,8,0,140,140,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:F12,8,0,288,288,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:F15,8,0,3108,3108,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:F19,8,0,117,117,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:F2,8,0,25370,25370,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:F20,8,0,227,227,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:F3,8,0,4544,4544,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:F4,8,0,5239,5239,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:F5,8,0,1445,1445,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:F6,8,0,4162,4162,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:F7,8,0,1145,1145,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:F8,8,0,60,60,0
GEMEINDE->KREIS,lsa:KREIS:15086,Jerichower Land,party:F9,8,0,651,651,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,reported_precincts,22,0,201,,
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,total_precincts,22,0,201,,
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,voters_total,22,0,80691,80691,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,valid_votes_erst,22,0,79597,79597,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,valid_votes_zweit,22,0,79845,79845,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:D1,22,0,18015,18015,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:D15,22,21,280,280,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:D19,22,0,1586,1586,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:D2,22,0,42840,42840,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:D3,22,0,8036,8036,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:D4,22,0,4533,4533,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:D5,22,0,2623,2623,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:D6,22,0,1684,1684,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:F1,22,0,13998,13998,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:F10,22,0,354,354,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:F11,22,0,180,180,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:F12,22,0,394,394,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:F15,22,0,4252,4252,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:F19,22,0,558,558,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:F2,22,0,41408,41408,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:F20,22,0,205,205,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:F3,22,0,6081,6081,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:F4,22,0,5784,5784,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:F5,22,0,1844,1844,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:F6,22,0,3246,3246,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:F7,22,0,642,642,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:F8,22,0,96,96,0
GEMEINDE->KREIS,lsa:KREIS:15087,Mansfeld-Südharz,party:F9,22,0,803,803,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,reported_precincts,20,0,207,,
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,total_precincts,20,0,207,,
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,voters_total,20,0,114848,114848,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,valid_votes_erst,20,0,113509,113509,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,valid_votes_zweit,20,0,113869,113869,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:D1,20,0,28953,28953,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:D15,20,14,1740,1740,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:D19,20,7,738,738,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:D2,20,0,57754,57754,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:D3,20,0,10057,10057,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:D4,20,0,6844,6844,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:D5,20,0,4725,4725,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:D6,20,0,2698,2698,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:F1,20,0,21324,21324,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:F10,20,0,441,441,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:F11,20,0,267,267,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:F12,20,0,601,601,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:F15,20,0,5785,5785,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:F19,20,0,289,289,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:F2,20,0,56155,56155,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:F20,20,0,299,299,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:F3,20,0,7605,7605,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:F4,20,0,8462,8462,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:F5,20,0,2998,2998,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:F6,20,0,7257,7257,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:F7,20,0,1018,1018,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:F8,20,0,155,155,0
GEMEINDE->KREIS,lsa:KREIS:15088,Saalekreis,party:F9,20,0,1213,1213,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,reported_precincts,21,0,194,,
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,total_precincts,21,0,194,,
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,voters_total,21,0,112715,112715,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,valid_votes_erst,21,0,111331,111331,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,valid_votes_zweit,21,0,111548,111548,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:D1,21,0,25303,25303,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:D15,21,8,4909,4909,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:D19,21,19,221,221,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:D2,21,0,56047,56047,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:D3,21,0,10239,10239,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:D4,21,0,7569,7569,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:D5,21,0,4603,4603,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:D6,21,0,2440,2440,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:F1,21,0,18975,18975,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:F10,21,0,578,578,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:F11,21,0,216,216,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:F12,21,0,693,693,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:F15,21,0,6278,6278,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:F19,21,0,215,215,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:F2,21,0,55458,55458,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:F20,21,0,382,382,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:F3,21,0,8741,8741,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:F4,21,0,8413,8413,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:F5,21,0,3096,3096,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:F6,21,0,6015,6015,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:F7,21,0,906,906,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:F8,21,0,151,151,0
GEMEINDE->KREIS,lsa:KREIS:15089,Salzlandkreis,party:F9,21,0,1431,1431,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,reported_precincts,25,0,196,,
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,total_precincts,25,0,196,,
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,voters_total,25,0,68250,68250,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,valid_votes_erst,25,0,67447,67447,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,valid_votes_zweit,25,0,67539,67539,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:D1,25,0,16154,16154,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:D15,25,0,3132,3132,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:D2,25,0,30837,30837,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:D21,25,23,157,157,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:D3,25,0,7212,7212,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:D4,25,0,5590,5590,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:D5,25,0,2006,2006,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:D6,25,0,2359,2359,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:F1,25,0,11566,11566,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:F10,25,0,311,311,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:F11,25,0,141,141,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:F12,25,0,275,275,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:F15,25,0,3890,3890,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:F19,25,0,102,102,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:F2,25,0,30620,30620,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:F20,25,0,216,216,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:F3,25,0,5815,5815,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:F4,25,0,6418,6418,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:F5,25,0,1738,1738,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:F6,25,0,4921,4921,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:F7,25,0,769,769,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:F8,25,0,113,113,0
GEMEINDE->KREIS,lsa:KREIS:15090,Stendal,party:F9,25,0,644,644,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,reported_precincts,9,0,183,,
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,total_precincts,9,0,183,,
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,voters_total,9,0,78179,78179,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,valid_votes_erst,9,0,77246,77246,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,valid_votes_zweit,9,0,77403,77403,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:D1,9,0,20940,20940,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:D13,9,7,110,110,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:D2,9,0,36218,36218,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:D3,9,0,7344,7344,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:D4,9,0,4911,4911,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:D5,9,0,1603,1603,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:D6,9,0,2047,2047,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:D7,9,0,4073,4073,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:F1,9,0,15726,15726,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:F10,9,0,346,346,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:F11,9,0,195,195,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:F12,9,0,405,405,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:F15,9,0,3490,3490,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:F19,9,0,125,125,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:F2,9,0,35496,35496,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:F20,9,0,212,212,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:F3,9,0,6057,6057,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:F4,9,0,5881,5881,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:F5,9,0,1653,1653,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:F6,9,0,5007,5007,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:F7,9,0,1869,1869,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:F8,9,0,108,108,0
GEMEINDE->KREIS,lsa:KREIS:15091,Wittenberg,party:F9,9,0,833,833,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,reported_precincts,2661,0,2661,,
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,total_precincts,2661,0,2661,,
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,voters_total,2661,0,1328211,1328211,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,valid_votes_erst,2661,0,1312734,1312734,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,valid_votes_zweit,2661,0,1315315,1315315,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:D1,2661,0,314535,314535,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:D10,2661,2443,2937,2937,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:D11,2661,2481,777,777,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:D12,2661,2551,999,999,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:D13,2661,2595,325,325,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:D15,2661,974,41782,41782,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:D19,2661,2294,2680,2680,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:D2,2661,0,581945,581945,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:D20,2661,2516,768,768,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:D21,2661,2272,3184,3184,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:D3,2661,0,157905,157905,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:D4,2661,0,102881,102881,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:D5,2661,0,41113,41113,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:D6,2661,0,45310,45310,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:D7,2661,1970,14464,14464,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:D9,2661,2582,1129,1129,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:F1,2661,0,226622,226622,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:F10,2661,0,7482,7482,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:F11,2661,0,3487,3487,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:F12,2661,0,7283,7283,0
WAHLBEZIRK->LAND,lsa:LAND:15,Sachsen-Anhalt,party:F15,2661,0,69291,69291,0
