level,identifier,name,ags,wahlkreisnummer,vote_type,party_name,old_votes,new_votes,delta_votes,old_share_percent,new_share_percent,delta_share_percent
GEMEINDE,08327008,Buchheim,08327008,,Erststimmen,Volt,8,9,1,1.7817,2.0,0.2183
GEMEINDE,08327018,"Geisingen, Stadt",08327018,,Zweitstimmen,CDU,1089,1088,-1,36.1914,36.1582,-0.0332
GEMEINDE,08327018,"Geisingen, Stadt",08327018,,Zweitstimmen,GRÜNE,603,604,1,20.0399,20.0731,0.0332
GEMEINDE,08327050,"Tuttlingen, Stadt",08327050,,Zweitstimmen,Bündnis C,15,19,4,0.1153,0.1461,0.0308
GEMEINDE,08327050,"Tuttlingen, Stadt",08327050,,Zweitstimmen,PDH,10,6,-4,0.0769,0.0461,-0.0308
GEMEINDE,08327050,"Tuttlingen, Stadt",08327050,,Zweitstimmen,Tierschutzpartei,96,98,2,0.7382,0.7536,0.0154
GEMEINDE,08327050,"Tuttlingen, Stadt",08327050,,Zweitstimmen,Werteunion,33,31,-2,0.2538,0.2384,-0.0154
GEMEINDE,08335021,Eigeltingen,08335021,,Zweitstimmen,FREIE WÄHLER,39,40,1,1.9118,1.9598,0.048
GEMEINDE,08335026,Gailingen am Hochrhein,08335026,,Zweitstimmen,AfD,274,275,1,19.4326,19.4209,-0.0117
GEMEINDE,08335026,Gailingen am Hochrhein,08335026,,Zweitstimmen,FREIE WÄHLER,44,46,2,3.1206,3.2486,0.128
GEMEINDE,08335026,Gailingen am Hochrhein,08335026,,Zweitstimmen,KlimalisteBW,1,2,1,0.0709,0.1412,0.0703
GEMEINDE,08335026,Gailingen am Hochrhein,08335026,,Zweitstimmen,Tierschutzpartei,21,22,1,1.4894,1.5537,0.0643
GEMEINDE,08335026,Gailingen am Hochrhein,08335026,,Zweitstimmen,ÖDP,5,6,1,0.3546,0.4237,0.0691
GEMEINDE,08335043,"Konstanz, Universitätsstadt",08335043,,Erststimmen,BSW,658,657,-1,1.5465,1.5442,-0.0023
GEMEINDE,08335043,"Konstanz, Universitätsstadt",08335043,,Erststimmen,FDP,2225,2226,1,5.2294,5.2319,0.0025
GEMEINDE,08335043,"Konstanz, Universitätsstadt",08335043,,Erststimmen,FREIE WÄHLER,991,992,1,2.3291,2.3315,0.0024
GEMEINDE,08335043,"Konstanz, Universitätsstadt",08335043,,Erststimmen,GRÜNE,17311,17309,-2,40.6858,40.6821,-0.0037
GEMEINDE,08335043,"Konstanz, Universitätsstadt",08335043,,Zweitstimmen,BSW,705,704,-1,1.6545,1.6522,-0.0023
GEMEINDE,08335063,"Radolfzell am Bodensee, Stadt",08335063,,Erststimmen,GRÜNE,5037,5036,-1,30.7772,30.773,-0.0042
GEMEINDE,08335063,"Radolfzell am Bodensee, Stadt",08335063,,Zweitstimmen,AfD,2447,2448,1,14.9135,14.9159,0.0024
GEMEINDE,08335063,"Radolfzell am Bodensee, Stadt",08335063,,Zweitstimmen,CDU,4657,4658,1,28.3825,28.3817,-0.0008
GEMEINDE,08335063,"Radolfzell am Bodensee, Stadt",08335063,,Zweitstimmen,FDP,684,685,1,4.1687,4.1738,0.0051
GEMEINDE,08335063,"Radolfzell am Bodensee, Stadt",08335063,,Zweitstimmen,FREIE WÄHLER,286,285,-1,1.7431,1.7365,-0.0066
GEMEINDE,08335063,"Radolfzell am Bodensee, Stadt",08335063,,Zweitstimmen,GRÜNE,5839,5840,1,35.5863,35.5837,-0.0026
GEMEINDE,08335063,"Radolfzell am Bodensee, Stadt",08335063,,Zweitstimmen,SPD,894,895,1,5.4486,5.4533,0.0047
GEMEINDE,08335077,Steißlingen,08335077,,Erststimmen,GRÜNE,703,704,1,25.1611,25.1878,0.0267
GEMEINDE,08335077,Steißlingen,08335077,,Zweitstimmen,GRÜNE,805,806,1,28.7192,28.7447,0.0255
GEMEINDE,08336006,Bad Bellingen,08336006,,Erststimmen,CDU,685,687,2,31.8753,31.9386,0.0633
GEMEINDE,08336014,Efringen-Kirchen,08336014,,Erststimmen,AfD,783,784,1,16.3842,16.3948,0.0106
GEMEINDE,08336014,Efringen-Kirchen,08336014,,Erststimmen,Die Gerechtigkeitspartei,13,14,1,0.272,0.2928,0.0208
GEMEINDE,08336014,Efringen-Kirchen,08336014,,Erststimmen,GRÜNE,1246,1247,1,26.0724,26.077,0.0046
GEMEINDE,08336034,Hasel,08336034,,Zweitstimmen,BSW,7,8,1,1.1475,1.3093,0.1618
GEMEINDE,08336050,"Lörrach, Stadt",08336050,,Erststimmen,AfD,3482,3483,1,16.9738,16.9778,0.004
GEMEINDE,08336050,"Lörrach, Stadt",08336050,,Zweitstimmen,AfD,3425,3426,1,16.6578,16.6618,0.004
GEMEINDE,08336069,"Rheinfelden (Baden), Stadt",08336069,,Erststimmen,FDP,499,500,1,3.6672,3.674,0.0068
GEMEINDE,08336069,"Rheinfelden (Baden), Stadt",08336069,,Erststimmen,GRÜNE,3518,3519,1,25.8543,25.8579,0.0036
GEMEINDE,08336069,"Rheinfelden (Baden), Stadt",08336069,,Zweitstimmen,CDU,3570,3571,1,26.173,26.1784,0.0054
GEMEINDE,08336069,"Rheinfelden (Baden), Stadt",08336069,,Zweitstimmen,PdF,19,14,-5,0.1393,0.1026,-0.0367
GEMEINDE,08336069,"Rheinfelden (Baden), Stadt",08336069,,Zweitstimmen,Tierschutzpartei,149,154,5,1.0924,1.1289,0.0365
GEMEINDE,08336078,Schliengen,08336078,,Erststimmen,GRÜNE,957,958,1,28.9037,28.9251,0.0214
GEMEINDE,08336078,Schliengen,08336078,,Zweitstimmen,CDU,922,923,1,27.6379,27.6596,0.0217
GEMEINDE,08336084,Steinen,08336084,,Erststimmen,Volt,64,65,1,1.203,1.2216,0.0186
GEMEINDE,08336087,"Todtnau, Stadt",08336087,,Zweitstimmen,Die Linke,101,99,-2,4.0319,3.9521,-0.0798
GEMEINDE,08336087,"Todtnau, Stadt",08336087,,Zweitstimmen,GRÜNE,678,680,2,27.0659,27.1457,0.0798
GEMEINDE,08336090,Utzenfeld,08336090,,Erststimmen,AfD,88,89,1,25.731,25.9475,0.2165
GEMEINDE,08336091,"Weil am Rhein, Stadt",08336091,,Zweitstimmen,BSW,191,194,3,1.6272,1.6526,0.0254
GEMEINDE,08336091,"Weil am Rhein, Stadt",08336091,,Zweitstimmen,Verjüngungsforschung,10,7,-3,0.0852,0.0596,-0.0256
GEMEINDE,08336091,"Weil am Rhein, Stadt",08336091,,Zweitstimmen,Werteunion,15,16,1,0.1278,0.1363,0.0085
GEMEINDE,08336105,Grenzach-Wyhlen,08336105,,Erststimmen,AfD,1057,1058,1,17.1424,17.153,0.0106
GEMEINDE,08336105,Grenzach-Wyhlen,08336105,,Erststimmen,Die Gerechtigkeitspartei,42,43,1,0.6812,0.6971,0.0159
GEMEINDE,08336105,Grenzach-Wyhlen,08336105,,Zweitstimmen,AfD,1040,1041,1,16.8722,16.8856,0.0134
GEMEINDE,08337013,Bernau im Schwarzwald,08337013,,Zweitstimmen,Tierschutzpartei,4,5,1,0.3835,0.4789,0.0954
GEMEINDE,08337022,"Bonndorf im Schwarzwald, Stadt",08337022,,Erststimmen,CDU,1909,1907,-2,56.1141,56.0882,-0.0259
GEMEINDE,08337022,"Bonndorf im Schwarzwald, Stadt",08337022,,Zweitstimmen,CDU,1242,1240,-2,36.5509,36.5135,-0.0374
GEMEINDE,08337065,Lauchringen,08337065,,Erststimmen,CDU,1516,1515,-1,40.7636,40.7477,-0.0159
GEMEINDE,08337065,Lauchringen,08337065,,Zweitstimmen,GRÜNE,1039,1040,1,27.9226,27.9495,0.0269
GEMEINDE,08337065,Lauchringen,08337065,,Zweitstimmen,Volt,44,43,-1,1.1825,1.1556,-0.0269
GEMEINDE,08337076,Murg,08337076,,Zweitstimmen,GRÜNE,859,860,1,26.9026,26.9255,0.0229
GEMEINDE,08337096,"Bad Säckingen, Stadt",08337096,,Erststimmen,FDP,284,283,-1,3.967,3.9531,-0.0139
GEMEINDE,08337096,"Bad Säckingen, Stadt",08337096,,Erststimmen,GRÜNE,2020,2021,1,28.2162,28.2302,0.014
GEMEINDE,08337125,Küssaberg,08337125,,Zweitstimmen,Bündnis C,4,5,1,0.1411,0.1764,0.0353
GEMEINDE,08337126,"Waldshut-Tiengen, Stadt",08337126,,Zweitstimmen,PDR,8,7,-1,0.0842,0.0737,-0.0105
GEMEINDE,08337126,"Waldshut-Tiengen, Stadt",08337126,,Zweitstimmen,PdF,6,7,1,0.0631,0.0737,0.0106
GEMEINDE,08415050,"Metzingen, Stadt",08415050,,Zweitstimmen,BSW,178,174,-4,1.6883,1.6504,-0.0379
GEMEINDE,08415050,"Metzingen, Stadt",08415050,,Zweitstimmen,Bündnis C,56,60,4,0.5312,0.5691,0.0379
GEMEINDE,08415050,"Metzingen, Stadt",08415050,,Zweitstimmen,PDH,5,6,1,0.0474,0.0569,0.0095
GEMEINDE,08415050,"Metzingen, Stadt",08415050,,Zweitstimmen,PdF,6,5,-1,0.0569,0.0474,-0.0095
GEMEINDE,08415053,"Münsingen, Stadt",08415053,,Erststimmen,AfD,2238,2241,3,28.6372,28.6573,0.0201
GEMEINDE,08415053,"Münsingen, Stadt",08415053,,Erststimmen,BSW,112,113,1,1.4331,1.445,0.0119
GEMEINDE,08415053,"Münsingen, Stadt",08415053,,Erststimmen,CDU,2574,2575,1,32.9367,32.9284,-0.0083
GEMEINDE,08415053,"Münsingen, Stadt",08415053,,Zweitstimmen,CDU,2272,2271,-1,28.9132,28.9078,-0.0054
GEMEINDE,08415053,"Münsingen, Stadt",08415053,,Zweitstimmen,Die Gerechtigkeitspartei,9,8,-1,0.1145,0.1018,-0.0127
GEMEINDE,08415061,"Reutlingen, Stadt",08415061,,Erststimmen,CDU,16365,16366,1,32.8094,32.8107,0.0013
GEMEINDE,08415061,"Reutlingen, Stadt",08415061,,Zweitstimmen,BSW,998,1001,3,1.9911,1.997,0.0059
GEMEINDE,08415061,"Reutlingen, Stadt",08415061,,Zweitstimmen,Die Gerechtigkeitspartei,89,86,-3,0.1776,0.1716,-0.006
GEMEINDE,08415061,"Reutlingen, Stadt",08415061,,Zweitstimmen,PdF,46,41,-5,0.0918,0.0818,-0.01
GEMEINDE,08415061,"Reutlingen, Stadt",08415061,,Zweitstimmen,Tierschutzpartei,450,455,5,0.8978,0.9077,0.0099
GEMEINDE,08415087,Walddorfhäslach,08415087,,Erststimmen,CDU,1329,1334,5,40.7044,40.8576,0.1532
GEMEINDE,08415087,Walddorfhäslach,08415087,,Erststimmen,FDP,135,131,-4,4.1348,4.0123,-0.1225
GEMEINDE,08415087,Walddorfhäslach,08415087,,Erststimmen,GRÜNE,822,821,-1,25.1761,25.1455,-0.0306
GEMEINDE,08415087,Walddorfhäslach,08415087,,Zweitstimmen,AfD,595,594,-1,18.1569,18.1263,-0.0306
GEMEINDE,08415087,Walddorfhäslach,08415087,,Zweitstimmen,CDU,1145,1148,3,34.9405,35.032,0.0915
GEMEINDE,08415087,Walddorfhäslach,08415087,,Zweitstimmen,FDP,168,169,1,5.1266,5.1572,0.0306
GEMEINDE,08415087,Walddorfhäslach,08415087,,Zweitstimmen,SPD,128,125,-3,3.906,3.8145,-0.0915
GEMEINDE,08415091,Sonnenbühl,08415091,,Zweitstimmen,BSW,68,62,-6,1.6015,1.4602,-0.1413
GEMEINDE,08415091,Sonnenbühl,08415091,,Zweitstimmen,Verjüngungsforschung,2,8,6,0.0471,0.1884,0.1413
GEMEINDE,08416009,Dettenhausen,08416009,,Erststimmen,AfD,561,563,2,17.6028,17.6544,0.0516
GEMEINDE,08416009,Dettenhausen,08416009,,Erststimmen,CDU,1161,1162,1,36.4292,36.4378,0.0086
GEMEINDE,08416009,Dettenhausen,08416009,,Erststimmen,GRÜNE,833,832,-1,26.1374,26.0897,-0.0477
GEMEINDE,08416009,Dettenhausen,08416009,,Zweitstimmen,AfD,566,568,2,17.7429,17.8001,0.0572
GEMEINDE,08416009,Dettenhausen,08416009,,Zweitstimmen,BSW,45,44,-1,1.4107,1.3789,-0.0318
GEMEINDE,08416009,Dettenhausen,08416009,,Zweitstimmen,Bündnis C,9,8,-1,0.2821,0.2507,-0.0314
GEMEINDE,08416009,Dettenhausen,08416009,,Zweitstimmen,FREIE WÄHLER,49,51,2,1.5361,1.5982,0.0621
GEMEINDE,08416009,Dettenhausen,08416009,,Zweitstimmen,GRÜNE,1066,1065,-1,33.4169,33.3751,-0.0418
GEMEINDE,08416025,"Mössingen, Stadt",08416025,,Erststimmen,AfD,1965,1967,2,18.7823,18.7978,0.0155
GEMEINDE,08416025,"Mössingen, Stadt",08416025,,Erststimmen,Die PARTEI,109,108,-1,1.0419,1.0321,-0.0098
GEMEINDE,08416025,"Mössingen, Stadt",08416025,,Erststimmen,Volt,108,109,1,1.0323,1.0417,0.0094
GEMEINDE,08416025,"Mössingen, Stadt",08416025,,Zweitstimmen,GRÜNE,3399,3400,1,32.4239,32.4304,0.0065
GEMEINDE,08416036,"Rottenburg am Neckar, Stadt",08416036,,Erststimmen,AfD,4132,4131,-1,18.0051,18.0016,-0.0035
GEMEINDE,08416041,"Tübingen, Universitätsstadt",08416041,,Erststimmen,AfD,2844,2846,2,5.5287,5.5319,0.0032
GEMEINDE,08416041,"Tübingen, Universitätsstadt",08416041,,Erststimmen,CDU,10431,10432,1,20.2776,20.2772,-0.0004
GEMEINDE,08416041,"Tübingen, Universitätsstadt",08416041,,Erststimmen,Die Linke,6674,6675,1,12.9741,12.9745,0.0004
GEMEINDE,08416041,"Tübingen, Universitätsstadt",08416041,,Erststimmen,GRÜNE,22562,22563,1,43.86,43.8568,-0.0032
GEMEINDE,08416041,"Tübingen, Universitätsstadt",08416041,,Erststimmen,SPD,5367,5368,1,10.4333,10.434,0.0007
GEMEINDE,08416041,"Tübingen, Universitätsstadt",08416041,,Zweitstimmen,CDU,8286,8285,-1,16.0747,16.0724,-0.0023
GEMEINDE,08416041,"Tübingen, Universitätsstadt",08416041,,Zweitstimmen,GRÜNE,27420,27421,1,53.1942,53.1951,0.0009
GEMEINDE,08416041,"Tübingen, Universitätsstadt",08416041,,Zweitstimmen,Tierschutzpartei,290,291,1,0.5626,0.5645,0.0019
GEMEINDE,08416048,Ammerbuch,08416048,,Erststimmen,AfD,1001,1015,14,14.9448,14.9661,0.0213
GEMEINDE,08416048,Ammerbuch,08416048,,Erststimmen,BSW,114,115,1,1.702,1.6957,-0.0063
GEMEINDE,08416048,Ammerbuch,08416048,,Erststimmen,CDU,2345,2387,42,35.0105,35.1961,0.1856
GEMEINDE,08416048,Ammerbuch,08416048,,Erststimmen,Die Linke,354,356,2,5.2852,5.2492,-0.036
GEMEINDE,08416048,Ammerbuch,08416048,,Erststimmen,FDP,193,195,2,2.8815,2.8753,-0.0062
GEMEINDE,08416048,Ammerbuch,08416048,,Erststimmen,GRÜNE,2039,2056,17,30.4419,30.3155,-0.1264
GEMEINDE,08416048,Ammerbuch,08416048,,Erststimmen,SPD,513,519,6,7.659,7.6526,-0.0064
GEMEINDE,08416048,Ammerbuch,08416048,,Zweitstimmen,AfD,1038,1052,14,15.4625,15.4751,0.0126
GEMEINDE,08416048,Ammerbuch,08416048,,Zweitstimmen,BSW,106,107,1,1.579,1.574,-0.005
GEMEINDE,08416048,Ammerbuch,08416048,,Zweitstimmen,CDU,1933,1965,32,28.7949,28.9056,0.1107
GEMEINDE,08416048,Ammerbuch,08416048,,Zweitstimmen,Die Linke,315,318,3,4.6924,4.6778,-0.0146
GEMEINDE,08416048,Ammerbuch,08416048,,Zweitstimmen,Die PARTEI,29,30,1,0.432,0.4413,0.0093
GEMEINDE,08416048,Ammerbuch,08416048,,Zweitstimmen,FDP,213,216,3,3.1729,3.1774,0.0045
GEMEINDE,08416048,Ammerbuch,08416048,,Zweitstimmen,GRÜNE,2578,2604,26,38.4031,38.3054,-0.0977
GEMEINDE,08416048,Ammerbuch,08416048,,Zweitstimmen,SPD,244,248,4,3.6347,3.6481,0.0134
GEMEINDE,08416048,Ammerbuch,08416048,,Zweitstimmen,Tierschutzpartei,49,50,1,0.7299,0.7355,0.0056
GEMEINDE,08416050,Starzach,08416050,,Erststimmen,CDU,1034,1035,1,40.2491,40.2724,0.0233
GEMEINDE,08416050,Starzach,08416050,,Zweitstimmen,GRÜNE,626,625,-1,24.2448,24.2154,-0.0294
GEMEINDE,08417002,"Balingen, Stadt",08417002,,Erststimmen,AfD,4055,4056,1,23.1728,23.1745,0.0017
GEMEINDE,08417002,"Balingen, Stadt",08417002,,Erststimmen,CDU,7338,7337,-1,41.9338,41.9209,-0.0129
GEMEINDE,08417002,"Balingen, Stadt",08417002,,Erststimmen,GRÜNE,2965,2968,3,16.9438,16.9581,0.0143
GEMEINDE,08417002,"Balingen, Stadt",08417002,,Zweitstimmen,AfD,4132,4133,1,23.5348,23.5364,0.0016
GEMEINDE,08417002,"Balingen, Stadt",08417002,,Zweitstimmen,FDP,754,755,1,4.2946,4.2995,0.0049
GEMEINDE,08417002,"Balingen, Stadt",08417002,,Zweitstimmen,GRÜNE,4640,4642,2,26.4282,26.4351,0.0069
GEMEINDE,08417002,"Balingen, Stadt",08417002,,Zweitstimmen,Tierschutzpartei,169,168,-1,0.9626,0.9567,-0.0059
GEMEINDE,08417008,Bisingen,08417008,,Erststimmen,CDU,1893,1891,-2,38.5461,38.5368,-0.0093
GEMEINDE,08417008,Bisingen,08417008,,Erststimmen,GRÜNE,875,874,-1,17.8171,17.8113,-0.0058
GEMEINDE,08417008,Bisingen,08417008,,Erststimmen,Volt,95,94,-1,1.9344,1.9156,-0.0188
GEMEINDE,08417008,Bisingen,08417008,,Zweitstimmen,AfD,1253,1252,-1,25.3746,25.3698,-0.0048
GEMEINDE,08417008,Bisingen,08417008,,Zweitstimmen,CDU,1532,1531,-1,31.0247,31.0233,-0.0014
GEMEINDE,08417008,Bisingen,08417008,,Zweitstimmen,Volt,41,40,-1,0.8303,0.8105,-0.0198
GEMEINDE,08417025,"Haigerloch, Stadt",08417025,,Erststimmen,GRÜNE,844,845,1,14.9169,14.932,0.0151
GEMEINDE,08417025,"Haigerloch, Stadt",08417025,,Zweitstimmen,GRÜNE,1222,1223,1,21.4574,21.4712,0.0138
GEMEINDE,08417031,"Hechingen, Stadt",08417031,,Zweitstimmen,BSW,156,157,1,1.8401,1.8516,0.0115
GEMEINDE,08417054,"Rosenfeld, Stadt",08417054,,Zweitstimmen,PdF,2,1,-1,0.0574,0.0287,-0.0287
GEMEINDE,08417054,"Rosenfeld, Stadt",08417054,,Zweitstimmen,Werteunion,11,12,1,0.3155,0.3442,0.0287
GEMEINDE,08417078,Zimmern unter der Burg,08417078,,Erststimmen,FDP,18,19,1,6.338,6.6667,0.3287
GEMEINDE,08417079,"Albstadt, Stadt",08417079,,Erststimmen,Die Linke,723,724,1,3.8626,3.8671,0.0045
GEMEINDE,08417079,"Albstadt, Stadt",08417079,,Erststimmen,GRÜNE,2702,2703,1,14.4353,14.4376,0.0023
GEMEINDE,08417079,"Albstadt, Stadt",08417079,,Erststimmen,Volt,251,253,2,1.341,1.3514,0.0104
GEMEINDE,08421000,"Ulm, Universitätsstadt",08421000,,Erststimmen,Anderer Kreiswahlvorschlag,278,279,1,0.4903,0.4921,0.0018
GEMEINDE,08421000,"Ulm, Universitätsstadt",08421000,,Erststimmen,BSW,623,624,1,1.0989,1.1005,0.0016
GEMEINDE,08421000,"Ulm, Universitätsstadt",08421000,,Erststimmen,CDU,16799,16798,-1,29.6305,29.6256,-0.0049
GEMEINDE,08421000,"Ulm, Universitätsstadt",08421000,,Erststimmen,FDP,1698,1699,1,2.995,2.9964,0.0014
GEMEINDE,08421000,"Ulm, Universitätsstadt",08421000,,Erststimmen,GRÜNE,19830,19834,4,34.9766,34.98,0.0034
GEMEINDE,08421000,"Ulm, Universitätsstadt",08421000,,Zweitstimmen,Die Linke,3359,3360,1,5.9094,5.9109,0.0015
GEMEINDE,08421000,"Ulm, Universitätsstadt",08421000,,Zweitstimmen,FREIE WÄHLER,782,783,1,1.3757,1.3775,0.0018
GEMEINDE,08421000,"Ulm, Universitätsstadt",08421000,,Zweitstimmen,GRÜNE,23282,23281,-1,40.9591,40.9559,-0.0032
GEMEINDE,08421000,"Ulm, Universitätsstadt",08421000,,Zweitstimmen,SPD,3349,3350,1,5.8918,5.8933,0.0015
GEMEINDE,08425008,Amstetten,08425008,,Zweitstimmen,BSW,31,32,1,1.4053,1.4506,0.0453
GEMEINDE,08425008,Amstetten,08425008,,Zweitstimmen,Die Linke,57,56,-1,2.5839,2.5385,-0.0454
GEMEINDE,08425017,Berghülen,08425017,,Zweitstimmen,PdF,3,2,-1,0.2441,0.1627,-0.0814
GEMEINDE,08425017,Berghülen,08425017,,Zweitstimmen,Tierschutzpartei,15,16,1,1.2205,1.3019,0.0814
GEMEINDE,08425020,"Blaubeuren, Stadt",08425020,,Erststimmen,FREIE WÄHLER,180,181,1,2.9851,3.0012,0.0161
GEMEINDE,08425020,"Blaubeuren, Stadt",08425020,,Zweitstimmen,FREIE WÄHLER,139,140,1,2.3059,2.3221,0.0162
GEMEINDE,08425031,Dornstadt,08425031,,Erststimmen,Anderer Kreiswahlvorschlag,6,7,1,0.1232,0.1436,0.0204
GEMEINDE,08425033,"Ehingen (Donau), Stadt",08425033,,Erststimmen,BSW,158,157,-1,1.2218,1.2139,-0.0079
GEMEINDE,08425033,"Ehingen (Donau), Stadt",08425033,,Erststimmen,FREIE WÄHLER,230,232,2,1.7785,1.7939,0.0154
GEMEINDE,08425033,"Ehingen (Donau), Stadt",08425033,,Zweitstimmen,FDP,434,435,1,3.3589,3.3666,0.0077
GEMEINDE,08425033,"Ehingen (Donau), Stadt",08425033,,Zweitstimmen,PDH,2,3,1,0.0155,0.0232,0.0077
GEMEINDE,08425033,"Ehingen (Donau), Stadt",08425033,,Zweitstimmen,SPD,406,405,-1,3.1422,3.1344,-0.0078
GEMEINDE,08425033,"Ehingen (Donau), Stadt",08425033,,Zweitstimmen,Volt,48,47,-1,0.3715,0.3637,-0.0078
GEMEINDE,08425075,Lonsee,08425075,,Erststimmen,AfD,601,602,1,21.7124,21.7407,0.0283
GEMEINDE,08425075,Lonsee,08425075,,Zweitstimmen,AfD,634,635,1,22.8222,22.8499,0.0277
GEMEINDE,08425081,"Munderkingen, Stadt",08425081,,Zweitstimmen,BSW,28,33,5,1.2335,1.4499,0.2164
GEMEINDE,08425081,"Munderkingen, Stadt",08425081,,Zweitstimmen,Tierschutzpartei,14,15,1,0.6167,0.6591,0.0424
GEMEINDE,08425112,Setzingen,08425112,,Zweitstimmen,BSW,1,5,4,0.2933,1.4663,1.173
GEMEINDE,08425112,Setzingen,08425112,,Zweitstimmen,Die PARTEI,5,1,-4,1.4663,0.2933,-1.173
GEMEINDE,08425130,Weidenstetten,08425130,,Zweitstimmen,CDU,306,305,-1,36.2559,36.1803,-0.0756
GEMEINDE,08425138,Staig,08425138,,Erststimmen,GRÜNE,450,451,1,23.3766,23.4043,0.0277
GEMEINDE,08425138,Staig,08425138,,Erststimmen,SPD,131,132,1,6.8052,6.85,0.0448
GEMEINDE,08425141,"Blaustein, Stadt",08425141,,Erststimmen,AfD,1305,1306,1,15.6119,15.622,0.0101
GEMEINDE,08425141,"Blaustein, Stadt",08425141,,Zweitstimmen,Die PARTEI,34,24,-10,0.4057,0.2864,-0.1193
GEMEINDE,08425141,"Blaustein, Stadt",08425141,,Zweitstimmen,FREIE WÄHLER,145,155,10,1.7301,1.8494,0.1193
GEMEINDE,08426001,Achstetten,08426001,,Zweitstimmen,Tierschutzpartei,26,25,-1,0.8802,0.8463,-0.0339
GEMEINDE,08426001,Achstetten,08426001,,Zweitstimmen,Werteunion,9,10,1,0.3047,0.3385,0.0338
GEMEINDE,08426014,"Bad Schussenried, Stadt",08426014,,Erststimmen,AfD,984,983,-1,22.5585,22.5355,-0.023
GEMEINDE,08426014,"Bad Schussenried, Stadt",08426014,,Erststimmen,CDU,1993,1994,1,45.6901,45.713,0.0229
GEMEINDE,08426014,"Bad Schussenried, Stadt",08426014,,Erststimmen,FDP,132,134,2,3.0261,3.072,0.0459
GEMEINDE,08426014,"Bad Schussenried, Stadt",08426014,,Erststimmen,GRÜNE,670,669,-1,15.3599,15.337,-0.0229
GEMEINDE,08426014,"Bad Schussenried, Stadt",08426014,,Erststimmen,SPD,230,229,-1,5.2728,5.2499,-0.0229
GEMEINDE,08426014,"Bad Schussenried, Stadt",08426014,,Zweitstimmen,AfD,1013,1011,-2,23.218,23.1721,-0.0459
GEMEINDE,08426014,"Bad Schussenried, Stadt",08426014,,Zweitstimmen,GRÜNE,982,983,1,22.5074,22.5304,0.023
GEMEINDE,08426014,"Bad Schussenried, Stadt",08426014,,Zweitstimmen,SPD,145,146,1,3.3234,3.3463,0.0229
GEMEINDE,08426021,"Biberach an der Riß, Stadt",08426021,,Erststimmen,CDU,6193,6194,1,38.1789,38.1827,0.0038
GEMEINDE,08426043,Erlenmoos,08426043,,Erststimmen,CDU,535,536,1,49.7212,49.8141,0.0929
GEMEINDE,08426043,Erlenmoos,08426043,,Erststimmen,GRÜNE,117,116,-1,10.8736,10.7807,-0.0929
GEMEINDE,08426067,Langenenslingen,08426067,,Zweitstimmen,AfD,557,558,1,27.0388,27.0742,0.0354
GEMEINDE,08435005,Bermatingen,08435005,,Erststimmen,CDU,699,698,-1,30.4443,30.4139,-0.0304
GEMEINDE,08435005,Bermatingen,08435005,,Zweitstimmen,GRÜNE,723,722,-1,31.4075,31.3777,-0.0298
GEMEINDE,08435016,"Friedrichshafen, Stadt",08435016,,Zweitstimmen,BSW,385,391,6,1.476,1.499,0.023
GEMEINDE,08435016,"Friedrichshafen, Stadt",08435016,,Zweitstimmen,Verjüngungsforschung,22,16,-6,0.0843,0.0613,-0.023
GEMEINDE,08435016,"Friedrichshafen, Stadt",08435016,,Zweitstimmen,Volt,219,220,1,0.8396,0.8434,0.0038
GEMEINDE,08435016,"Friedrichshafen, Stadt",08435016,,Zweitstimmen,ÖDP,54,53,-1,0.207,0.2032,-0.0038
GEMEINDE,08435045,Oberteuringen,08435045,,Zweitstimmen,CDU,915,916,1,33.9392,33.9511,0.0119
GEMEINDE,08435045,Oberteuringen,08435045,,Zweitstimmen,FDP,155,156,1,5.7493,5.7821,0.0328
GEMEINDE,08435067,Deggenhausertal,08435067,,Erststimmen,SPD,122,123,1,4.7656,4.8009,0.0353
GEMEINDE,08435067,Deggenhausertal,08435067,,Erststimmen,Volt,41,42,1,1.6016,1.6393,0.0377
GEMEINDE,08436008,"Aulendorf, Stadt",08436008,,Erststimmen,CDU,1787,1783,-4,35.0667,34.9745,-0.0922
GEMEINDE,08436008,"Aulendorf, Stadt",08436008,,Erststimmen,SPD,274,280,6,5.3768,5.4923,0.1155
GEMEINDE,08436008,"Aulendorf, Stadt",08436008,,Zweitstimmen,CDU,1549,1550,1,30.2657,30.2734,0.0077
GEMEINDE,08436008,"Aulendorf, Stadt",08436008,,Zweitstimmen,SPD,210,211,1,4.1032,4.1211,0.0179
GEMEINDE,08436009,"Bad Waldsee, Stadt",08436009,,Zweitstimmen,AfD,2171,2170,-1,19.943,19.9357,-0.0073
GEMEINDE,08436009,"Bad Waldsee, Stadt",08436009,,Zweitstimmen,PDR,19,23,4,0.1745,0.2113,0.0368
GEMEINDE,08436009,"Bad Waldsee, Stadt",08436009,,Zweitstimmen,Tierschutzpartei,88,85,-3,0.8084,0.7809,-0.0275
GEMEINDE,08436009,"Bad Waldsee, Stadt",08436009,,Zweitstimmen,Werteunion,17,16,-1,0.1562,0.147,-0.0092
GEMEINDE,08436052,Kißlegg,08436052,,Erststimmen,AfD,831,832,1,16.2718,16.2882,0.0164
