poll_id,ags,municipality_name,metric,kommone_value,statla_value,delta
2,08325014,Dunningen,total_precincts,,8,
2,08325014,Dunningen,voters_total,3744,3744,0.0
2,08325014,Dunningen,valid_votes,3718,3718,0.0
2,08325015,Epfendorf,reported_precincts,,3,
2,08325015,Epfendorf,total_precincts,,5,
2,08325015,Epfendorf,voters_total,1454,858,596.0
2,08325015,Epfendorf,valid_votes,1446,852,594.0
2,08325024,Hardt,reported_precincts,,0,
2,08325024,Hardt,total_precincts,,2,
2,08325024,Hardt,voters_total,0,0,0.0
2,08325024,Hardt,valid_votes,0,0,0.0
2,08325036,Lauterbach,reported_precincts,,3,
2,08325036,Lauterbach,total_precincts,,3,
2,08325036,Lauterbach,voters_total,1504,1504,0.0
2,08325036,Lauterbach,valid_votes,1490,1490,0.0
2,08325045,"Oberndorf am Neckar, Stadt",reported_precincts,,12,
2,08325045,"Oberndorf am Neckar, Stadt",total_precincts,,14,
2,08325045,"Oberndorf am Neckar, Stadt",voters_total,4699,4699,0.0
2,08325045,"Oberndorf am Neckar, Stadt",valid_votes,4635,4632,3.0
2,08325049,"Rottweil, Stadt",reported_precincts,,22,
2,08325049,"Rottweil, Stadt",total_precincts,,25,
2,08325049,"Rottweil, Stadt",voters_total,10415,10415,0.0
2,08325049,"Rottweil, Stadt",valid_votes,10360,10360,0.0
2,08325050,Schenkenzell,reported_precincts,,3,
2,08325050,Schenkenzell,total_precincts,,3,
2,08325050,Schenkenzell,voters_total,1043,1043,0.0
2,08325050,Schenkenzell,valid_votes,1038,1038,0.0
2,08325051,"Schiltach, Stadt",reported_precincts,,5,
2,08325051,"Schiltach, Stadt",total_precincts,,5,
2,08325051,"Schiltach, Stadt",voters_total,2041,2041,0.0
2,08325051,"Schiltach, Stadt",valid_votes,2024,2024,0.0
2,08325053,"Schramberg, Stadt",reported_precincts,,15,
2,08325053,"Schramberg, Stadt",total_precincts,,15,
2,08325053,"Schramberg, Stadt",voters_total,9485,9485,0.0
2,08325053,"Schramberg, Stadt",valid_votes,9411,9411,0.0
2,08325057,"Sulz am Neckar, Stadt",reported_precincts,,14,
2,08325057,"Sulz am Neckar, Stadt",total_precincts,,15,
2,08325057,"Sulz am Neckar, Stadt",voters_total,4364,4364,0.0
2,08325057,"Sulz am Neckar, Stadt",valid_votes,4327,4327,0.0
2,08325060,Villingendorf,reported_precincts,,3,
2,08325060,Villingendorf,total_precincts,,3,
2,08325060,Villingendorf,voters_total,1912,1912,0.0
2,08325060,Villingendorf,valid_votes,1903,1903,0.0
2,08325061,Vöhringen,reported_precincts,,4,
2,08325061,Vöhringen,total_precincts,,6,
2,08325061,Vöhringen,voters_total,1629,1629,0.0
2,08325061,Vöhringen,valid_votes,1612,1612,0.0
2,08325064,Wellendingen,reported_precincts,,3,
2,08325064,Wellendingen,total_precincts,,3,
2,08325064,Wellendingen,voters_total,1672,1672,0.0
2,08325064,Wellendingen,valid_votes,1660,1660,0.0
2,08325069,Zimmern ob Rottweil,reported_precincts,,8,
2,08325069,Zimmern ob Rottweil,total_precincts,,8,
2,08325069,Zimmern ob Rottweil,voters_total,3374,3374,0.0
2,08325069,Zimmern ob Rottweil,valid_votes,3346,3345,1.0
2,08325070,Fluorn-Winzeln,reported_precincts,,2,
2,08325070,Fluorn-Winzeln,total_precincts,,3,
2,08325070,Fluorn-Winzeln,voters_total,1232,1232,0.0
2,08325070,Fluorn-Winzeln,valid_votes,1220,1220,0.0
2,08325071,Eschbronn,reported_precincts,,3,
2,08325071,Eschbronn,total_precincts,,3,
2,08325071,Eschbronn,voters_total,1285,1285,0.0
2,08325071,Eschbronn,valid_votes,1279,1277,2.0
2,08325072,Deißlingen,reported_precincts,,4,
2,08325072,Deißlingen,total_precincts,,5,
2,08325072,Deißlingen,voters_total,3260,2472,788.0
2,08325072,Deißlingen,valid_votes,3229,2452,777.0
2,08326003,"Bad Dürrheim, Stadt",reported_precincts,,17,
2,08326003,"Bad Dürrheim, Stadt",total_precincts,,17,
2,08326003,"Bad Dürrheim, Stadt",voters_total,6850,6850,0.0
2,08326003,"Bad Dürrheim, Stadt",valid_votes,6808,6808,0.0
2,08326005,"Blumberg, Stadt",reported_precincts,,13,
2,08326005,"Blumberg, Stadt",total_precincts,,14,
2,08326005,"Blumberg, Stadt",voters_total,3921,3921,0.0
2,08326005,"Blumberg, Stadt",valid_votes,3898,3898,0.0
2,08326006,"Bräunlingen, Stadt",reported_precincts,,8,
2,08326006,"Bräunlingen, Stadt",total_precincts,,11,
2,08326006,"Bräunlingen, Stadt",voters_total,1931,1931,0.0
2,08326006,"Bräunlingen, Stadt",valid_votes,1923,1923,0.0
2,08326010,Dauchingen,reported_precincts,,3,
2,08326010,Dauchingen,total_precincts,,3,
2,08326010,Dauchingen,voters_total,2111,2111,0.0
2,08326010,Dauchingen,valid_votes,2098,2098,0.0
2,08326012,"Donaueschingen, Stadt",reported_precincts,,16,
2,08326012,"Donaueschingen, Stadt",total_precincts,,20,
2,08326012,"Donaueschingen, Stadt",voters_total,8145,8145,0.0
2,08326012,"Donaueschingen, Stadt",valid_votes,8082,8082,0.0
2,08326017,"Furtwangen im Schwarzwald, Stadt",reported_precincts,,12,
2,08326017,"Furtwangen im Schwarzwald, Stadt",total_precincts,,12,
2,08326017,"Furtwangen im Schwarzwald, Stadt",voters_total,4027,4027,0.0
2,08326017,"Furtwangen im Schwarzwald, Stadt",valid_votes,3992,3992,0.0
2,08326020,Gütenbach,reported_precincts,,2,
2,08326020,Gütenbach,total_precincts,,2,
2,08326020,Gütenbach,voters_total,565,565,0.0
2,08326020,Gütenbach,valid_votes,562,562,0.0
2,08326027,"Hüfingen, Stadt",reported_precincts,,11,
2,08326027,"Hüfingen, Stadt",total_precincts,,11,
2,08326027,"Hüfingen, Stadt",voters_total,3978,3978,0.0
2,08326027,"Hüfingen, Stadt",valid_votes,3951,3951,0.0
2,08326031,Königsfeld im Schwarzwald,reported_precincts,,9,
2,08326031,Königsfeld im Schwarzwald,total_precincts,,10,
2,08326031,Königsfeld im Schwarzwald,voters_total,3033,3033,0.0
2,08326031,Königsfeld im Schwarzwald,valid_votes,3013,3013,0.0
2,08326037,Mönchweiler,reported_precincts,,4,
2,08326037,Mönchweiler,total_precincts,,4,
2,08326037,Mönchweiler,voters_total,1671,1671,0.0
2,08326037,Mönchweiler,valid_votes,1658,1658,0.0
2,08326041,Niedereschach,reported_precincts,,7,
2,08326041,Niedereschach,total_precincts,,8,
2,08326041,Niedereschach,voters_total,2983,2983,0.0
2,08326041,Niedereschach,valid_votes,2957,2957,0.0
2,08326052,"St. Georgen im Schwarzwald, Stadt",reported_precincts,,18,
2,08326052,"St. Georgen im Schwarzwald, Stadt",total_precincts,,19,
2,08326052,"St. Georgen im Schwarzwald, Stadt",voters_total,5510,5510,0.0
2,08326052,"St. Georgen im Schwarzwald, Stadt",valid_votes,5465,5465,0.0
2,08326054,Schönwald im Schwarzwald,reported_precincts,,3,
2,08326054,Schönwald im Schwarzwald,total_precincts,,3,
2,08326054,Schönwald im Schwarzwald,voters_total,1341,1341,0.0
2,08326054,Schönwald im Schwarzwald,valid_votes,1327,1327,0.0
2,08326055,Schonach im Schwarzwald,reported_precincts,,4,
2,08326055,Schonach im Schwarzwald,total_precincts,,4,
2,08326055,Schonach im Schwarzwald,voters_total,2121,2121,0.0
2,08326055,Schonach im Schwarzwald,valid_votes,2107,2107,0.0
2,08326060,"Triberg im Schwarzwald, Stadt",reported_precincts,,4,
2,08326060,"Triberg im Schwarzwald, Stadt",total_precincts,,4,
2,08326060,"Triberg im Schwarzwald, Stadt",voters_total,1799,1799,0.0
2,08326060,"Triberg im Schwarzwald, Stadt",valid_votes,1790,1790,0.0
2,08326061,Tuningen,reported_precincts,,3,
2,08326061,Tuningen,total_precincts,,3,
2,08326061,Tuningen,voters_total,1682,1682,0.0
2,08326061,Tuningen,valid_votes,1666,1666,0.0
2,08326065,Unterkirnach,reported_precincts,,2,
2,08326065,Unterkirnach,total_precincts,,2,
2,08326065,Unterkirnach,voters_total,1266,1266,0.0
2,08326065,Unterkirnach,valid_votes,1255,1255,0.0
2,08326068,"Vöhrenbach, Stadt",reported_precincts,,6,
2,08326068,"Vöhrenbach, Stadt",total_precincts,,6,
2,08326068,"Vöhrenbach, Stadt",voters_total,1697,1697,0.0
2,08326068,"Vöhrenbach, Stadt",valid_votes,1686,1686,0.0
2,08326074,"Villingen-Schwenningen, Stadt",reported_precincts,,47,
2,08326074,"Villingen-Schwenningen, Stadt",total_precincts,,74,
2,08326074,"Villingen-Schwenningen, Stadt",voters_total,21698,21216,482.0
2,08326074,"Villingen-Schwenningen, Stadt",valid_votes,21551,21074,477.0
2,08326075,Brigachtal,reported_precincts,,7,
2,08326075,Brigachtal,total_precincts,,7,
2,08326075,Brigachtal,voters_total,2947,2947,0.0
2,08326075,Brigachtal,valid_votes,2931,2931,0.0
2,08327002,Aldingen,reported_precincts,,5,
2,08327002,Aldingen,total_precincts,,5,
2,08327002,Aldingen,voters_total,3265,3265,0.0
2,08327002,Aldingen,valid_votes,3235,3235,0.0
2,08327004,Bärenthal,reported_precincts,,2,
2,08327004,Bärenthal,total_precincts,,2,
2,08327004,Bärenthal,voters_total,283,283,0.0
2,08327004,Bärenthal,valid_votes,279,279,0.0
2,08327005,Balgheim,reported_precincts,,2,
2,08327005,Balgheim,total_precincts,,2,
2,08327005,Balgheim,voters_total,713,713,0.0
2,08327005,Balgheim,valid_votes,704,704,0.0
2,08327006,Böttingen,reported_precincts,,2,
2,08327006,Böttingen,total_precincts,,2,
2,08327006,Böttingen,voters_total,819,819,0.0
2,08327006,Böttingen,valid_votes,811,811,0.0
2,08327007,Bubsheim,reported_precincts,,2,
2,08327007,Bubsheim,total_precincts,,2,
2,08327007,Bubsheim,voters_total,559,559,0.0
2,08327007,Bubsheim,valid_votes,555,555,0.0
2,08327008,Buchheim,reported_precincts,,0,
2,08327008,Buchheim,total_precincts,,2,
2,08327008,Buchheim,voters_total,0,0,0.0
2,08327008,Buchheim,valid_votes,0,0,0.0
2,08327009,Deilingen,reported_precincts,,0,
2,08327009,Deilingen,total_precincts,,2,
2,08327009,Deilingen,voters_total,0,0,0.0
2,08327009,Deilingen,valid_votes,0,0,0.0
2,08327010,Denkingen,reported_precincts,,2,
2,08327010,Denkingen,total_precincts,,2,
2,08327010,Denkingen,voters_total,1486,1486,0.0
2,08327010,Denkingen,valid_votes,1480,1480,0.0
2,08327011,Dürbheim,reported_precincts,,2,
2,08327011,Dürbheim,total_precincts,,2,
2,08327011,Dürbheim,voters_total,979,979,0.0
2,08327011,Dürbheim,valid_votes,971,971,0.0
2,08327012,Durchhausen,reported_precincts,,0,
2,08327012,Durchhausen,total_precincts,,2,
2,08327012,Durchhausen,voters_total,0,0,0.0
2,08327012,Durchhausen,valid_votes,0,0,0.0
2,08327013,Egesheim,reported_precincts,,2,
2,08327013,Egesheim,total_precincts,,2,
2,08327013,Egesheim,voters_total,287,287,0.0
2,08327013,Egesheim,valid_votes,284,284,0.0
2,08327016,"Fridingen an der Donau, Stadt",reported_precincts,,0,
2,08327016,"Fridingen an der Donau, Stadt",total_precincts,,2,
2,08327016,"Fridingen an der Donau, Stadt",voters_total,0,0,0.0
2,08327016,"Fridingen an der Donau, Stadt",valid_votes,0,0,0.0
2,08327017,Frittlingen,reported_precincts,,2,
2,08327017,Frittlingen,total_precincts,,2,
2,08327017,Frittlingen,voters_total,1100,1100,0.0
2,08327017,Frittlingen,valid_votes,1089,1089,0.0
2,08327018,"Geisingen, Stadt",reported_precincts,,7,
2,08327018,"Geisingen, Stadt",total_precincts,,7,
2,08327018,"Geisingen, Stadt",voters_total,3030,3030,0.0
2,08327018,"Geisingen, Stadt",valid_votes,3009,3009,0.0
2,08327019,Gosheim,reported_precincts,,4,
2,08327019,Gosheim,total_precincts,,4,
2,08327019,Gosheim,voters_total,1748,1748,0.0
2,08327019,Gosheim,valid_votes,1733,1733,0.0
2,08327020,Gunningen,reported_precincts,,2,
2,08327020,Gunningen,total_precincts,,2,
2,08327020,Gunningen,voters_total,416,416,0.0
2,08327020,Gunningen,valid_votes,411,409,2.0
2,08327023,Hausen ob Verena,reported_precincts,,2,
2,08327023,Hausen ob Verena,total_precincts,,2,
2,08327023,Hausen ob Verena,voters_total,490,490,0.0
2,08327023,Hausen ob Verena,valid_votes,488,488,0.0
2,08327025,Immendingen,reported_precincts,,8,
2,08327025,Immendingen,total_precincts,,8,
2,08327025,Immendingen,voters_total,3059,3059,0.0
2,08327025,Immendingen,valid_votes,3035,3035,0.0
2,08327027,Irndorf,reported_precincts,,2,
2,08327027,Irndorf,total_precincts,,2,
2,08327027,Irndorf,voters_total,455,455,0.0
2,08327027,Irndorf,valid_votes,452,452,0.0
2,08327029,Königsheim,reported_precincts,,2,
2,08327029,Königsheim,total_precincts,,2,
2,08327029,Königsheim,voters_total,358,358,0.0
2,08327029,Königsheim,valid_votes,354,354,0.0
2,08327030,Kolbingen,reported_precincts,,0,
2,08327030,Kolbingen,total_precincts,,2,
2,08327030,Kolbingen,voters_total,0,0,0.0
2,08327030,Kolbingen,valid_votes,0,0,0.0
2,08327033,Mahlstetten,reported_precincts,,0,
2,08327033,Mahlstetten,total_precincts,,2,
2,08327033,Mahlstetten,voters_total,0,0,0.0
2,08327033,Mahlstetten,valid_votes,0,0,0.0
2,08327036,"Mühlheim an der Donau, Stadt",reported_precincts,,4,
2,08327036,"Mühlheim an der Donau, Stadt",total_precincts,,4,
2,08327036,"Mühlheim an der Donau, Stadt",voters_total,2033,2033,0.0
2,08327036,"Mühlheim an der Donau, Stadt",valid_votes,2023,2023,0.0
2,08327038,Neuhausen ob Eck,reported_precincts,,3,
2,08327038,Neuhausen ob Eck,total_precincts,,5,
2,08327038,Neuhausen ob Eck,voters_total,896,896,0.0
2,08327038,Neuhausen ob Eck,valid_votes,889,889,0.0
2,08327040,Reichenbach am Heuberg,reported_precincts,,2,
2,08327040,Reichenbach am Heuberg,total_precincts,,2,
2,08327040,Reichenbach am Heuberg,voters_total,222,222,0.0
2,08327040,Reichenbach am Heuberg,valid_votes,221,220,1.0
2,08327041,Renquishausen,reported_precincts,,0,
2,08327041,Renquishausen,total_precincts,,2,
2,08327041,Renquishausen,voters_total,0,0,0.0
2,08327041,Renquishausen,valid_votes,0,0,0.0
2,08327046,"Spaichingen, Stadt",reported_precincts,,12,
2,08327046,"Spaichingen, Stadt",total_precincts,,12,
2,08327046,"Spaichingen, Stadt",voters_total,5828,5828,0.0
2,08327046,"Spaichingen, Stadt",valid_votes,5777,5777,0.0
2,08327048,Talheim,reported_precincts,,2,
2,08327048,Talheim,total_precincts,,2,
2,08327048,Talheim,voters_total,729,729,0.0
2,08327048,Talheim,valid_votes,721,719,2.0
2,08327049,"Trossingen, Stadt",reported_precincts,,12,
2,08327049,"Trossingen, Stadt",total_precincts,,14,
2,08327049,"Trossingen, Stadt",voters_total,5523,5523,0.0
2,08327049,"Trossingen, Stadt",valid_votes,5477,5477,0.0
2,08327050,"Tuttlingen, Stadt",reported_precincts,,29,
2,08327050,"Tuttlingen, Stadt",total_precincts,,33,
2,08327050,"Tuttlingen, Stadt",voters_total,11505,11505,0.0
2,08327050,"Tuttlingen, Stadt",valid_votes,11422,11422,0.0
2,08327051,Wehingen,reported_precincts,,2,
2,08327051,Wehingen,total_precincts,,2,
2,08327051,Wehingen,voters_total,1559,1559,0.0
2,08327051,Wehingen,valid_votes,1549,1549,0.0
2,08327054,Wurmlingen,reported_precincts,,3,
2,08327054,Wurmlingen,total_precincts,,3,
2,08327054,Wurmlingen,voters_total,2166,2166,0.0
2,08327054,Wurmlingen,valid_votes,2154,2154,0.0
2,08327055,Seitingen-Oberflacht,reported_precincts,,2,
2,08327055,Seitingen-Oberflacht,total_precincts,,2,
2,08327055,Seitingen-Oberflacht,voters_total,1318,1318,0.0
2,08327055,Seitingen-Oberflacht,valid_votes,1310,1310,0.0
2,08327056,Rietheim-Weilheim,reported_precincts,,2,
2,08327056,Rietheim-Weilheim,total_precincts,,2,
2,08327056,Rietheim-Weilheim,voters_total,1459,1459,0.0
2,08327056,Rietheim-Weilheim,valid_votes,1443,1443,0.0
2,08327057,Emmingen-Liptingen,reported_precincts,,2,
2,08327057,Emmingen-Liptingen,total_precincts,,3,
2,08327057,Emmingen-Liptingen,voters_total,1615,1615,0.0
2,08327057,Emmingen-Liptingen,valid_votes,1609,1606,3.0
2,08335001,"Aach, Stadt",reported_precincts,,2,
2,08335001,"Aach, Stadt",total_precincts,,2,
2,08335001,"Aach, Stadt",voters_total,,1177,
2,08335001,"Aach, Stadt",valid_votes,,1169,
2,08335002,Allensbach,reported_precincts,,10,
2,08335002,Allensbach,total_precincts,,10,
2,08335002,Allensbach,voters_total,,4092,
2,08335002,Allensbach,valid_votes,,4074,
2,08335015,Büsingen am Hochrhein,reported_precincts,,2,
2,08335015,Büsingen am Hochrhein,total_precincts,,2,
2,08335015,Büsingen am Hochrhein,voters_total,,435,
2,08335015,Büsingen am Hochrhein,valid_votes,,431,
2,08335021,Eigeltingen,reported_precincts,,8,
2,08335021,Eigeltingen,total_precincts,,8,
2,08335021,Eigeltingen,voters_total,,2058,
2,08335021,Eigeltingen,valid_votes,,2040,
2,08335022,"Engen, Stadt",reported_precincts,,14,
2,08335022,"Engen, Stadt",total_precincts,,15,
2,08335022,"Engen, Stadt",voters_total,,5040,
2,08335022,"Engen, Stadt",valid_votes,,5005,
2,08335025,Gaienhofen,reported_precincts,,4,
2,08335025,Gaienhofen,total_precincts,,4,
2,08335025,Gaienhofen,voters_total,,1890,
2,08335025,Gaienhofen,valid_votes,,1885,
2,08335026,Gailingen am Hochrhein,reported_precincts,,3,
2,08335026,Gailingen am Hochrhein,total_precincts,,3,
2,08335026,Gailingen am Hochrhein,voters_total,,1435,
2,08335026,Gailingen am Hochrhein,valid_votes,,1410,
2,08335028,Gottmadingen,reported_precincts,,8,
2,08335028,Gottmadingen,total_precincts,,9,
2,08335028,Gottmadingen,voters_total,,4419,
2,08335028,Gottmadingen,valid_votes,,4392,
2,08335035,Hilzingen,reported_precincts,,13,
2,08335035,Hilzingen,total_precincts,,13,
2,08335035,Hilzingen,voters_total,,4779,
2,08335035,Hilzingen,valid_votes,,4756,
2,08335043,"Konstanz, Universitätsstadt",reported_precincts,,55,
2,08335043,"Konstanz, Universitätsstadt",total_precincts,,89,
2,08335043,"Konstanz, Universitätsstadt",voters_total,,24032,
2,08335043,"Konstanz, Universitätsstadt",valid_votes,,23954,
2,08335055,Moos,reported_precincts,,0,
2,08335055,Moos,total_precincts,,5,
2,08335055,Moos,voters_total,,0,
2,08335055,Moos,valid_votes,,0,
2,08335057,Mühlingen,reported_precincts,,5,
2,08335057,Mühlingen,total_precincts,,5,
2,08335057,Mühlingen,voters_total,,1378,
2,08335057,Mühlingen,valid_votes,,1368,
2,08335061,Öhningen,reported_precincts,,4,
2,08335061,Öhningen,total_precincts,,4,
2,08335061,Öhningen,voters_total,,2014,
2,08335061,Öhningen,valid_votes,,2008,
2,08335063,"Radolfzell am Bodensee, Stadt",reported_precincts,,42,
2,08335063,"Radolfzell am Bodensee, Stadt",total_precincts,,43,
2,08335063,"Radolfzell am Bodensee, Stadt",voters_total,,15841,
2,08335063,"Radolfzell am Bodensee, Stadt",valid_votes,,15758,
2,08335066,Reichenau,reported_precincts,,5,
2,08335066,Reichenau,total_precincts,,6,
2,08335066,Reichenau,voters_total,,2293,
2,08335066,Reichenau,valid_votes,,2279,
2,08335075,"Singen (Hohentwiel), Stadt",reported_precincts,,29,
2,08335075,"Singen (Hohentwiel), Stadt",total_precincts,,33,
2,08335075,"Singen (Hohentwiel), Stadt",voters_total,,13792,
2,08335075,"Singen (Hohentwiel), Stadt",valid_votes,,13685,
2,08335077,Steißlingen,reported_precincts,,4,
2,08335077,Steißlingen,total_precincts,,4,
2,08335077,Steißlingen,voters_total,,2820,
2,08335077,Steißlingen,valid_votes,,2803,
2,08335079,"Stockach, Stadt",reported_precincts,,22,
2,08335079,"Stockach, Stadt",total_precincts,,23,
2,08335079,"Stockach, Stadt",voters_total,,7691,
2,08335079,"Stockach, Stadt",valid_votes,,7650,
2,08335080,"Tengen, Stadt",reported_precincts,,10,
2,08335080,"Tengen, Stadt",total_precincts,,10,
2,08335080,"Tengen, Stadt",voters_total,,2698,
2,08335080,"Tengen, Stadt",valid_votes,,2674,
2,08335081,Volkertshausen,reported_precincts,,3,
2,08335081,Volkertshausen,total_precincts,,3,
2,08335081,Volkertshausen,voters_total,,1712,
2,08335081,Volkertshausen,valid_votes,,1708,
2,08335096,Hohenfels,reported_precincts,,5,
2,08335096,Hohenfels,total_precincts,,5,
2,08335096,Hohenfels,voters_total,,1200,
2,08335096,Hohenfels,valid_votes,,1193,
2,08335097,Mühlhausen-Ehingen,reported_precincts,,5,
2,08335097,Mühlhausen-Ehingen,total_precincts,,5,
2,08335097,Mühlhausen-Ehingen,voters_total,,2159,
2,08335097,Mühlhausen-Ehingen,valid_votes,,2149,
2,08335098,Bodman-Ludwigshafen,reported_precincts,,6,
2,08335098,Bodman-Ludwigshafen,total_precincts,,6,
2,08335098,Bodman-Ludwigshafen,voters_total,,2650,
2,08335098,Bodman-Ludwigshafen,valid_votes,,2642,
2,08335099,Orsingen-Nenzingen,reported_precincts,,4,
2,08335099,Orsingen-Nenzingen,total_precincts,,4,
2,08335099,Orsingen-Nenzingen,voters_total,,2043,
2,08335099,Orsingen-Nenzingen,valid_votes,,2031,
2,08335100,Rielasingen-Worblingen,reported_precincts,,7,
2,08335100,Rielasingen-Worblingen,total_precincts,,9,
2,08335100,Rielasingen-Worblingen,voters_total,,4841,
2,08335100,Rielasingen-Worblingen,valid_votes,,4810,
2,08336004,Aitern,reported_precincts,,0,
2,08336004,Aitern,total_precincts,,2,
2,08336004,Aitern,voters_total,0,0,0.0
2,08336004,Aitern,valid_votes,0,0,0.0
2,08336006,Bad Bellingen,reported_precincts,,6,
2,08336006,Bad Bellingen,total_precincts,,6,
2,08336006,Bad Bellingen,voters_total,2178,2178,0.0
2,08336006,Bad Bellingen,valid_votes,2159,2159,0.0
2,08336008,Binzen,reported_precincts,,4,
2,08336008,Binzen,total_precincts,,4,
2,08336008,Binzen,voters_total,1652,1652,0.0
2,08336008,Binzen,valid_votes,1644,1644,0.0
2,08336010,Böllen,reported_precincts,,1,
2,08336010,Böllen,total_precincts,,1,
2,08336010,Böllen,voters_total,63,63,0.0
2,08336010,Böllen,valid_votes,62,61,1.0
2,08336014,Efringen-Kirchen,reported_precincts,,14,
2,08336014,Efringen-Kirchen,total_precincts,,15,
2,08336014,Efringen-Kirchen,voters_total,4125,4125,0.0
2,08336014,Efringen-Kirchen,valid_votes,4108,4108,0.0
2,08336019,Eimeldingen,reported_precincts,,1,
2,08336019,Eimeldingen,total_precincts,,2,
2,08336019,Eimeldingen,voters_total,761,761,0.0
2,08336019,Eimeldingen,valid_votes,760,760,0.0
2,08336024,Fischingen,reported_precincts,,2,
