ags,wahlkreis,wahlbezirk,gemeinde,name,wahlart,afd,gueltige_zweitstimmen,anteil_prozent,mehr_als_50_prozent,genau_50_prozent
15091375,024,000019,"Wittenberg, Lutherstadt",Feuerwehrgerätehaus Schmilkendorf,U,52,96,54.166666666666664,True,False
15091375,024,000020,"Wittenberg, Lutherstadt","Verwaltungsgebäude SPZ """"Am Lerchenberg""""",U,303,591,51.26903553299493,True,False
15091375,024,000023,"Wittenberg, Lutherstadt",Stadthalle Wittenberg,U,242,463,52.26781857451404,True,False
15091375,024,000024,"Wittenberg, Lutherstadt","Hort """"Wunderland""""",U,311,601,51.74708818635607,True,False
15091375,024,000030,"Wittenberg, Lutherstadt",Turn- und Mehrzweckhalle Straach,U,209,344,60.75581395348837,True,False
15091375,024,000031,"Wittenberg, Lutherstadt",Verwaltungsgebäude Mochau/Thießen,U,126,233,54.07725321888412,True,False
15091375,024,000036,"Wittenberg, Lutherstadt",Turnhalle Abtsdorf,U,340,627,54.22647527910686,True,False
15091375,024,000037,"Wittenberg, Lutherstadt",WASAG Informationszentrum & Museum,U,171,323,52.94117647058823,True,False
15091391,024,000001,"Zahna-Elster, Stadt",Zahna-Grundschule,U,344,661,52.04236006051437,True,False
15091391,024,000003,"Zahna-Elster, Stadt",Klebitz,U,53,101,52.475247524752476,True,False
15091391,024,000004,"Zahna-Elster, Stadt",Rahnsdorf,U,57,109,52.293577981651374,True,False
15091391,024,000007,"Zahna-Elster, Stadt",Elster (Elbe),U,545,968,56.30165289256198,True,False
15091391,024,000011,"Zahna-Elster, Stadt",Mühlanger,U,306,602,50.83056478405316,True,False
15091391,024,000013,"Zahna-Elster, Stadt",Zörnigall,U,240,442,54.29864253393665,True,False
15091010,025,000001,"Annaburg, Stadt",Annaburg 1,U,364,623,58.42696629213483,True,False
15091010,025,000002,"Annaburg, Stadt",Annaburg 2,U,258,453,56.95364238410596,True,False
15091010,025,000004,"Annaburg, Stadt",Premsendorf,U,28,53,52.83018867924528,True,False
15091010,025,000006,"Annaburg, Stadt",Prettin 1,U,230,348,66.0919540229885,True,False
15091010,025,000007,"Annaburg, Stadt",Prettin 2,U,284,428,66.35514018691589,True,False
15091010,025,000008,"Annaburg, Stadt",Groß Naundorf,U,212,295,71.86440677966101,True,False
15091010,025,000009,"Annaburg, Stadt",Bethau,U,61,85,71.76470588235294,True,False
15091010,025,000010,"Annaburg, Stadt",Axien,U,148,245,60.40816326530612,True,False
15091010,025,000011,"Annaburg, Stadt",Plossig,U,61,109,55.96330275229358,True,False
15091010,025,000012,"Annaburg, Stadt",Lebien,U,112,166,67.46987951807229,True,False
15091020,025,000001,"Bad Schmiedeberg, Stadt","Bad Schmiedeberg - Hort """"Tintenklecks""""",U,233,453,51.434878587196465,True,False
15091020,025,000002,"Bad Schmiedeberg, Stadt",Bad Schmiedeberg - Jugendtreff,U,187,364,51.37362637362637,True,False
15091020,025,000004,"Bad Schmiedeberg, Stadt",Großwig - Altes Feuerwehrgerätehaus,U,132,263,50.19011406844106,True,False
15091020,025,000005,"Bad Schmiedeberg, Stadt",Reinharz - Vereinshaus Reinharz,U,58,103,56.310679611650485,True,False
15091020,025,000006,"Bad Schmiedeberg, Stadt",Pretzsch - Bürger- und Vereinshaus,U,340,652,52.147239263803684,True,False
15091020,025,000008,"Bad Schmiedeberg, Stadt",Söllichau - Kulturhaus,U,280,479,58.455114822546975,True,False
15091020,025,000009,"Bad Schmiedeberg, Stadt",Meuro - Bürgerhaus,U,140,247,56.68016194331984,True,False
15091020,025,000010,"Bad Schmiedeberg, Stadt",Korgau - Gemeindebüro,U,96,164,58.53658536585366,True,False
15091020,025,000011,"Bad Schmiedeberg, Stadt",Schnellin - Gemeindebibliothek,U,75,146,51.36986301369863,True,False
15091020,025,000012,"Bad Schmiedeberg, Stadt",Priesitz - Gemeindebüro,U,77,140,55.0,True,False
15091110,025,000001,"Gräfenhainichen, Stadt",Kindertagesstätte Zwergenland,U,322,576,55.90277777777778,True,False
15091110,025,000002,"Gräfenhainichen, Stadt",Rathaus,U,290,466,62.23175965665236,True,False
15091110,025,000003,"Gräfenhainichen, Stadt","Grundschule """"Johannes Gutenberg""""",U,266,476,55.88235294117647,True,False
15091110,025,000004,"Gräfenhainichen, Stadt",Paul-Gerhardt-Kapelle,U,273,519,52.60115606936416,True,False
15091110,025,000005,"Gräfenhainichen, Stadt",Wasserturm,U,327,556,58.81294964028777,True,False
15091110,025,000006,"Gräfenhainichen, Stadt",Bürgerhaus,U,153,275,55.63636363636363,True,False
15091110,025,000007,"Gräfenhainichen, Stadt",Kegelbahn,U,276,450,61.333333333333336,True,False
15091110,025,000008,"Gräfenhainichen, Stadt","Kindertagesstätte """"Bummi""""",U,181,301,60.1328903654485,True,False
15091110,025,000009,"Gräfenhainichen, Stadt",ehemalige Heideschule,U,214,340,62.94117647058823,True,False
15091110,025,000011,"Gräfenhainichen, Stadt","Grundschule """"Johann Heinrich Pestalozzi""""",U,302,510,59.21568627450981,True,False
15091110,025,000012,"Gräfenhainichen, Stadt",Integrative Kindertagesstätte,U,366,596,61.40939597315436,True,False
15091145,025,000001,"Jessen (Elster), Stadt",Jessen-Nord I,U,445,796,55.904522613065325,True,False
15091145,025,000002,"Jessen (Elster), Stadt",Jessen-Nord II,U,488,855,57.07602339181287,True,False
15091145,025,000003,"Jessen (Elster), Stadt",Jessen-Mitte,U,419,657,63.77473363774734,True,False
15091145,025,000004,"Jessen (Elster), Stadt",Jessen-Süd,U,228,403,56.575682382134,True,False
15091145,025,000005,"Jessen (Elster), Stadt",Schweinitz,U,372,682,54.54545454545455,True,False
15091145,025,000006,"Jessen (Elster), Stadt",Battin,U,122,211,57.81990521327014,True,False
15091145,025,000007,"Jessen (Elster), Stadt",Mügeln,U,127,240,52.916666666666664,True,False
15091145,025,000009,"Jessen (Elster), Stadt",Ruhlsdorf,U,56,102,54.90196078431372,True,False
15091145,025,000012,"Jessen (Elster), Stadt",Düßnitz,U,95,164,57.926829268292686,True,False
15091145,025,000013,"Jessen (Elster), Stadt",Grabo,U,93,161,57.7639751552795,True,False
15091145,025,000014,"Jessen (Elster), Stadt",Holzdorf,U,252,463,54.42764578833693,True,False
15091145,025,000016,"Jessen (Elster), Stadt",Seyda,U,207,407,50.85995085995086,True,False
15091145,025,000017,"Jessen (Elster), Stadt",Gentha,U,60,100,60.0,True,False
15091145,025,000018,"Jessen (Elster), Stadt",Morxdorf/Mark Zwuschen,U,67,116,57.758620689655174,True,False
15091145,025,000019,"Jessen (Elster), Stadt",Klöden,U,145,269,53.90334572490706,True,False
15091160,025,000002,"Kemberg, Stadt",Grundschule Kemberg,U,264,463,57.019438444924404,True,False
15091160,025,000003,"Kemberg, Stadt",Gemeinde- & Sportzentrum Bergwitz,U,362,675,53.629629629629626,True,False
15091160,025,000004,"Kemberg, Stadt",Feuerwehr Lubast,U,113,192,58.854166666666664,True,False
15091160,025,000006,"Kemberg, Stadt",Feuerwehr Globig,U,133,224,59.375,True,False
15091160,025,000007,"Kemberg, Stadt",Turnhalle Dabrun,U,187,316,59.177215189873415,True,False
15091160,025,000008,"Kemberg, Stadt",Kulturzentrum Eutzsch,U,163,301,54.15282392026578,True,False
15091160,025,000010,"Kemberg, Stadt",DGH Radis,U,318,565,56.283185840707965,True,False
15091160,025,000011,"Kemberg, Stadt",Gemeindezentrum Rotta,U,201,376,53.45744680851064,True,False
15001000,026,000030,"Dessau-Roßlau, Stadt",Innerstädtischer Bereich Süd 0,U,187,371,50.40431266846361,True,False
15001000,026,000031,"Dessau-Roßlau, Stadt",Innerstädtischer Bereich Süd 1,U,310,618,50.16181229773463,True,False
15001000,026,000033,"Dessau-Roßlau, Stadt",Innerstädtischer Bereich Süd 3,U,168,325,51.69230769230769,True,False
15001000,026,000036,"Dessau-Roßlau, Stadt",Innerstädtischer Bereich Süd 6,U,172,313,54.95207667731629,True,False
15001000,026,000110,"Dessau-Roßlau, Stadt",Großkühnau 0,U,281,495,56.76767676767677,True,False
15001000,026,000130,"Dessau-Roßlau, Stadt",West 0,U,205,394,52.03045685279188,True,False
15001000,026,000172,"Dessau-Roßlau, Stadt",Zoberberg 2,U,267,516,51.74418604651163,True,False
15001000,026,000190,"Dessau-Roßlau, Stadt",Sollnitz 0,U,75,111,67.56756756756756,True,False
15001000,027,000200,"Dessau-Roßlau, Stadt",Brambach 0,U,87,169,51.4792899408284,True,False
15001000,027,000210,"Dessau-Roßlau, Stadt",Rodleben 0,U,356,672,52.976190476190474,True,False
15001000,027,000220,"Dessau-Roßlau, Stadt",Roßlau 0,U,351,685,51.24087591240876,True,False
15001000,027,000221,"Dessau-Roßlau, Stadt",Roßlau 1,U,496,872,56.88073394495413,True,False
15001000,027,000222,"Dessau-Roßlau, Stadt",Roßlau 2,U,470,833,56.42256902761105,True,False
15001000,027,000223,"Dessau-Roßlau, Stadt",Roßlau 3,U,424,794,53.40050377833753,True,False
15001000,027,000224,"Dessau-Roßlau, Stadt",Roßlau 4,U,441,832,53.00480769230769,True,False
15001000,027,000240,"Dessau-Roßlau, Stadt",Mühlstedt 0,U,55,100,55.0,True,False
15001000,027,000250,"Dessau-Roßlau, Stadt",Streetz/Natho 0,U,89,169,52.662721893491124,True,False
15091060,027,000001,"Coswig (Anhalt), Stadt",Coswig (Anhalt) 1,U,416,673,61.812778603268946,True,False
15091060,027,000002,"Coswig (Anhalt), Stadt",Coswig (Anhalt) 2,U,429,723,59.33609958506224,True,False
15091060,027,000003,"Coswig (Anhalt), Stadt",Coswig (Anhalt) 3,U,354,603,58.70646766169154,True,False
15091060,027,000004,"Coswig (Anhalt), Stadt",Coswig (Anhalt) 4,U,242,432,56.01851851851852,True,False
15091060,027,000005,"Coswig (Anhalt), Stadt",Coswig (Anhalt) 5,U,328,573,57.24258289703316,True,False
15091060,027,000006,"Coswig (Anhalt), Stadt",Bräsen,U,51,76,67.10526315789474,True,False
15091060,027,000007,"Coswig (Anhalt), Stadt",Buko,U,49,92,53.26086956521739,True,False
15091060,027,000010,"Coswig (Anhalt), Stadt",Düben,U,73,120,60.833333333333336,True,False
15091060,027,000012,"Coswig (Anhalt), Stadt",Jeber- Bergfrieden,U,150,264,56.81818181818182,True,False
15091060,027,000013,"Coswig (Anhalt), Stadt",Klieken,U,192,357,53.78151260504202,True,False
15091060,027,000014,"Coswig (Anhalt), Stadt",Köselitz,U,60,92,65.21739130434783,True,False
15091060,027,000015,"Coswig (Anhalt), Stadt",Luko,U,51,95,53.68421052631579,True,False
15091060,027,000019,"Coswig (Anhalt), Stadt",Serno,U,94,166,56.626506024096386,True,False
15091060,027,000020,"Coswig (Anhalt), Stadt",Stackelitz,U,43,77,55.84415584415584,True,False
15091060,027,000021,"Coswig (Anhalt), Stadt",Thießen,U,126,234,53.84615384615385,True,False
15091060,027,000022,"Coswig (Anhalt), Stadt",Wörpen,U,49,93,52.68817204301075,True,False
15091060,027,000023,"Coswig (Anhalt), Stadt",Zieko,U,40,76,52.63157894736842,True,False
15091241,027,000001,"Oranienbaum-Wörlitz, Stadt",Brandhorst,U,37,55,67.27272727272727,True,False
15091241,027,000002,"Oranienbaum-Wörlitz, Stadt",Gohrau,U,113,210,53.80952380952381,True,False
15091241,027,000005,"Oranienbaum-Wörlitz, Stadt",Horstdorf,U,202,332,60.8433734939759,True,False
15091241,027,000006,"Oranienbaum-Wörlitz, Stadt",Kakau,U,194,323,60.06191950464396,True,False
15091241,027,000007,"Oranienbaum-Wörlitz, Stadt",Oranienbaum 7,U,375,687,54.585152838427945,True,False
15091241,027,000010,"Oranienbaum-Wörlitz, Stadt",Riesigk ,U,89,126,70.63492063492063,True,False
15091241,027,000011,"Oranienbaum-Wörlitz, Stadt",Vockerode,U,340,678,50.147492625368734,True,False
15091241,027,000012,"Oranienbaum-Wörlitz, Stadt",Wörlitz,U,371,654,56.72782874617737,True,False
15082015,028,000001,"Bitterfeld-Wolfen, Stadt",Grundschule Anhaltsiedlung,U,391,669,58.445440956651716,True,False
15082015,028,000002,"Bitterfeld-Wolfen, Stadt",Förderschule „An der Kastanie“,U,313,509,61.49312377210216,True,False
15082015,028,000003,"Bitterfeld-Wolfen, Stadt",Rathaus OT Stadt Bitterfeld,U,351,545,64.40366972477064,True,False
15082015,028,000004,"Bitterfeld-Wolfen, Stadt",Rathaus OT Stadt Bitterfeld,U,359,515,69.70873786407768,True,False
15082015,028,000005,"Bitterfeld-Wolfen, Stadt",Gesundheitszentrum Bitterfeld-Wolfen,U,568,940,60.42553191489362,True,False
15082015,028,000006,"Bitterfeld-Wolfen, Stadt",Europagymnasium „W. Rathenau“,U,331,644,51.39751552795031,True,False
15082015,028,000007,"Bitterfeld-Wolfen, Stadt",Europagymnasium „W. Rathenau“,U,306,570,53.68421052631579,True,False
15082015,028,000008,"Bitterfeld-Wolfen, Stadt",Landkreisverwaltung Anhalt-Bitterfeld,U,383,574,66.72473867595819,True,False
15082015,028,000009,"Bitterfeld-Wolfen, Stadt",Rathaus OT Stadt Wolfen,U,407,700,58.142857142857146,True,False
15082015,028,000010,"Bitterfeld-Wolfen, Stadt",Rathaus OT Stadt Wolfen,U,375,662,56.646525679758305,True,False
15082015,028,000012,"Bitterfeld-Wolfen, Stadt",Grundschule „Erich Weinert“,U,412,708,58.19209039548023,True,False
15082015,028,000013,"Bitterfeld-Wolfen, Stadt",Grundschule „Erich Weinert“,U,287,507,56.60749506903353,True,False
15082015,028,000014,"Bitterfeld-Wolfen, Stadt",Grundschule Steinfurth,U,444,738,60.16260162601626,True,False
15082015,028,000018,"Bitterfeld-Wolfen, Stadt",MehrGenerationenHaus Bitterfeld-Wolfen,U,271,537,50.465549348230915,True,False
15082015,028,000019,"Bitterfeld-Wolfen, Stadt",Schulungsgebäude der Feuerwehr OT Reuden an der Fuhne,U,200,377,53.05039787798408,True,False
15082015,028,000020,"Bitterfeld-Wolfen, Stadt",Bürgerbüro OT Rödgen,U,111,201,55.223880597014926,True,False
15082015,028,000021,"Bitterfeld-Wolfen, Stadt",Veteranenclub OT Greppin,U,667,1007,66.23634558093346,True,False
15082015,028,000022,"Bitterfeld-Wolfen, Stadt",Grundschule OT Holzweißig,U,407,750,54.266666666666666,True,False
15082015,028,000023,"Bitterfeld-Wolfen, Stadt",Grundschule OT Holzweißig,U,357,581,61.44578313253012,True,False
15082015,028,000024,"Bitterfeld-Wolfen, Stadt",Gemeindezentrum OT Thalheim,U,411,706,58.21529745042493,True,False
15082015,028,000025,"Bitterfeld-Wolfen, Stadt",Bürgerbüro OT Bobbau,U,417,740,56.351351351351354,True,False
15082340,028,000001,"Sandersdorf-Brehna, Stadt",Brehna I,U,365,695,52.51798561151079,True,False
15082340,028,000002,"Sandersdorf-Brehna, Stadt",Brehna II,U,384,669,57.399103139013455,True,False
15082340,028,000003,"Sandersdorf-Brehna, Stadt",Glebitzsch,U,187,305,61.31147540983606,True,False
15082340,028,000005,"Sandersdorf-Brehna, Stadt",Petersroda,U,145,267,54.30711610486891,True,False
15082340,028,000006,"Sandersdorf-Brehna, Stadt",Ramsin,U,256,429,59.67365967365967,True,False
15082340,028,000007,"Sandersdorf-Brehna, Stadt",Renneritz,U,161,276,58.333333333333336,True,False
15082340,028,000008,"Sandersdorf-Brehna, Stadt",Roitzsch I,U,299,505,59.20792079207921,True,False
15082340,028,000009,"Sandersdorf-Brehna, Stadt",Roitzsch II,U,314,518,60.61776061776062,True,False
15082340,028,000010,"Sandersdorf-Brehna, Stadt",Zscherndorf,U,506,840,60.23809523809524,True,False
15082340,028,000012,"Sandersdorf-Brehna, Stadt",Sandersdorf II,U,200,398,50.25125628140704,True,False
15082340,028,000013,"Sandersdorf-Brehna, Stadt",Sandersdorf III,U,312,586,53.24232081911263,True,False
15082340,028,000014,"Sandersdorf-Brehna, Stadt",Sandersdorf IV,U,321,575,55.82608695652174,True,False
15082440,028,000001,"Zörbig, Stadt",Grundschule,U,429,771,55.6420233463035,True,False
15082440,028,000002,"Zörbig, Stadt",Victor-Blüthgen-Saal/KulturQuadrat Schloss Zörbig,U,460,853,53.92731535756155,True,False
15082440,028,000003,"Zörbig, Stadt",Vereinsraum Göttnitz,U,87,159,54.716981132075475,True,False
15082440,028,000004,"Zörbig, Stadt",Bürgerhaus Großzöberitz,U,123,233,52.78969957081545,True,False
15082440,028,000005,"Zörbig, Stadt",Grundschule  Löberitz,U,291,515,56.50485436893204,True,False
15082440,028,000006,"Zörbig, Stadt",Vereinshaus Salzfurtkapelle,U,231,411,56.2043795620438,True,False
15082440,028,000007,"Zörbig, Stadt",Bürger- und Vereinshaus Schrenz,U,173,274,63.13868613138686,True,False
15082440,028,000008,"Zörbig, Stadt",Bürgerhaus Spören,U,162,277,58.48375451263538,True,False
15082440,028,000009,"Zörbig, Stadt",Mehrzweckhalle Stumsdorf,U,182,316,57.59493670886076,True,False
15082440,028,000010,"Zörbig, Stadt",Vereinshaus Quetzdölsdorf,U,159,244,65.1639344262295,True,False
15082440,028,000011,"Zörbig, Stadt",Alte Brennerei Cösitz,U,61,113,53.982300884955755,True,False
15082440,028,000012,"Zörbig, Stadt",Sportlerheim Schortewitz,U,172,302,56.95364238410596,True,False
15087386,029,000001,Seegebiet Mansfelder Land,Amsdorf,U,144,245,58.775510204081634,True,False
15087386,029,000003,Seegebiet Mansfelder Land,Erdeborn,U,297,489,60.736196319018404,True,False
15087386,029,000004,Seegebiet Mansfelder Land,Hornburg,U,91,158,57.59493670886076,True,False
15087386,029,000005,Seegebiet Mansfelder Land,Lüttchendorf,U,175,297,58.92255892255892,True,False
15087386,029,000006,Seegebiet Mansfelder Land,Neehausen,U,79,120,65.83333333333333,True,False
15087386,029,000007,Seegebiet Mansfelder Land,Röblingen I,U,477,739,64.54668470906631,True,False
15087386,029,000008,Seegebiet Mansfelder Land,Röblingen II,U,147,221,66.5158371040724,True,False
15087386,029,000009,Seegebiet Mansfelder Land,Röblingen III,U,229,362,63.25966850828729,True,False
15087386,029,000010,Seegebiet Mansfelder Land,Seeburg,U,156,300,52.0,True,False
15087386,029,000011,Seegebiet Mansfelder Land,Stedten,U,299,442,67.6470588235294,True,False
15087386,029,000012,Seegebiet Mansfelder Land,Wansleben ,U,477,772,61.78756476683938,True,False
15087386,029,000013,Seegebiet Mansfelder Land,Dederstedt,U,143,227,62.99559471365639,True,False
15088216,029,000001,"Wettin-Löbejün, Stadt",Brachwitz,U,292,552,52.89855072463768,True,False
15088216,029,000003,"Wettin-Löbejün, Stadt",Dößel,U,94,152,61.8421052631579,True,False
15088216,029,000004,"Wettin-Löbejün, Stadt",Gimritz,U,91,159,57.23270440251572,True,False
15088216,029,000005,"Wettin-Löbejün, Stadt",Löbejün,U,514,889,57.8177727784027,True,False
15088216,029,000006,"Wettin-Löbejün, Stadt",Nauendorf,U,403,739,54.53315290933694,True,False
15088216,029,000007,"Wettin-Löbejün, Stadt",Neutz-Lettewitz,U,193,325,59.38461538461539,True,False
15088216,029,000008,"Wettin-Löbejün, Stadt",Plötz,U,212,340,62.35294117647059,True,False
15088216,029,000009,"Wettin-Löbejün, Stadt",Rothenburg,U,154,265,58.113207547169814,True,False
15088216,029,000010,"Wettin-Löbejün, Stadt",Wettin,U,475,787,60.35578144853876,True,False
15088295,029,000001,Petersberg,OS Petersberg,U,180,286,62.93706293706294,True,False
15088295,029,000003,Petersberg,OS Gutenberg,U,273,527,51.802656546489565,True,False
15088295,029,000004,Petersberg,OS Krosigk,U,210,370,56.75675675675676,True,False
15088295,029,000006,Petersberg,OS Morl,U,229,407,56.26535626535627,True,False
15088295,029,000008,Petersberg,OS Ostrau,U,297,516,57.55813953488372,True,False
15088295,029,000009,Petersberg,OS Sennewitz,U,347,682,50.87976539589443,True,False
15088295,029,000010,Petersberg,OS Teicha,U,317,598,53.01003344481605,True,False
15088295,029,000011,Petersberg,OS Wallwitz,U,283,519,54.527938342967246,True,False
15088319,029,000001,Salzatal,Ortschaft Beesenstedt,U,272,519,52.408477842003855,True,False
15088319,029,000002,Salzatal,Ortschaft Bennstedt,U,356,652,54.60122699386503,True,False
15088319,029,000003,Salzatal,Ortschaft Fienstedt,U,58,107,54.205607476635514,True,False
15088319,029,000004,Salzatal,Ortschaft Höhnstedt,U,403,677,59.527326440177255,True,False
15088319,029,000005,Salzatal,Ortschaft Kloschwitz,U,83,156,53.205128205128204,True,False
15088319,029,000007,Salzatal,Ortschaft Salzmünde,U,561,900,62.333333333333336,True,False
15088319,029,000008,Salzatal,Ortschaft Schochwitz,U,314,590,53.220338983050844,True,False
15088319,029,000009,Salzatal,Ortschaft Zappendorf ,U,316,577,54.766031195840554,True,False
15088365,029,000001,Teutschenthal,Angersdorf,U,323,613,52.69168026101142,True,False
15088365,029,000002,Teutschenthal,Eisdorf,U,278,509,54.616895874263264,True,False
15088365,029,000003,Teutschenthal,Zscherben,U,335,611,54.828150572831426,True,False
15088365,029,000004,Teutschenthal,Holleben,U,413,757,54.557463672391016,True,False
15088365,029,000005,Teutschenthal,Teutschenthal Hort,U,363,715,50.76923076923077,True,False
15088365,029,000006,Teutschenthal,Dornstedt,U,221,343,64.43148688046647,True,False
15088365,029,000007,Teutschenthal,Teutschenthal Bahnhof,U,205,310,66.12903225806451,True,False
15088365,029,000008,Teutschenthal,Teutschenthal West,U,386,631,61.17274167987322,True,False
15088365,029,000009,Teutschenthal,Teutschenthal KGZ,U,307,507,60.552268244575934,True,False
15088365,029,000010,Teutschenthal,Langenbogen Freizeitzentrum,U,252,441,57.142857142857146,True,False
15088365,029,000011,Teutschenthal,Langenbogen Kita,U,242,481,50.311850311850314,True,False
15088365,029,000012,Teutschenthal,Steuden,U,220,402,54.72636815920398,True,False
15088365,029,000013,Teutschenthal,Langenbogen Bahnhof,U,176,254,69.29133858267717,True,False
15087010,030,000001,Ahlsdorf,Urnenwahlbezirk Ahlsdorf,U,473,739,64.00541271989175,True,False
15087045,030,000002,Benndorf,Urnenwahlbezirk Benndorf,U,451,807,55.885997521685255,True,False
15087070,030,000003,Blankenheim,Urnenwahlbezirk Blankenheim,U,357,592,60.304054054054056,True,False
15087075,030,000004,Bornstedt,Urnenwahlbezirk Bornstedt,U,237,388,61.08247422680412,True,False
15087130,030,300001,"Eisleben, Lutherstadt","Kita """"Gänseblümchen"""" Magdeburger Straße",U,248,423,58.628841607565015,True,False
15087130,030,300002,"Eisleben, Lutherstadt",Grundschule Schloßplatz Turnhalle,U,456,818,55.74572127139364,True,False
15087130,030,300003,"Eisleben, Lutherstadt","Kindergarten """"Sonnenschein"""" Fröbelstraße",U,446,814,54.79115479115479,True,False
15087130,030,300004,"Eisleben, Lutherstadt",GS Geschwister Scholl,U,366,696,52.58620689655172,True,False
15087130,030,300005,"Eisleben, Lutherstadt",Feuerwehr Eisleben,U,442,745,59.328859060402685,True,False
15087130,030,300006,"Eisleben, Lutherstadt","SK """"Katharinenschule""""",U,425,670,63.43283582089552,True,False
15087130,030,300007,"Eisleben, Lutherstadt",GS Thomas Müntzer 1 Eisleben,U,266,484,54.95867768595041,True,False
15087130,030,300008,"Eisleben, Lutherstadt",Feuerwehr Helfta,U,388,657,59.05631659056316,True,False
15087130,030,300009,"Eisleben, Lutherstadt","GS """"Torgartenschule"""" Turnhalle",U,318,556,57.194244604316545,True,False
15087130,030,300010,"Eisleben, Lutherstadt",Gemeindehaus Volkstedt,U,292,438,66.66666666666667,True,False
15087130,030,300011,"Eisleben, Lutherstadt",Feuerwehrgerätehaus Rothenschirmbach,U,177,291,60.824742268041234,True,False
15087130,030,300012,"Eisleben, Lutherstadt","Gaststätte """"Zum Anker"""" Wolferode",U,319,552,57.789855072463766,True,False
15087130,030,300013,"Eisleben, Lutherstadt",Gemeindesaal Polleben,U,251,422,59.47867298578199,True,False
15087130,030,300014,"Eisleben, Lutherstadt",Beratungsraum Unterrißdorf,U,117,212,55.18867924528302,True,False
15087130,030,300015,"Eisleben, Lutherstadt","Gaststätte """"Zur Erholung""""",U,204,316,64.55696202531645,True,False
15087130,030,300016,"Eisleben, Lutherstadt",Mehrgenerationenhaus Osterhausen,U,288,458,62.88209606986899,True,False
15087130,030,300017,"Eisleben, Lutherstadt","Gaststätte """"Zur Schule""""",U,102,153,66.66666666666667,True,False
15087130,030,300018,"Eisleben, Lutherstadt",Amtshaus Hedersleben,U,176,280,62.857142857142854,True,False
15087130,030,300019,"Eisleben, Lutherstadt",Dorfgemeinschaftshaus Oberrißdorf,U,77,123,62.60162601626016,True,False
15087130,030,300020,"Eisleben, Lutherstadt",Gemeindebüro Burgsdorf,U,58,89,65.1685393258427,True,False
15087130,030,300021,"Eisleben, Lutherstadt",GS Thomas Müntzer 2 Helfta,U,240,442,54.29864253393665,True,False
15087165,030,000001,"Gerbstedt, Stadt",Gerbstedt I - Grundschule,U,246,365,67.3972602739726,True,False
15087165,030,000002,"Gerbstedt, Stadt",Gerbstedt II - AWO Begegnungsstätte,U,243,347,70.02881844380403,True,False
15087165,030,000003,"Gerbstedt, Stadt","Gerbstedt III - KITA """"Zu den Zwergen""""",U,305,446,68.38565022421524,True,False
15087165,030,000004,"Gerbstedt, Stadt",Augsdorf - FW Gerätehaus,U,141,224,62.94642857142857,True,False
15087165,030,000006,"Gerbstedt, Stadt",Friedeburg - Gemeindezentrum,U,136,218,62.38532110091743,True,False
15087165,030,000007,"Gerbstedt, Stadt",Friedeburgerhütte - FW Adendorf,U,56,107,52.33644859813084,True,False
15087165,030,000008,"Gerbstedt, Stadt",Heiligenthal - Dorfgemeinschaftshaus,U,169,314,53.82165605095541,True,False
15087165,030,000009,"Gerbstedt, Stadt",Hübitz - Begegnungsstätte,U,79,157,50.318471337579616,True,False
15087165,030,000010,"Gerbstedt, Stadt",Ihlewitz - Freizeitanlage,U,79,112,70.53571428571429,True,False
15087165,030,000011,"Gerbstedt, Stadt",Rottelsdorf - Gemeindesaal Rottelsdorf - Anbau,U,70,116,60.3448275862069,True,False
15087165,030,000012,"Gerbstedt, Stadt",Siersleben - Sportlerheim,U,325,526,61.78707224334601,True,False
15087165,030,000013,"Gerbstedt, Stadt",Welfesholz - Freiwillige Feuerwehr,U,69,104,66.34615384615384,True,False
15087165,030,000014,"Gerbstedt, Stadt",Zabenstedt - Gebäude der Freiwilligen Feuerwehr,U,57,92,61.95652173913044,True,False
15087205,030,000005,Helbra,Urnenwahlbezirk Helbra - Kinderhaus,U,503,792,63.51010101010101,True,False
15087205,030,000006,Helbra,Urnenwahlbezirk Helbra GS,U,577,944,61.1228813559322,True,False
15087210,030,000007,Hergisdorf,Urnenwahlbezirk Hergisdorf,U,379,647,58.57805255023184,True,False
15087220,030,000001,"Hettstedt, Stadt",Ratssaal,U,464,746,62.19839142091153,True,False
15087220,030,000002,"Hettstedt, Stadt","Integrative Kita """"Regenbogen""""",U,185,313,59.105431309904155,True,False
15087220,030,000003,"Hettstedt, Stadt",Bergschlößchen,U,294,504,58.333333333333336,True,False
15087220,030,000004,"Hettstedt, Stadt",Wahllokal Klubhausstraße,U,340,534,63.670411985018724,True,False
15087220,030,000005,"Hettstedt, Stadt","Pension """"Alter König""""",U,425,643,66.09642301710731,True,False
15087220,030,000006,"Hettstedt, Stadt","Ganztagsschule """"Anne Frank""""",U,404,670,60.298507462686565,True,False
15087220,030,000007,"Hettstedt, Stadt",Sozialstation (Service-Wohnen),U,273,475,57.473684210526315,True,False
15087220,030,000008,"Hettstedt, Stadt",Novalis-Grundschule,U,209,387,54.00516795865633,True,False
15087220,030,000009,"Hettstedt, Stadt",Stadtbibliothek,U,249,408,61.029411764705884,True,False
15087220,030,000010,"Hettstedt, Stadt","Freizeittreff """"Am Hölzchen""""",U,321,522,61.49425287356322,True,False
15087220,030,000011,"Hettstedt, Stadt",Dorfgemeinschaftshaus Ritterode,U,113,190,59.473684210526315,True,False
