capture,time,commit,party,votes,share
2026-09-20-22-42-07,2026-09-20T20:42:09.995712+00:00,251b4fca5274fa5d51ca9ed7e10ed2d321937369,GRÜNE,56763,5.656868656166069
2026-09-20-22-42-07,2026-09-20T20:42:09.995712+00:00,251b4fca5274fa5d51ca9ed7e10ed2d321937369,Handwerker Partei Deutschland,4731,0.471480464604085
2026-09-20-22-42-07,2026-09-20T20:42:09.995712+00:00,251b4fca5274fa5d51ca9ed7e10ed2d321937369,KPD,811,0.08082237514138933
2026-09-20-22-42-07,2026-09-20T20:42:09.995712+00:00,251b4fca5274fa5d51ca9ed7e10ed2d321937369,PIRATEN,1980,0.19732219824901465
2026-09-20-22-42-07,2026-09-20T20:42:09.995712+00:00,251b4fca5274fa5d51ca9ed7e10ed2d321937369,PdF,929,0.09258198089562353
2026-09-20-22-42-07,2026-09-20T20:42:09.995712+00:00,251b4fca5274fa5d51ca9ed7e10ed2d321937369,SPD,355480,35.42631062300996
2026-09-20-22-42-07,2026-09-20T20:42:09.995712+00:00,251b4fca5274fa5d51ca9ed7e10ed2d321937369,Team Freiheit,2520,0.2511373432260186
2026-09-20-22-42-07,2026-09-20T20:42:09.995712+00:00,251b4fca5274fa5d51ca9ed7e10ed2d321937369,Tierschutzpartei,10986,1.0948392272543812
2026-09-20-22-42-07,2026-09-20T20:42:09.995712+00:00,251b4fca5274fa5d51ca9ed7e10ed2d321937369,Volt,1887,0.18805403439186394
2026-09-20-22-42-07,2026-09-20T20:42:09.995712+00:00,251b4fca5274fa5d51ca9ed7e10ed2d321937369,WLD,1233,0.12287791436415911
2026-09-20-22-42-07,2026-09-20T20:42:09.995712+00:00,251b4fca5274fa5d51ca9ed7e10ed2d321937369,ÖDP,963,0.09597034187565712
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,AfD,384691,38.33741099323823
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,BSW,48463,4.829709946334342
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,Bündnis C,865,0.08620388963908973
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,CDU,48862,4.869473359011795
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,Die Linke,65529,6.5304678429594345
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,Die PARTEI,2728,0.2718661398097535
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,FDP,10241,1.0205942587212924
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,FREIE WÄHLER,3773,0.37600841110784455
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,GRÜNE,56763,5.656868656166069
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,Handwerker Partei Deutschland,4731,0.471480464604085
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,KPD,811,0.08082237514138933
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,PIRATEN,1980,0.19732219824901465
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,PdF,929,0.09258198089562353
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,SPD,355480,35.42631062300996
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,Team Freiheit,2520,0.2511373432260186
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,Tierschutzpartei,10986,1.0948392272543812
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,Volt,1887,0.18805403439186394
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,WLD,1233,0.12287791436415911
2026-09-20-22-46-35,2026-09-20T20:46:37.861542+00:00,b8d2b489e60697f68ca37d336a4052f99b462da7,ÖDP,963,0.09597034187565712
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,AfD,385648,38.284633055301306
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,BSW,48618,4.82647982067232
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,Bündnis C,868,0.08616941224121877
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,CDU,49125,4.876811493490636
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,Die Linke,65806,6.532793020674703
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,Die PARTEI,2736,0.2716123408893716
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,FDP,10315,1.0240063217375248
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,FREIE WÄHLER,3791,0.376345900698687
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,GRÜNE,57129,5.671396718811736
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,Handwerker Partei Deutschland,4762,0.47274048512982
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,KPD,813,0.08070936883883739
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,PIRATEN,1989,0.19745502413339183
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,PdF,930,0.09232437025844867
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,SPD,357127,35.45325309385914
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,Team Freiheit,2525,0.2506656289275085
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,Tierschutzpartei,11030,1.0949868859684826
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,Volt,1896,0.18822258710754697
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,WLD,1239,0.1229998868281913
2026-09-20-22-51-23,2026-09-20T20:51:25.582181+00:00,49ef1b59f2a1d9b49ae5d83495a78547f3b15e8b,ÖDP,971,0.09639458443113297
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,AfD,385648,38.284633055301306
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,BSW,48618,4.82647982067232
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,Bündnis C,868,0.08616941224121877
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,CDU,49125,4.876811493490636
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,Die Linke,65806,6.532793020674703
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,Die PARTEI,2736,0.2716123408893716
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,FDP,10315,1.0240063217375248
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,FREIE WÄHLER,3791,0.376345900698687
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,GRÜNE,57129,5.671396718811736
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,Handwerker Partei Deutschland,4762,0.47274048512982
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,KPD,813,0.08070936883883739
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,PIRATEN,1989,0.19745502413339183
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,PdF,930,0.09232437025844867
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,SPD,357127,35.45325309385914
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,Team Freiheit,2525,0.2506656289275085
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,Tierschutzpartei,11030,1.0949868859684826
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,Volt,1896,0.18822258710754697
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,WLD,1239,0.1229998868281913
2026-09-20-22-56-04,2026-09-20T20:56:07.422448+00:00,7357d2894d51f027eede41854cd5c2a02873fd2d,ÖDP,971,0.09639458443113297
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,AfD,385648,38.284633055301306
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,BSW,48618,4.82647982067232
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,Bündnis C,868,0.08616941224121877
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,CDU,49125,4.876811493490636
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,Die Linke,65806,6.532793020674703
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,Die PARTEI,2736,0.2716123408893716
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,FDP,10315,1.0240063217375248
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,FREIE WÄHLER,3791,0.376345900698687
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,GRÜNE,57129,5.671396718811736
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,Handwerker Partei Deutschland,4762,0.47274048512982
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,KPD,813,0.08070936883883739
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,PIRATEN,1989,0.19745502413339183
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,PdF,930,0.09232437025844867
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,SPD,357127,35.45325309385914
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,Team Freiheit,2525,0.2506656289275085
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,Tierschutzpartei,11030,1.0949868859684826
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,Volt,1896,0.18822258710754697
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,WLD,1239,0.1229998868281913
2026-09-20-22-59-38,2026-09-20T20:59:41.223207+00:00,c14e3de52b89343bf3906282db314d0e8dc52d03,ÖDP,971,0.09639458443113297
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,AfD,385898,38.28941950399119
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,BSW,48660,4.828123372145519
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,Bündnis C,868,0.08612435443942273
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,CDU,49137,4.875452078444602
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,Die Linke,65829,6.53165913409304
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,Die PARTEI,2739,0.27176798019536735
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,FDP,10320,1.0239669790493577
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,FREIE WÄHLER,3793,0.3763475534432378
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,GRÜNE,57133,5.668828043994861
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,Handwerker Partei Deutschland,4763,0.47259251174535766
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,KPD,813,0.08066716608208603
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,PIRATEN,1989,0.19735177532259424
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,PdF,931,0.09237531564873566
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,SPD,357302,35.452078444602094
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,Team Freiheit,2526,0.2506337780114998
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,Tierschutzpartei,11037,1.0951088709077288
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,Volt,1896,0.1881241659183704
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,WLD,1239,0.12293557044982115
2026-09-20-23-04-05,2026-09-20T21:04:08.478994+00:00,450d6c752bffc6f002e3da247a60330631a47c90,ÖDP,972,0.09644340151511394
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,AfD,386300,38.282926983963385
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,BSW,48738,4.830011119193393
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,Bündnis C,868,0.08602014139808496
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,CDU,49174,4.873219392983215
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,Die Linke,65976,6.538323558617573
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,Die PARTEI,2743,0.27183553900339524
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,FDP,10326,1.0233225576919647
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,FREIE WÄHLER,3798,0.37638766938931645
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,GRÜNE,57179,5.666527263826152
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,Handwerker Partei Deutschland,4772,0.4729125745986883
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,KPD,816,0.08086686103783103
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,PIRATEN,1994,0.1976084815066606
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,PdF,932,0.09236264030301289
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,SPD,357757,35.45427157391092
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,Team Freiheit,2530,0.250726909835432
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,Tierschutzpartei,11054,1.0954684827355199
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,Volt,1897,0.18799563160387922
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,WLD,1239,0.12278681473758901
2026-09-20-23-08-56,2026-09-20T21:08:58.667304+00:00,5e0d5476d30b195a3e435006ed01cd2130ad502b,ÖDP,973,0.09642580366398233
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,AfD,386405,38.27451904885485
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,BSW,48764,4.830213498527084
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,Bündnis C,868,0.08597787951606736
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,CDU,49220,4.875381601129995
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,Die Linke,66008,6.538280957484533
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,Die PARTEI,2743,0.2717019856135631
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,FDP,10326,1.0228197971001285
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,FREIE WÄHLER,3798,0.3762027493110874
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,GRÜNE,57226,5.668398770952155
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,Handwerker Partei Deutschland,4772,0.47268023162519984
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,KPD,816,0.08082713097363015
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,PIRATEN,1995,0.19761044888773546
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,PdF,932,0.09231726233752856
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,SPD,357996,35.46052644612218
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,Team Freiheit,2530,0.2506037271608876
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,Tierschutzpartei,11054,1.0949302766942497
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,Volt,1897,0.18790326894237303
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,WLD,1239,0.1227264893092252
2026-09-20-23-13-48,2026-09-20T21:13:51.516648+00:00,72fa5c9ec3a6a8cee65e8cf1dfc337dc65f68261,ÖDP,973,0.09637842945752713
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,AfD,387514,38.23518674377233
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,BSW,48951,4.829891633062029
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Bündnis C,885,0.08732107812424457
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,CDU,49520,4.88603365956225
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Die Linke,66251,6.53684604159246
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Die PARTEI,2751,0.2714353513218043
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,FDP,10395,1.0256526633915506
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,FREIE WÄHLER,3817,0.3766153166104424
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,GRÜNE,57432,5.666693964781485
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Handwerker Partei Deutschland,4792,0.47281650437444067
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,KPD,818,0.08071032983687239
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,PIRATEN,2002,0.19753310554207643
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,PdF,936,0.09235314025343833
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,SPD,359654,35.48629947084413
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Team Freiheit,2539,0.2505177597259401
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Tierschutzpartei,11111,1.0962988689700355
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,Volt,1904,0.18786365282323353
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,WLD,1249,0.12323618822280392
2026-09-20-23-19-07,2026-09-20T21:19:09.958176+00:00,6731dc7526558a28d0a030c19936a92b0603776e,ÖDP,980,0.09669452718842902
2026-09-20-23-20-52,2026-09-20T21:20:55.140483+00:00,ec295ce6ab16143d5a2423ff36b4e96ac3f35033,AfD,387514,38.23518674377233
2026-09-20-23-20-52,2026-09-20T21:20:55.140483+00:00,ec295ce6ab16143d5a2423ff36b4e96ac3f35033,BSW,48951,4.829891633062029
2026-09-20-23-20-52,2026-09-20T21:20:55.140483+00:00,ec295ce6ab16143d5a2423ff36b4e96ac3f35033,Bündnis C,885,0.08732107812424457
2026-09-20-23-20-52,2026-09-20T21:20:55.140483+00:00,ec295ce6ab16143d5a2423ff36b4e96ac3f35033,CDU,49520,4.88603365956225
2026-09-20-23-20-52,2026-09-20T21:20:55.140483+00:00,ec295ce6ab16143d5a2423ff36b4e96ac3f35033,Die Linke,66251,6.53684604159246
2026-09-20-23-20-52,2026-09-20T21:20:55.140483+00:00,ec295ce6ab16143d5a2423ff36b4e96ac3f35033,Die PARTEI,2751,0.2714353513218043
2026-09-20-23-20-52,2026-09-20T21:20:55.140483+00:00,ec295ce6ab16143d5a2423ff36b4e96ac3f35033,FDP,10395,1.0256526633915506
2026-09-20-23-20-52,2026-09-20T21:20:55.140483+00:00,ec295ce6ab16143d5a2423ff36b4e96ac3f35033,FREIE WÄHLER,3817,0.3766153166104424
2026-09-20-23-20-52,2026-09-20T21:20:55.140483+00:00,ec295ce6ab16143d5a2423ff36b4e96ac3f35033,GRÜNE,57432,5.666693964781485
2026-09-20-23-20-52,2026-09-20T21:20:55.140483+00:00,ec295ce6ab16143d5a2423ff36b4e96ac3f35033,Handwerker Partei Deutschland,4792,0.47281650437444067
2026-09-20-23-20-52,2026-09-20T21:20:55.140483+00:00,ec295ce6ab16143d5a2423ff36b4e96ac3f35033,KPD,818,0.08071032983687239
2026-09-20-23-20-52,2026-09-20T21:20:55.140483+00:00,ec295ce6ab16143d5a2423ff36b4e96ac3f35033,PIRATEN,2002,0.19753310554207643
2026-09-20-23-20-52,2026-09-20T21:20:55.140483+00:00,ec295ce6ab16143d5a2423ff36b4e96ac3f35033,PdF,936,0.09235314025343833
2026-09-20-23-20-52,2026-09-20T21:20:55.140483+00:00,ec295ce6ab16143d5a2423ff36b4e96ac3f35033,SPD,359654,35.48629947084413
2026-09-20-23-20-52,2026-09-20T21:20:55.140483+00:00,ec295ce6ab16143d5a2423ff36b4e96ac3f35033,Team Freiheit,2539,0.2505177597259401
2026-09-20-23-20-52,2026-09-20T21:20:55.140483+00:00,ec295ce6ab16143d5a2423ff36b4e96ac3f35033,Tierschutzpartei,11111,1.0962988689700355
