area_level,area_id,area_name,vote_type,party_name,votes,valid_votes
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,SPD,13300,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,AfD,4951,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,CDU,4186,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,Die Linke,2923,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,GRÜNE,1935,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,FDP,2054,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,NPD,226,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,Tierschutzpartei,478,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,FREiER HORIZONT,79,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,Die PARTEI,198,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,FREIE WÄHLER,387,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,PIRATEN,91,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,DKP,24,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,Bündnis C,26,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,TIERSCHUTZ hier!,167,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,dieBasis,803,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,DiB,14,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,FPA,2,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,LKR,11,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,ÖDP,25,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,Die Humanisten,35,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,Gesundheitsforschung,61,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,Team Todenhöfer,88,32137
WAHLKREIS,11,Landkreis Rostock I,Zweitstimmen,UNABHÄNGIGE,73,32137
WAHLKREIS,12,Landkreis Rostock II,Erststimmen,SPD,6082,37618
WAHLKREIS,12,Landkreis Rostock II,Erststimmen,AfD,6266,37618
WAHLKREIS,12,Landkreis Rostock II,Erststimmen,CDU,4288,37618
WAHLKREIS,12,Landkreis Rostock II,Erststimmen,Die Linke,2689,37618
WAHLKREIS,12,Landkreis Rostock II,Erststimmen,GRÜNE,3178,37618
WAHLKREIS,12,Landkreis Rostock II,Erststimmen,Die PARTEI,842,37618
WAHLKREIS,12,Landkreis Rostock II,Erststimmen,FREIE WÄHLER,292,37618
WAHLKREIS,12,Landkreis Rostock II,Erststimmen,TIERSCHUTZ hier!,1113,37618
WAHLKREIS,12,Landkreis Rostock II,Erststimmen,Einzelbewerber,418,37618
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,SPD,15175,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,AfD,5657,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,CDU,5230,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,Die Linke,3626,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,GRÜNE,2357,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,FDP,2734,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,NPD,212,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,Tierschutzpartei,547,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,FREiER HORIZONT,90,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,Die PARTEI,213,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,FREIE WÄHLER,435,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,PIRATEN,144,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,DKP,31,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,Bündnis C,34,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,TIERSCHUTZ hier!,170,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,dieBasis,791,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,DiB,20,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,FPA,8,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,LKR,8,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,ÖDP,37,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,Die Humanisten,41,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,Gesundheitsforschung,77,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,Team Todenhöfer,60,37776
WAHLKREIS,12,Landkreis Rostock II,Zweitstimmen,UNABHÄNGIGE,79,37776
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Erststimmen,SPD,5083,18563
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Erststimmen,AfD,4919,18563
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Erststimmen,CDU,1853,18563
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Erststimmen,Die Linke,600,18563
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Erststimmen,GRÜNE,888,18563
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Erststimmen,Tierschutzpartei,388,18563
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Erststimmen,Einzelbewerber,366,18563
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,SPD,6280,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,AfD,4483,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,CDU,3932,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,Die Linke,1499,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,GRÜNE,480,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,FDP,787,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,NPD,145,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,Tierschutzpartei,241,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,FREiER HORIZONT,142,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,Die PARTEI,103,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,FREIE WÄHLER,135,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,PIRATEN,47,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,DKP,3,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,Bündnis C,6,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,TIERSCHUTZ hier!,65,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,dieBasis,166,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,DiB,5,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,FPA,2,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,LKR,5,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,ÖDP,12,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,Die Humanisten,7,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,Gesundheitsforschung,42,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,Team Todenhöfer,17,18648
WAHLKREIS,13,Mecklenburgische Seenplatte I - Vorpommern-Greifswald I,Zweitstimmen,UNABHÄNGIGE,44,18648
WAHLKREIS,14,Mecklenburgische Seenplatte II,Erststimmen,SPD,4627,20481
WAHLKREIS,14,Mecklenburgische Seenplatte II,Erststimmen,AfD,4375,20481
WAHLKREIS,14,Mecklenburgische Seenplatte II,Erststimmen,CDU,1931,20481
WAHLKREIS,14,Mecklenburgische Seenplatte II,Erststimmen,Die Linke,430,20481
WAHLKREIS,14,Mecklenburgische Seenplatte II,Erststimmen,GRÜNE,1240,20481
WAHLKREIS,14,Mecklenburgische Seenplatte II,Erststimmen,Die PARTEI,538,20481
WAHLKREIS,14,Mecklenburgische Seenplatte II,Erststimmen,TIERSCHUTZ hier!,320,20481
WAHLKREIS,14,Mecklenburgische Seenplatte II,Erststimmen,Einzelbewerber,422,20481
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,SPD,8204,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,AfD,4310,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,CDU,3253,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,Die Linke,1740,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,GRÜNE,494,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,FDP,1016,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,NPD,148,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,Tierschutzpartei,208,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,FREiER HORIZONT,212,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,Die PARTEI,85,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,FREIE WÄHLER,260,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,PIRATEN,44,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,DKP,12,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,Bündnis C,13,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,TIERSCHUTZ hier!,69,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,dieBasis,275,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,DiB,15,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,FPA,1,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,LKR,3,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,ÖDP,23,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,Die Humanisten,14,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,Gesundheitsforschung,33,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,Team Todenhöfer,17,20491
WAHLKREIS,14,Mecklenburgische Seenplatte II,Zweitstimmen,UNABHÄNGIGE,42,20491
WAHLKREIS,15,Landkreis Rostock III,Erststimmen,SPD,6062,27167
WAHLKREIS,15,Landkreis Rostock III,Erststimmen,AfD,5468,27167
WAHLKREIS,15,Landkreis Rostock III,Erststimmen,CDU,2748,27167
WAHLKREIS,15,Landkreis Rostock III,Erststimmen,Die Linke,1237,27167
WAHLKREIS,15,Landkreis Rostock III,Erststimmen,GRÜNE,1627,27167
WAHLKREIS,15,Landkreis Rostock III,Erststimmen,Die PARTEI,917,27167
WAHLKREIS,15,Landkreis Rostock III,Erststimmen,DKP,153,27167
WAHLKREIS,15,Landkreis Rostock III,Erststimmen,Einzelbewerber,557,27167
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,SPD,11062,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,AfD,5389,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,CDU,3967,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,Die Linke,2303,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,GRÜNE,956,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,FDP,1515,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,NPD,278,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,Tierschutzpartei,341,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,FREiER HORIZONT,63,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,Die PARTEI,139,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,FREIE WÄHLER,392,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,PIRATEN,49,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,DKP,18,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,Bündnis C,84,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,TIERSCHUTZ hier!,100,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,dieBasis,421,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,DiB,13,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,FPA,2,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,LKR,7,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,ÖDP,48,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,Die Humanisten,25,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,Gesundheitsforschung,60,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,Team Todenhöfer,34,27306
WAHLKREIS,15,Landkreis Rostock III,Zweitstimmen,UNABHÄNGIGE,40,27306
WAHLKREIS,16,Landkreis Rostock IV,Erststimmen,SPD,5783,29765
WAHLKREIS,16,Landkreis Rostock IV,Erststimmen,AfD,4989,29765
WAHLKREIS,16,Landkreis Rostock IV,Erststimmen,CDU,2630,29765
WAHLKREIS,16,Landkreis Rostock IV,Erststimmen,Die Linke,1317,29765
WAHLKREIS,16,Landkreis Rostock IV,Erststimmen,GRÜNE,2098,29765
WAHLKREIS,16,Landkreis Rostock IV,Erststimmen,Die PARTEI,643,29765
WAHLKREIS,16,Landkreis Rostock IV,Erststimmen,TIERSCHUTZ hier!,571,29765
WAHLKREIS,16,Landkreis Rostock IV,Erststimmen,Einzelbewerber,479,29765
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,SPD,13208,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,AfD,5256,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,CDU,3534,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,Die Linke,2442,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,GRÜNE,1363,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,FDP,1647,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,NPD,279,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,Tierschutzpartei,390,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,FREiER HORIZONT,53,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,Die PARTEI,210,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,FREIE WÄHLER,389,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,PIRATEN,86,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,DKP,30,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,Bündnis C,42,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,TIERSCHUTZ hier!,129,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,dieBasis,518,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,DiB,19,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,FPA,5,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,LKR,8,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,ÖDP,42,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,Die Humanisten,32,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,Gesundheitsforschung,63,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,Team Todenhöfer,68,29862
WAHLKREIS,16,Landkreis Rostock IV,Zweitstimmen,UNABHÄNGIGE,49,29862
WAHLKREIS,17,Ludwigslust-Parchim I,Erststimmen,SPD,3403,22984
WAHLKREIS,17,Ludwigslust-Parchim I,Erststimmen,AfD,2670,22984
WAHLKREIS,17,Ludwigslust-Parchim I,Erststimmen,CDU,1989,22984
WAHLKREIS,17,Ludwigslust-Parchim I,Erststimmen,Die Linke,931,22984
WAHLKREIS,17,Ludwigslust-Parchim I,Erststimmen,GRÜNE,1196,22984
WAHLKREIS,17,Ludwigslust-Parchim I,Erststimmen,Die PARTEI,578,22984
WAHLKREIS,17,Ludwigslust-Parchim I,Erststimmen,TIERSCHUTZ hier!,391,22984
WAHLKREIS,17,Ludwigslust-Parchim I,Erststimmen,Einzelbewerber,356,22984
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,SPD,11074,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,AfD,3294,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,CDU,2750,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,Die Linke,1787,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,GRÜNE,1036,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,FDP,1242,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,NPD,360,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,Tierschutzpartei,301,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,FREiER HORIZONT,37,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,Die PARTEI,148,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,FREIE WÄHLER,300,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,PIRATEN,107,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,DKP,19,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,Bündnis C,35,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,TIERSCHUTZ hier!,81,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,dieBasis,282,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,DiB,5,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,FPA,5,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,LKR,6,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,ÖDP,19,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,Die Humanisten,13,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,Gesundheitsforschung,36,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,Team Todenhöfer,46,23028
WAHLKREIS,17,Ludwigslust-Parchim I,Zweitstimmen,UNABHÄNGIGE,45,23028
WAHLKREIS,18,Ludwigslust-Parchim II,Erststimmen,SPD,3906,23685
WAHLKREIS,18,Ludwigslust-Parchim II,Erststimmen,AfD,4494,23685
WAHLKREIS,18,Ludwigslust-Parchim II,Erststimmen,CDU,2484,23685
WAHLKREIS,18,Ludwigslust-Parchim II,Erststimmen,Die Linke,926,23685
WAHLKREIS,18,Ludwigslust-Parchim II,Erststimmen,GRÜNE,1831,23685
WAHLKREIS,18,Ludwigslust-Parchim II,Erststimmen,Die PARTEI,478,23685
WAHLKREIS,18,Ludwigslust-Parchim II,Erststimmen,TIERSCHUTZ hier!,317,23685
WAHLKREIS,18,Ludwigslust-Parchim II,Erststimmen,DiB,87,23685
WAHLKREIS,18,Ludwigslust-Parchim II,Erststimmen,Einzelbewerber,319,23685
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,SPD,10356,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,AfD,3613,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,CDU,3524,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,Die Linke,2167,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,GRÜNE,864,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,FDP,1491,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,NPD,230,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,Tierschutzpartei,310,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,FREiER HORIZONT,172,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,Die PARTEI,129,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,FREIE WÄHLER,249,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,PIRATEN,94,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,DKP,13,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,Bündnis C,23,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,TIERSCHUTZ hier!,102,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,dieBasis,238,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,DiB,12,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,FPA,20,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,LKR,5,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,ÖDP,15,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,Die Humanisten,16,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,Gesundheitsforschung,44,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,Team Todenhöfer,52,23802
WAHLKREIS,18,Ludwigslust-Parchim II,Zweitstimmen,UNABHÄNGIGE,63,23802
WAHLKREIS,19,Ludwigslust-Parchim III,Erststimmen,SPD,4157,22122
WAHLKREIS,19,Ludwigslust-Parchim III,Erststimmen,AfD,3407,22122
WAHLKREIS,19,Ludwigslust-Parchim III,Erststimmen,CDU,2964,22122
WAHLKREIS,19,Ludwigslust-Parchim III,Erststimmen,Die Linke,726,22122
WAHLKREIS,19,Ludwigslust-Parchim III,Erststimmen,GRÜNE,1467,22122
WAHLKREIS,19,Ludwigslust-Parchim III,Erststimmen,Tierschutzpartei,1125,22122
WAHLKREIS,19,Ludwigslust-Parchim III,Erststimmen,FREiER HORIZONT,274,22122
WAHLKREIS,19,Ludwigslust-Parchim III,Erststimmen,Die PARTEI,480,22122
WAHLKREIS,19,Ludwigslust-Parchim III,Erststimmen,DiB,152,22122
WAHLKREIS,19,Ludwigslust-Parchim III,Erststimmen,Einzelbewerber,363,22122
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,SPD,9166,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,AfD,3977,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,CDU,2928,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,Die Linke,2115,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,GRÜNE,833,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,FDP,1262,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,NPD,198,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,Tierschutzpartei,245,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,FREiER HORIZONT,457,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,Die PARTEI,143,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,FREIE WÄHLER,271,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,PIRATEN,81,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,DKP,14,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,Bündnis C,16,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,TIERSCHUTZ hier!,120,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,dieBasis,242,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,DiB,4,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,FPA,32,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,LKR,5,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,ÖDP,10,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,Die Humanisten,22,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,Gesundheitsforschung,42,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,Team Todenhöfer,25,22254
WAHLKREIS,19,Ludwigslust-Parchim III,Zweitstimmen,UNABHÄNGIGE,46,22254
WAHLKREIS,20,Mecklenburgische Seenplatte III,Erststimmen,SPD,5911,31265
WAHLKREIS,20,Mecklenburgische Seenplatte III,Erststimmen,AfD,6286,31265
WAHLKREIS,20,Mecklenburgische Seenplatte III,Erststimmen,CDU,3608,31265
WAHLKREIS,20,Mecklenburgische Seenplatte III,Erststimmen,Die Linke,1362,31265
WAHLKREIS,20,Mecklenburgische Seenplatte III,Erststimmen,GRÜNE,1808,31265
WAHLKREIS,20,Mecklenburgische Seenplatte III,Erststimmen,Die PARTEI,606,31265
WAHLKREIS,20,Mecklenburgische Seenplatte III,Erststimmen,TIERSCHUTZ hier!,587,31265
WAHLKREIS,20,Mecklenburgische Seenplatte III,Erststimmen,Einzelbewerber,607,31265
WAHLKREIS,20,Mecklenburgische Seenplatte III,Zweitstimmen,SPD,12993,31384
WAHLKREIS,20,Mecklenburgische Seenplatte III,Zweitstimmen,AfD,5816,31384
WAHLKREIS,20,Mecklenburgische Seenplatte III,Zweitstimmen,CDU,4250,31384
WAHLKREIS,20,Mecklenburgische Seenplatte III,Zweitstimmen,Die Linke,2927,31384
WAHLKREIS,20,Mecklenburgische Seenplatte III,Zweitstimmen,GRÜNE,1429,31384
WAHLKREIS,20,Mecklenburgische Seenplatte III,Zweitstimmen,FDP,1732,31384
WAHLKREIS,20,Mecklenburgische Seenplatte III,Zweitstimmen,NPD,132,31384
WAHLKREIS,20,Mecklenburgische Seenplatte III,Zweitstimmen,Tierschutzpartei,376,31384
