ags,metadata_name,geometry_name,geometry_found,result_found,winner_party,winner_percent
08435024,Immenstaad am Bodensee,"Immenstaad am Bodensee, Gemeinde",True,True,GRÜNE,34.345
08435029,Kressbronn am Bodensee,"Kressbronn am Bodensee, Gemeinde",True,True,CDU,36.739
08435030,Langenargen,"Langenargen, Gemeinde",True,True,CDU,35.114
08435034,"Markdorf, Stadt","Markdorf, Stadt",True,True,GRÜNE,33.011
08435035,Meckenbeuren,"Meckenbeuren, Gemeinde",True,True,CDU,35.503
08435036,"Meersburg, Stadt","Meersburg, Stadt",True,True,GRÜNE,34.424
08435042,Neukirch,"Neukirch, Gemeinde",True,True,CDU,38.326
08435045,Oberteuringen,"Oberteuringen, Gemeinde",True,True,CDU,33.939
08435047,Owingen,"Owingen, Gemeinde",True,True,CDU,30.775
08435052,Salem,"Salem, Gemeinde",True,True,GRÜNE,33.954
08435053,Sipplingen,"Sipplingen, Gemeinde",True,True,CDU,35.260
08435054,Stetten,"Stetten, Gemeinde",True,True,GRÜNE,35.233
08435057,"Tettnang, Stadt","Tettnang, Stadt",True,True,CDU,34.749
08435059,"Überlingen, Stadt","Überlingen, Stadt",True,True,GRÜNE,36.076
08435066,Uhldingen-Mühlhofen,"Uhldingen-Mühlhofen, Gemeinde",True,True,GRÜNE,35.284
08435067,Deggenhausertal,"Deggenhausertal, Gemeinde",True,True,CDU,33.710
08436001,Achberg,"Achberg, Gemeinde",True,True,CDU,31.002
08436003,Aichstetten,"Aichstetten, Gemeinde",True,True,CDU,39.852
08436004,Aitrach,"Aitrach, Gemeinde",True,True,CDU,35.849
08436005,Altshausen,"Altshausen, Gemeinde",True,True,CDU,40.120
08436006,Amtzell,"Amtzell, Gemeinde",True,True,CDU,36.877
08436008,"Aulendorf, Stadt","Aulendorf, Stadt",True,True,CDU,30.266
08436009,"Bad Waldsee, Stadt","Bad Waldsee, Stadt",True,True,CDU,37.167
08436010,"Bad Wurzach, Stadt","Bad Wurzach, Stadt",True,True,CDU,40.723
08436011,Baienfurt,"Baienfurt, Gemeinde",True,True,CDU,36.037
08436012,Baindt,"Baindt, Gemeinde",True,True,CDU,35.160
08436013,Berg,"Berg, Gemeinde",True,True,CDU,37.860
08436014,Bergatreute,"Bergatreute, Gemeinde",True,True,CDU,36.911
08436018,Bodnegg,"Bodnegg, Gemeinde",True,True,CDU,34.317
08436019,Boms,"Boms, Gemeinde",True,True,CDU,33.166
08436024,Ebenweiler,"Ebenweiler, Gemeinde",True,True,CDU,32.379
08436027,Eichstegen,"Eichstegen, Gemeinde",True,True,CDU,42.812
08436032,Fleischwangen,"Fleischwangen, Gemeinde",True,True,CDU,43.095
08436039,Grünkraut,"Grünkraut, Gemeinde",True,True,GRÜNE,32.385
08436040,Guggenhausen,"Guggenhausen, Gemeinde",True,True,CDU,37.895
08436047,Hoßkirch,"Hoßkirch, Gemeinde",True,True,CDU,40.487
08436049,"Isny im Allgäu, Stadt","Isny im Allgäu, Stadt",True,True,CDU,32.572
08436052,Kißlegg,"Kißlegg, Gemeinde",True,True,CDU,39.235
08436053,Königseggwald,"Königseggwald, Gemeinde",True,True,CDU,43.541
08436055,"Leutkirch im Allgäu, Stadt","Leutkirch im Allgäu, Stadt",True,True,CDU,36.779
08436064,"Ravensburg, Stadt","Ravensburg, Stadt",True,True,GRÜNE,35.807
08436067,Riedhausen,"Riedhausen, Gemeinde",True,True,CDU,41.447
08436069,Schlier,"Schlier, Gemeinde",True,True,CDU,33.594
08436077,Unterwaldhausen,"Unterwaldhausen, Gemeinde",True,True,GRÜNE,32.374
08436078,Vogt,"Vogt, Gemeinde",True,True,CDU,32.501
08436079,Waldburg,"Waldburg, Gemeinde",True,True,CDU,34.300
08436081,"Wangen im Allgäu, Stadt","Wangen im Allgäu, Stadt",True,True,CDU,33.934
08436082,"Weingarten, Stadt","Weingarten, Stadt",True,True,GRÜNE,31.030
08436083,Wilhelmsdorf,"Wilhelmsdorf, Gemeinde",True,True,GRÜNE,32.095
08436085,Wolfegg,"Wolfegg, Gemeinde",True,True,CDU,35.721
08436087,Wolpertswende,"Wolpertswende, Gemeinde",True,True,CDU,37.610
08436093,Ebersbach-Musbach,"Ebersbach-Musbach, Gemeinde",True,True,CDU,37.209
08436094,Argenbühl,"Argenbühl, Gemeinde",True,True,CDU,42.266
08436095,Horgenzell,"Horgenzell, Gemeinde",True,True,CDU,37.569
08436096,Fronreute,"Fronreute, Gemeinde",True,True,CDU,38.205
08436991,Briefwahl für mehrere Gemeinden,,False,False,,
08437005,Beuron,"Beuron, Gemeinde",True,True,GRÜNE,32.234
08437008,Bingen,"Bingen, Gemeinde",True,True,CDU,36.742
08437031,"Gammertingen, Stadt","Gammertingen, Stadt",True,True,CDU,33.967
08437044,Herbertingen,"Herbertingen, Gemeinde",True,True,CDU,39.618
08437047,"Hettingen, Stadt","Hettingen, Stadt",True,True,CDU,47.639
08437053,Hohentengen,"Hohentengen, Gemeinde",True,True,CDU,42.289
08437056,Illmensee,"Illmensee, Gemeinde",True,True,CDU,33.145
08437059,Inzigkofen,"Inzigkofen, Gemeinde",True,True,CDU,38.377
08437065,Krauchenwies,"Krauchenwies, Gemeinde",True,True,CDU,40.259
08437072,Leibertingen,"Leibertingen, Gemeinde",True,True,CDU,38.258
08437076,"Mengen, Stadt","Mengen, Stadt",True,True,CDU,38.008
08437078,"Meßkirch, Stadt","Meßkirch, Stadt",True,True,CDU,35.987
08437082,Neufra,"Neufra, Gemeinde",True,True,CDU,36.100
08437086,Ostrach,"Ostrach, Gemeinde",True,True,CDU,38.420
08437088,"Pfullendorf, Stadt","Pfullendorf, Stadt",True,True,CDU,36.675
08437100,"Bad Saulgau, Stadt","Bad Saulgau, Stadt",True,True,CDU,36.366
08437101,"Scheer, Stadt","Scheer, Stadt",True,True,CDU,38.233
08437102,Schwenningen,"Schwenningen, Gemeinde",True,True,CDU,39.623
08437104,"Sigmaringen, Stadt","Sigmaringen, Stadt",True,True,CDU,30.548
08437105,Sigmaringendorf,"Sigmaringendorf, Gemeinde",True,True,CDU,34.523
08437107,Stetten am kalten Markt,"Stetten am kalten Markt, Gemeinde",True,True,CDU,36.892
08437114,"Veringenstadt, Stadt","Veringenstadt, Stadt",True,True,CDU,35.757
08437118,Wald,"Wald, Gemeinde",True,True,CDU,38.200
08437123,Sauldorf,"Sauldorf, Gemeinde",True,True,CDU,42.231
08437124,Herdwangen-Schönach,"Herdwangen-Schönach, Gemeinde",True,True,GRÜNE,29.256
