row_key,ags,municipality_name,gebietsart,gebietsnummer,reported_precincts,total_precincts,voters_total,valid_votes_erst,valid_votes_zweit,payload_hash,is_municipality_summary
011523:08425071-001:001:08425071:URNENWAHLBEZIRK,08425071,"Laichingen, Stadt",URNENWAHLBEZIRK,08425071-001,0,1,0,0,0,cbdb41f58ca7a953f99bdf1c48b42fb0e2ef70cfe787fabc3eb1ad3da7371a93,False
011524:08425071-002:002:08425071:URNENWAHLBEZIRK,08425071,"Laichingen, Stadt",URNENWAHLBEZIRK,08425071-002,0,1,0,0,0,a44c4b5d557031991839a556d133d82a357e657f970afb4330afa7f6675d5cfc,False
011525:08425071-003:003:08425071:URNENWAHLBEZIRK,08425071,"Laichingen, Stadt",URNENWAHLBEZIRK,08425071-003,0,1,0,0,0,09653a45421d35b4348b9fab1140e5cf8cfafd45543a9720d9e7cd66bede6562,False
011526:08425071-004:004:08425071:URNENWAHLBEZIRK,08425071,"Laichingen, Stadt",URNENWAHLBEZIRK,08425071-004,0,1,0,0,0,3ce098d4e8df17a0f89ef2381e0c27eee0060018acb8e2ddcd8eb870adc8b1e4,False
011527:08425071-005:005:08425071:URNENWAHLBEZIRK,08425071,"Laichingen, Stadt",URNENWAHLBEZIRK,08425071-005,0,1,0,0,0,d44f7a4a1559b9e2fc030ea0188f9ed59be8ced3c616abd273ca1b998fb1cf75,False
011528:08425071-006:006:08425071:URNENWAHLBEZIRK,08425071,"Laichingen, Stadt",URNENWAHLBEZIRK,08425071-006,0,1,0,0,0,f595676272ff790f4ba4702ec4e457816e3a258518733526ef7f4538463d7709,False
011529:08425071-007:007:08425071:URNENWAHLBEZIRK,08425071,"Laichingen, Stadt",URNENWAHLBEZIRK,08425071-007,0,1,0,0,0,3023965b634454b7298c2e43e43d4ad71e8697fab913fb7895ef2f96938c0b93,False
011530:08425071-008:008:08425071:URNENWAHLBEZIRK,08425071,"Laichingen, Stadt",URNENWAHLBEZIRK,08425071-008,0,1,0,0,0,c788c32747dd610e70d78462cf4330ad27df5742c61c1dca51645de975942c0b,False
011531:08425071-009:009:08425071:BRIEFWAHLBEZIRK,08425071,"Laichingen, Stadt",BRIEFWAHLBEZIRK,08425071-009,0,1,0,0,0,a1a99a4832ebfb3247036648f566d25e2090a9e021287f2a24ac5e1b565efa6a,False
011532:08425071-010:010:08425071:BRIEFWAHLBEZIRK,08425071,"Laichingen, Stadt",BRIEFWAHLBEZIRK,08425071-010,0,1,0,0,0,761ef0ee3c233fec54e5a1b9f7820c32dc757fa59289a2e45b0b0eb305bdcd34,False
011533:08425072:-:08425072:GEMEINDE,08425072,"Langenau, Stadt",GEMEINDE,08425072,0,15,0,0,0,22cb4c784b9731950264d540cbad05f8b67258748dcbf8a75a210004da25062c,True
011534:08425072-001:001:08425072:URNENWAHLBEZIRK,08425072,"Langenau, Stadt",URNENWAHLBEZIRK,08425072-001,0,1,0,0,0,836c1be59b0cffd6f77d02b67a56adec45fe92ba87cb14b6a53b621c6465d3c7,False
011535:08425072-002:002:08425072:URNENWAHLBEZIRK,08425072,"Langenau, Stadt",URNENWAHLBEZIRK,08425072-002,0,1,0,0,0,11b13f69eb2740972f7a6b0123bad81d7b7510efbcde97b567ec251559f8e6e9,False
011536:08425072-003:003:08425072:URNENWAHLBEZIRK,08425072,"Langenau, Stadt",URNENWAHLBEZIRK,08425072-003,0,1,0,0,0,858ddc58c3a1edb4426af33fecd00960cf05d3d2173ba633323807adcd3ec427,False
011537:08425072-004:004:08425072:URNENWAHLBEZIRK,08425072,"Langenau, Stadt",URNENWAHLBEZIRK,08425072-004,0,1,0,0,0,278ca829a9ba80d33361769756f3434ec616f4487205f234aa94d696864fe223,False
011538:08425072-005:005:08425072:URNENWAHLBEZIRK,08425072,"Langenau, Stadt",URNENWAHLBEZIRK,08425072-005,0,1,0,0,0,6435f3da609cce56411543f510b323ebca6b413e969fa6bb27c65fb2ae285464,False
011539:08425072-006:006:08425072:URNENWAHLBEZIRK,08425072,"Langenau, Stadt",URNENWAHLBEZIRK,08425072-006,0,1,0,0,0,cc4b53ca018e7d33c8587d90f836818b7c68849eb72df1758518abaf7c97c714,False
011540:08425072-007:007:08425072:URNENWAHLBEZIRK,08425072,"Langenau, Stadt",URNENWAHLBEZIRK,08425072-007,0,1,0,0,0,033c164c594beae399b387cfcf4dac8f3c5acdf3554d5aaec5487cd5353e16e8,False
011541:08425072-008:008:08425072:URNENWAHLBEZIRK,08425072,"Langenau, Stadt",URNENWAHLBEZIRK,08425072-008,0,1,0,0,0,75e35f658a789925d1df6a35569bd6e9153efa1e9c582c070fa4c9fae0aec311,False
011542:08425072-009:009:08425072:URNENWAHLBEZIRK,08425072,"Langenau, Stadt",URNENWAHLBEZIRK,08425072-009,0,1,0,0,0,483e24fdd1e25c8730d07757f9b48d40ea1b071e0be38398c92d0eff6caf8b5a,False
011543:08425072-010:010:08425072:URNENWAHLBEZIRK,08425072,"Langenau, Stadt",URNENWAHLBEZIRK,08425072-010,0,1,0,0,0,d25a05d5a6147c48cc4eda33dc8a931281e822ad601efb49ac4156a04b3f4ce3,False
011544:08425072-011:011:08425072:URNENWAHLBEZIRK,08425072,"Langenau, Stadt",URNENWAHLBEZIRK,08425072-011,0,1,0,0,0,679982325bdbf4ea68ca1871e64e3af184054fbf1f83b7799517b479ca5dc552,False
011545:08425072-012:012:08425072:BRIEFWAHLBEZIRK,08425072,"Langenau, Stadt",BRIEFWAHLBEZIRK,08425072-012,0,1,0,0,0,366c7ee75a4119844344e5583859015352330576c1eb3240c787549f54763a89,False
011546:08425072-013:013:08425072:BRIEFWAHLBEZIRK,08425072,"Langenau, Stadt",BRIEFWAHLBEZIRK,08425072-013,0,1,0,0,0,cb460c56fa4ac4a17dcc4fd7be44801005d24c8c8dced148f86daa0af37c4930,False
011547:08425072-014:014:08425072:BRIEFWAHLBEZIRK,08425072,"Langenau, Stadt",BRIEFWAHLBEZIRK,08425072-014,0,1,0,0,0,06c80192868c9cc5d23fada5b3716f240c59cf4f79b131f8e03f3fc1380c7b78,False
011548:08425072-015:015:08425072:BRIEFWAHLBEZIRK,08425072,"Langenau, Stadt",BRIEFWAHLBEZIRK,08425072-015,0,1,0,0,0,7cb886e14da733fb3ab136d3f97406aec67dfa141f9287428dcd459085af7aaa,False
011549:08425073:-:08425073:GEMEINDE,08425073,Lauterach,GEMEINDE,08425073,0,1,0,0,0,083ad4a7b628c811d2851a44ab5055b266f8051baa8c2814b9ee701148d088e9,True
011550:08425073-001:001:08425073:URNENWAHLBEZIRK,08425073,Lauterach,URNENWAHLBEZIRK,08425073-001,0,1,0,0,0,f67a0920906177889c2ab96d7d85e49718eb4f32289f04c9548096fadd90e273,False
011551:08425075:-:08425075:GEMEINDE,08425075,Lonsee,GEMEINDE,08425075,3,10,386,384,384,f115e98e94199c76677d7f81122ed4d7734e04738f5da887148e128cfc47bbac,True
011552:08425075-1:1:08425075:URNENWAHLBEZIRK,08425075,Lonsee,URNENWAHLBEZIRK,08425075-1,0,1,0,0,0,ba28696596535238071fffcdde7b3609f25c18186b18724b11f99afa73fab143,False
011553:08425075-2:2:08425075:URNENWAHLBEZIRK,08425075,Lonsee,URNENWAHLBEZIRK,08425075-2,1,1,208,207,207,4f0c813bc8f492fb8a57b653b7ec26103934b0bff318128b36ddbbadd5f60d28,False
011554:08425075-3:3:08425075:URNENWAHLBEZIRK,08425075,Lonsee,URNENWAHLBEZIRK,08425075-3,1,1,73,72,73,58ed3c6c02c259c3cadb007ab28f14ae3c6d92526cf43c431122c5df0516e107,False
011555:08425075-4:4:08425075:URNENWAHLBEZIRK,08425075,Lonsee,URNENWAHLBEZIRK,08425075-4,0,1,0,0,0,5253f04610724e9d363425e8eab76e8f4d978b4c5ccc30cea769ceb9a8fdd47f,False
011556:08425075-5:5:08425075:URNENWAHLBEZIRK,08425075,Lonsee,URNENWAHLBEZIRK,08425075-5,0,1,0,0,0,cd4f3d889d79e62a1637531486ea3355bf426cb280c67c23d830ecd89ef6f68c,False
011557:08425075-6:6:08425075:URNENWAHLBEZIRK,08425075,Lonsee,URNENWAHLBEZIRK,08425075-6,0,1,0,0,0,37076804b439605a52fe77b3224d83f42f87ef7637d94abf2c3dff7f67259216,False
011558:08425075-7:7:08425075:URNENWAHLBEZIRK,08425075,Lonsee,URNENWAHLBEZIRK,08425075-7,1,1,105,105,104,1488bf6b1c7583b63ab7c98a6f23d82571d77e1ddd0ab9dcdd049644f1a6ba28,False
011559:08425075-8:8:08425075:URNENWAHLBEZIRK,08425075,Lonsee,URNENWAHLBEZIRK,08425075-8,0,1,0,0,0,65dab4adacd9c18dcc72bbcfd9db3f3fa622f1013ed2f127fbaf6d971cf38663,False
011560:08425075-9:9:08425075:BRIEFWAHLBEZIRK,08425075,Lonsee,BRIEFWAHLBEZIRK,08425075-9,0,1,0,0,0,d8d0e49bcc7c2a07f69cf050769e25a431d35c4f630ded0062b79e1e36fd1fab,False
011561:08425075-10:10:08425075:BRIEFWAHLBEZIRK,08425075,Lonsee,BRIEFWAHLBEZIRK,08425075-10,0,1,0,0,0,beee68fbe4e2f051c61af9c41ce9bdf63408e95d368ba1b8c431f96428894c37,False
011562:08425079:-:08425079:GEMEINDE,08425079,Merklingen,GEMEINDE,08425079,0,2,0,0,0,13e20394534bfb1356910aed07291f3b91c7406556bf59bad7edbabc07b40410,True
011563:08425079-001:1:08425079:URNENWAHLBEZIRK,08425079,Merklingen,URNENWAHLBEZIRK,08425079-001,0,1,0,0,0,243044f04d5401043ff2c6b61c007622013254ca9d74762a27157049443d15e3,False
011564:08425079-001.1:001.1:08425079:BRIEFWAHLBEZIRK,08425079,Merklingen,BRIEFWAHLBEZIRK,08425079-001.1,0,1,0,0,0,3562306572e2daa0d6f57babaaed19172cfb6af577ec9e37573379b226ec1f55,False
011565:08425081:-:08425081:GEMEINDE,08425081,"Munderkingen, Stadt",GEMEINDE,08425081,0,4,0,0,0,058cc127f133ddf2a69be9292e5eb671c8091cd7629e9b455a7773aab8c740ff,True
011566:08425081-001:001:08425081:URNENWAHLBEZIRK,08425081,"Munderkingen, Stadt",URNENWAHLBEZIRK,08425081-001,0,1,0,0,0,bf7a3b7bdf6e43026d91bc66aae9a73253133d97becfcadda724a43fb3ce1ed0,False
011567:08425081-002:002:08425081:URNENWAHLBEZIRK,08425081,"Munderkingen, Stadt",URNENWAHLBEZIRK,08425081-002,0,1,0,0,0,4f60be954a459227ec149f0872e846a47917922e33e4458d0104ed5bb6c7c349,False
011568:08425081-003:003:08425081:URNENWAHLBEZIRK,08425081,"Munderkingen, Stadt",URNENWAHLBEZIRK,08425081-003,0,1,0,0,0,d3420f173986efeeab34f80cbf568b92132378d20554b1d6e75bc2d4be009752,False
011569:08425081-B1:B1:08425081:BRIEFWAHLBEZIRK,08425081,"Munderkingen, Stadt",BRIEFWAHLBEZIRK,08425081-B1,0,1,0,0,0,07742fb1c83957aea2816252a636c4275fcaf0a1117aca6650be38724a1bb5c0,False
011570:08425083:-:08425083:GEMEINDE,08425083,Neenstetten,GEMEINDE,08425083,0,1,0,0,0,dfda578423de5401102175a0504c6db8f0f4de0cf4fdd79f043c876b62e5e191,True
011571:08425083-001:001:08425083:URNENWAHLBEZIRK,08425083,Neenstetten,URNENWAHLBEZIRK,08425083-001,0,1,0,0,0,bf7cbca6c6d22813c0c471859a989c5a5389a1a69186e3372996f75593277d80,False
011572:08425084:-:08425084:GEMEINDE,08425084,Nellingen,GEMEINDE,08425084,0,3,0,0,0,8c7b22d27e3a157e93ae9e7970b014cf774d8b5de133de7565c7933f4265b473,True
011573:08425084-001:001:08425084:URNENWAHLBEZIRK,08425084,Nellingen,URNENWAHLBEZIRK,08425084-001,0,1,0,0,0,60d3ac27f92d00eee9eaa44eec1e90b4534635a89c5a3123574b69ca63e5b869,False
011574:08425084-002:002:08425084:URNENWAHLBEZIRK,08425084,Nellingen,URNENWAHLBEZIRK,08425084-002,0,1,0,0,0,2b66593fac1b6d20ca441787aa9b79c9c3505bdfd1963c3838514bf0d2473c4f,False
011575:08425084-1:1:08425084:BRIEFWAHLBEZIRK,08425084,Nellingen,BRIEFWAHLBEZIRK,08425084-1,0,1,0,0,0,2d1169a815bdabdd7b526ed3947746a8ba73c4baaa17614edb68742cb91fc2ee,False
011576:08425085:-:08425085:GEMEINDE,08425085,Nerenstetten,GEMEINDE,08425085,1,1,192,191,192,b3491ba81f86e5f014c6ce5f0ca038057565e3ea71cc939d15d162aad8638f74,True
011577:08425085-001:001:08425085:URNENWAHLBEZIRK,08425085,Nerenstetten,URNENWAHLBEZIRK,08425085-001,1,1,192,191,192,6fe2a91547ab8ff14d07596ca3109838062508c22bfdd637837fa27bb7cd4abf,False
011578:08425088:-:08425088:GEMEINDE,08425088,Oberdischingen,GEMEINDE,08425088,0,2,0,0,0,02de0cd571464bcac30995563c3403bb01db9002157d5a06a746c16f9aa74dea,True
011579:08425088-001-01:001-01:08425088:URNENWAHLBEZIRK,08425088,Oberdischingen,URNENWAHLBEZIRK,08425088-001-01,0,1,0,0,0,14ca5ccfbf6749a0dd0920a0bccfcf8cefacd3663b7915c76439b84ae5d54a01,False
011580:08425088-001-02:001-02:08425088:BRIEFWAHLBEZIRK,08425088,Oberdischingen,BRIEFWAHLBEZIRK,08425088-001-02,0,1,0,0,0,680381c4f0d8c3a341872978046d3d939a11a05017c9bfa0fd4d952380fd6283,False
011581:08425090:-:08425090:GEMEINDE,08425090,Obermarchtal,GEMEINDE,08425090,1,3,158,158,156,28652d86f6d2c2390eaf34284e79ca84466ccfb379035fd0840dc23441fdc639,True
011582:08425090-000:000:08425090:BRIEFWAHLBEZIRK,08425090,Obermarchtal,BRIEFWAHLBEZIRK,08425090-000,0,1,0,0,0,238144146f1d7c660ba466f83626fb3f933fa5eded64451e5d07f0610f505e0a,False
011583:08425090-001:001:08425090:URNENWAHLBEZIRK,08425090,Obermarchtal,URNENWAHLBEZIRK,08425090-001,0,1,0,0,0,a2c01b30a79d65df789673a3ddbe6bb5045ee8372a785ecd4534e46c1fb9478c,False
011584:08425090-002:002:08425090:URNENWAHLBEZIRK,08425090,Obermarchtal,URNENWAHLBEZIRK,08425090-002,1,1,158,158,156,5c5c0e3e84658e97cc02fa75410f8619a95a7b839b60d4c59827a91b219b4d72,False
011585:08425091:-:08425091:GEMEINDE,08425091,Oberstadion,GEMEINDE,08425091,0,4,0,0,0,ba210ee6b2f4d3db8dc8cf35323fdf7656cb9393d4ba88bedabc1d9a2584defa,True
011586:08425091-000:000:08425091:BRIEFWAHLBEZIRK,08425091,Oberstadion,BRIEFWAHLBEZIRK,08425091-000,0,1,0,0,0,7f73e848daf0f271c4f6181aef7b64391e58699e3c5864339342aa1df0413034,False
011587:08425091-001:001:08425091:URNENWAHLBEZIRK,08425091,Oberstadion,URNENWAHLBEZIRK,08425091-001,0,1,0,0,0,7105d1fa0d42cf3adb3071b9025e2e7c1fe7be50e2744e22e6b35e5b4a6b38d3,False
011588:08425091-002:002:08425091:URNENWAHLBEZIRK,08425091,Oberstadion,URNENWAHLBEZIRK,08425091-002,0,1,0,0,0,fe65415d1bfd2fae4e1267b01c7339cac4a541a30b0a1346a81b4d68a80c3a3a,False
011589:08425091-003:003:08425091:URNENWAHLBEZIRK,08425091,Oberstadion,URNENWAHLBEZIRK,08425091-003,0,1,0,0,0,5299ec4f10222f20a0ace0b1e162af2c01a4be3cbc97689c036f48fdf36e763f,False
011590:08425092:-:08425092:GEMEINDE,08425092,Öllingen,GEMEINDE,08425092,0,1,0,0,0,c605e608ac58778f87bb1ac8dd82a86f480a83d775af009b506fbcbfbef966f6,True
011591:08425092-001:001:08425092:URNENWAHLBEZIRK,08425092,Öllingen,URNENWAHLBEZIRK,08425092-001,0,1,0,0,0,b088d37505461004d7c8b74fc27c444915451c734eb5e3fd9bf771d8c69087ab,False
011592:08425093:-:08425093:GEMEINDE,08425093,Öpfingen,GEMEINDE,08425093,0,2,0,0,0,5bb4cc0af52009337754ecc02d86a655f15070161109e70f62ce45f2ddac8eba,True
011593:08425093-001:001:08425093:URNENWAHLBEZIRK,08425093,Öpfingen,URNENWAHLBEZIRK,08425093-001,0,1,0,0,0,4e76ec6cbab383a84fa1c36257a114278be16b2375916ac08de8ae666662b1aa,False
011594:08425093-001:001:08425093:BRIEFWAHLBEZIRK,08425093,Öpfingen,BRIEFWAHLBEZIRK,08425093-001,0,1,0,0,0,57c264bbf0099e5ef5aa465133ce13407a4c2b76181f86ded693a51eca9d4d90,False
011595:08425097:-:08425097:GEMEINDE,08425097,Rammingen,GEMEINDE,08425097,0,2,0,0,0,031b78b6e8e0ab484ca5b25d8316887bc0ba2f620a4feca52075eb286cc1495f,True
011596:08425097-001:001:08425097:URNENWAHLBEZIRK,08425097,Rammingen,URNENWAHLBEZIRK,08425097-001,0,1,0,0,0,accd90e31aae0d6c0da4b5662a30b03d5ef1acbd7f87f20464da11f66bfffd4b,False
011597:08425097-001:001:08425097:BRIEFWAHLBEZIRK,08425097,Rammingen,BRIEFWAHLBEZIRK,08425097-001,0,1,0,0,0,32b87cefa5010ed56bcde83870ac0bddab42d6af281c75addc1520d04e4a86f6,False
011598:08425098:-:08425098:GEMEINDE,08425098,Rechtenstein,GEMEINDE,08425098,1,1,149,146,147,35392b801df0a7d4700f0315be3730cd6a480a65b63f86bfb41d38cd5538ad89,True
011599:08425098-001:001:08425098:URNENWAHLBEZIRK,08425098,Rechtenstein,URNENWAHLBEZIRK,08425098-001,1,1,149,146,147,01aa2bbc595d0e92412839433814ab8d3b21f94bfab48a637e3450438a445080,False
011600:08425104:-:08425104:GEMEINDE,08425104,Rottenacker,GEMEINDE,08425104,0,2,0,0,0,7ce7f0ccc1fdeb4f93cea15e0e3b2e8cf98d79936e1360f5c868eb27ef7d4ec8,True
011601:08425104-001:001:08425104:URNENWAHLBEZIRK,08425104,Rottenacker,URNENWAHLBEZIRK,08425104-001,0,1,0,0,0,be934e56c51dc65d31d7128d8ad0869b5da32028ca861a0ca3566477399ca4ea,False
011602:08425104-001:001:08425104:BRIEFWAHLBEZIRK,08425104,Rottenacker,BRIEFWAHLBEZIRK,08425104-001,0,1,0,0,0,5476c63b380d4e2b86b096005c08e350c3b51da74c245b2fbd003a5761409e4f,False
011603:08425108:-:08425108:GEMEINDE,08425108,"Schelklingen, Stadt",GEMEINDE,08425108,0,9,0,0,0,86c40baf1acc58745d00d6f589a028c0cd235a3bf288547ad171f2c4dcb2c512,True
011604:08425108-001:001:08425108:URNENWAHLBEZIRK,08425108,"Schelklingen, Stadt",URNENWAHLBEZIRK,08425108-001,0,1,0,0,0,66a29cb1964c8fca8db4485a5bff822915e9650bfb8a38b37e8cca1535156f8e,False
011605:08425108-002:002:08425108:URNENWAHLBEZIRK,08425108,"Schelklingen, Stadt",URNENWAHLBEZIRK,08425108-002,0,1,0,0,0,a8fa8dc0e5e6412b7bbcb612f67c23b232655dd76935ef19b480653901e9c155,False
011606:08425108-003:003:08425108:URNENWAHLBEZIRK,08425108,"Schelklingen, Stadt",URNENWAHLBEZIRK,08425108-003,0,1,0,0,0,d8ada40d79bebf422db06866d7b874aec4fb63dcb22752f572b0b5898537b9a9,False
011607:08425108-004:004:08425108:URNENWAHLBEZIRK,08425108,"Schelklingen, Stadt",URNENWAHLBEZIRK,08425108-004,0,1,0,0,0,d4981d9e19f2f5f85f93a1b27b3cea539fb8fc7f7250d5f5cdcf8f060d7844bf,False
011608:08425108-005:005:08425108:URNENWAHLBEZIRK,08425108,"Schelklingen, Stadt",URNENWAHLBEZIRK,08425108-005,0,1,0,0,0,56a3ba29080fe57584d7ce17e70865b29710c204afa7e1d5d62025835007e1dc,False
011609:08425108-006:006:08425108:URNENWAHLBEZIRK,08425108,"Schelklingen, Stadt",URNENWAHLBEZIRK,08425108-006,0,1,0,0,0,0fde3ef316b611f4911616a097f61bc8e41758909e01a62205e8f2411d0dafbf,False
011610:08425108-007:007:08425108:URNENWAHLBEZIRK,08425108,"Schelklingen, Stadt",URNENWAHLBEZIRK,08425108-007,0,1,0,0,0,6dd7404d4f41add6a0835e72257c7bb1d0e16b80cec7b75cbf407a5dfec88575,False
011611:08425108-010:010:08425108:BRIEFWAHLBEZIRK,08425108,"Schelklingen, Stadt",BRIEFWAHLBEZIRK,08425108-010,0,1,0,0,0,041ebadd2d70589c53eb9214694b1e3613247c7148646fef88c672e21f98067a,False
011612:08425108-011:011:08425108:BRIEFWAHLBEZIRK,08425108,"Schelklingen, Stadt",BRIEFWAHLBEZIRK,08425108-011,0,1,0,0,0,9b912992103c8d5a75e9729b947d3bf6b6908816c8a5b5409c21460a74da7644,False
011613:08425112:-:08425112:GEMEINDE,08425112,Setzingen,GEMEINDE,08425112,0,1,0,0,0,d49ca1b4707d9e9021df2811592124a17e28a2129b1a6f5fc58fa37621ecf8fd,True
011614:08425112-001:001:08425112:URNENWAHLBEZIRK,08425112,Setzingen,URNENWAHLBEZIRK,08425112-001,0,1,0,0,0,470b36aea6e6d5b6f70e044372a0a481fdc2efda0a913c4bef7ff7a25d8463fe,False
011615:08425123:-:08425123:GEMEINDE,08425123,Untermarchtal,GEMEINDE,08425123,0,1,0,0,0,ce04e2c6166ebfd6f2157e6ae91c111a8ae80a3bd491a9053101d6ab199600da,True
011616:08425123-001:001:08425123:URNENWAHLBEZIRK,08425123,Untermarchtal,URNENWAHLBEZIRK,08425123-001,0,1,0,0,0,b761fd02b143d60ba9f39a1a203f94853d2c9facb062ac9449f312c8ab2f0fc1,False
011617:08425124:-:08425124:GEMEINDE,08425124,Unterstadion,GEMEINDE,08425124,0,1,0,0,0,73a65da6c063753e459cef47c7990a28c5c3cfd881f8f54c10a2df89bf5ec87e,True
011618:08425124-001:001:08425124:URNENWAHLBEZIRK,08425124,Unterstadion,URNENWAHLBEZIRK,08425124-001,0,1,0,0,0,48ecf279295fdc836446d3a5c17c4df83eacbdfbd2f00e036dc5268e12d95aaa,False
011619:08425125:-:08425125:GEMEINDE,08425125,Unterwachingen,GEMEINDE,08425125,0,1,0,0,0,63b28319549ca69a4f71e264888c82f3a85ec048911e5a1a3828a0447658d795,True
011620:08425125-001:001:08425125:URNENWAHLBEZIRK,08425125,Unterwachingen,URNENWAHLBEZIRK,08425125-001,0,1,0,0,0,c25943b2c8c2efce777047919fa0858d36f8262be8323f47a1e3295c934b372b,False
011621:08425130:-:08425130:GEMEINDE,08425130,Weidenstetten,GEMEINDE,08425130,0,2,0,0,0,556fd599c7e08dabee2ca5050cf05418f69004ea42386738b88770400acee50d,True
011622:08425130-001:001:08425130:URNENWAHLBEZIRK,08425130,Weidenstetten,URNENWAHLBEZIRK,08425130-001,0,1,0,0,0,bcfd4ba9f41a96543b2407d2bf837bb63391f51ab5d82c22a201870aeecf2fd8,False
011623:08425130-001:001:08425130:BRIEFWAHLBEZIRK,08425130,Weidenstetten,BRIEFWAHLBEZIRK,08425130-001,0,1,0,0,0,4b5eeef235ace7275f95dea23db1c63349a1e21745378a8ed1f97e6dae663681,False
011624:08425134:-:08425134:GEMEINDE,08425134,Westerheim,GEMEINDE,08425134,0,2,0,0,0,40cf23e16bd3e2cf263c29d3c05f7fe34b7e0f30f706873868eaedf2a9f80c79,True
011625:08425134-1:1:08425134:BRIEFWAHLBEZIRK,08425134,Westerheim,BRIEFWAHLBEZIRK,08425134-1,0,1,0,0,0,d02f11cda96dd397c5454ed06bfc16b0e20ec7669cf587f744712d64ee7a284d,False
011626:08425134-1:1:08425134:URNENWAHLBEZIRK,08425134,Westerheim,URNENWAHLBEZIRK,08425134-1,0,1,0,0,0,2931b977b53ffee192be4230e8491ee88573e15fe0ca80c0556611eb39c18ac3,False
011627:08425135:-:08425135:GEMEINDE,08425135,Westerstetten,GEMEINDE,08425135,0,3,0,0,0,62f9989397a528b3b1db8374ccbf02fc26f52d98763ddb46be5977bffe55bd5e,True
011628:08425135-001:001:08425135:URNENWAHLBEZIRK,08425135,Westerstetten,URNENWAHLBEZIRK,08425135-001,0,1,0,0,0,ef988646ffea2e58b7e2b0cfeb1ba68b6f7219caf843ccd590ddd03e6ee6f00e,False
011629:08425135-002:002:08425135:URNENWAHLBEZIRK,08425135,Westerstetten,URNENWAHLBEZIRK,08425135-002,0,1,0,0,0,bccb4381d7b7d0fb4f824f8fa1775bd02dc4c3f8fa1a743717f71e8c109825f7,False
011630:08425135-003:003:08425135:BRIEFWAHLBEZIRK,08425135,Westerstetten,BRIEFWAHLBEZIRK,08425135-003,0,1,0,0,0,2c7656b51a4131f03b49d725651a346069df52378038432b10c9ea0f0885b7d9,False
011631:08425139:-:08425139:GEMEINDE,08425139,Heroldstatt,GEMEINDE,08425139,0,2,0,0,0,3b9dfc1e1712fd30dc7f42fd5229430e818f21e112a47809fe13f37f3aa3e197,True
011632:08425139-1:1:08425139:URNENWAHLBEZIRK,08425139,Heroldstatt,URNENWAHLBEZIRK,08425139-1,0,1,0,0,0,dba686ada1acf857204d2d09b03ca98435b974c55d2a4767671c934898c54300,False
011633:08425139-2:2:08425139:BRIEFWAHLBEZIRK,08425139,Heroldstatt,BRIEFWAHLBEZIRK,08425139-2,0,1,0,0,0,806322a49368addcee2e67d29683099a32e0734db18c92710a6713bda440f4d1,False
011634:001:001:-:BRIEFWAHLBEZIRK,,Land Baden-Württemberg,BRIEFWAHLBEZIRK,001,0,1,0,0,0,1ee086513fb2af596127ad28e024b1d50e9fc44c2ad9e3a78cebb0f08359af95,False
011635:002:002:-:BRIEFWAHLBEZIRK,,Land Baden-Württemberg,BRIEFWAHLBEZIRK,002,0,1,0,0,0,5f1ec2c074130a598f1bf9165cf08c75bf783ab60d82e6502fac4814779e6782,False
011636:003:003:-:BRIEFWAHLBEZIRK,,Land Baden-Württemberg,BRIEFWAHLBEZIRK,003,0,1,0,0,0,da023efb8023fca10bb59ad7491a9f2f9f8cc028d49459f7912b50e769ef073b,False
011637:66:-:-:WAHLKREIS,,,WAHLKREIS,66,10,226,1329,1322,1319,3fee62f31750befad2b39eb33893c014c9bff502a57483034c2a2617688758d3,False
011638:08426001:-:08426001:GEMEINDE,08426001,Achstetten,GEMEINDE,08426001,0,5,0,0,0,ebc148b4db00e8b90725660ee86eed37b5d4c3666a904fea334708cbece68018,True
011639:08426001-001:001:08426001:URNENWAHLBEZIRK,08426001,Achstetten,URNENWAHLBEZIRK,08426001-001,0,1,0,0,0,90f1b4ed5fe5fca85ecb38b97a286c7f5e61e0a0dd92b0c65224a10d31684fdd,False
011640:08426001-002:002:08426001:URNENWAHLBEZIRK,08426001,Achstetten,URNENWAHLBEZIRK,08426001-002,0,1,0,0,0,9910825fe5cb5d1c84a4e0fbcc9d8e64124e3ee4b353860d9ca30c267995927d,False
011641:08426001-003:003:08426001:URNENWAHLBEZIRK,08426001,Achstetten,URNENWAHLBEZIRK,08426001-003,0,1,0,0,0,e77fc5b3c841fb62f9471e136203cf4b89d66e325e431ea536f120bafac49820,False
011642:08426001-004:004:08426001:URNENWAHLBEZIRK,08426001,Achstetten,URNENWAHLBEZIRK,08426001-004,0,1,0,0,0,8a0db9ad5687845b158783298fe0602068528b24b141665dccdf43584e462e42,False
011643:08426001-009:009:08426001:BRIEFWAHLBEZIRK,08426001,Achstetten,BRIEFWAHLBEZIRK,08426001-009,0,1,0,0,0,41d066c779d49ecb160b6ba400172a8ed1fad073843b091109baf05fbea4bed3,False
011644:08426005:-:08426005:GEMEINDE,08426005,Alleshausen,GEMEINDE,08426005,0,1,0,0,0,d4c025a3e4666003fe2661831db54cad3b20653fb89b6695ac92bacd9d06726a,True
011645:08426005-1:1:08426005:URNENWAHLBEZIRK,08426005,Alleshausen,URNENWAHLBEZIRK,08426005-1,0,1,0,0,0,896c0a4220ea5168c9800fa93bba95427a9bf448402ecf4fd55f19a19356de89,False
