ags,name,kreis,valid_second_votes,eligible_voters,voters,F1_votes,F1_share,F10_votes,F10_share,F11_votes,F11_share,F12_votes,F12_share,F15_votes,F15_share,F19_votes,F19_share,F2_votes,F2_share,F20_votes,F20_share,F3_votes,F3_share,F4_votes,F4_share,F5_votes,F5_share,F6_votes,F6_share,F7_votes,F7_share,F8_votes,F8_share,F9_votes,F9_share,population_2025,male_2025,female_2025,age65_share,age18_29_share,male_share,log_population,ars_2026q2,register_name,area_km2,population_2024,longitude,latitude,urban_class,urban_class_name,is_city,density_2025,log_density,population_change_2024_25,turnout,census_ars,census_population,foreign_citizenship_share,single_household_share,owner_occupancy_share,vacancy_share,rent_eur_m2,abitur_share,no_vocational_qualification_share,ilo_unemployment_share,manufacturing_share
15086015,"Burg, Stadt",15086,13064,17857,13240,2194,16.79424372320882,66,0.5052051439069197,40,0.3061849357011635,76,0.5817513778322106,681,5.212798530312309,20,0.15309246785058175,6291,48.15523576240049,37,0.28322106552357623,1032,7.899571341090018,1095,8.381812614819351,279,2.1356399265156156,836,6.399265156154317,225,1.7222902633190447,16,0.1224739742804654,176,1.3472137170851195,22838,11563,11275,27.673176285138805,11.529030563096594,50.63052806725633,10.036181094261593,150860015015,"Burg, Stadt",165.54,22585.0,11.854736,52.269775,02,mittlere Besiedlungsdichte,True,137.96061374894285,4.926968236804344,1.1202125304405675,74.14459315674526,150860015015,22109.0,6.811705640237007,47.15418809378541,36.84,11.29,5.17,17.764250138350857,20.918649695628112,7.707707707707708,15.726681127982646
15086035,Elbe-Parey,15086,4257,5313,4298,785,18.44021611463472,23,0.5402865867982147,5,0.11745360582569885,29,0.6812309137890533,244,5.731735964294104,9,0.21141649048625794,1908,44.82029598308668,27,0.6342494714587738,381,8.949964763918253,383,8.996946206248532,89,2.0906741836974394,254,5.966643175945501,58,1.3624618275781066,0,0.0,62,1.4564247122386658,6300,3073,3227,32.53968253968254,6.984126984126984,48.77777777777778,8.748304912379623,150860035035,Elbe-Parey,109.47,6362.0,11.984559,52.37872,03,gering besiedelt,False,57.55001370238421,4.052654373263158,-0.9745363093366821,80.89591567852437,150860035035,6420.0,1.2616822429906542,34.01360544217687,68.5,10.8,4.79,,,,
15086040,"Genthin, Stadt",15086,8183,10971,8304,1474,18.0129536844678,43,0.5254796529390199,25,0.30551142612733717,45,0.5499205670292069,493,6.024685323231089,20,0.24440914090186974,3598,43.969204448246366,34,0.4154955395331785,728,8.896492728828058,790,9.654161065623855,169,2.065257240620799,558,6.819015031162166,94,1.1487229622387878,9,0.10998411340584138,103,1.258707075644629,13392,6544,6848,32.65382317801673,8.82616487455197,48.86499402628435,9.502412792729256,150860040040,"Genthin, Stadt",232.69,13416.0,12.154669,52.405987,02,mittlere Besiedlungsdichte,True,57.55296746744596,4.052705697130401,-0.17889087656529634,75.69045665846322,150860040040,13624.0,5.8059307105108635,44.034212401995724,48.26,9.42,5.08,18.143100511073254,18.313458262350938,6.055900621118012,16.225165562913908
15086055,"Gommern, Stadt",15086,6926,8455,6992,1324,19.116373086918856,48,0.6930407161420733,17,0.24545192030031765,27,0.38983540282991624,393,5.674270863413225,12,0.17326017903551832,2924,42.21773029165463,22,0.317643661565117,501,7.23361247473289,687,9.919145249783424,226,3.263066705168929,543,7.840023101357205,126,1.8192318798729425,9,0.12994513427663876,67,0.9673693329483107,10049,4875,5174,30.162205194546722,7.214648223703851,48.51228978007762,9.21522840604896,150860055055,"Gommern, Stadt",161.36,10090.0,11.825518,52.073221,03,gering besiedelt,True,62.2768963807635,4.131590512403002,-0.4063429137760144,82.69662921348315,150860055055,10228.0,2.718028940164255,37.17391304347826,57.71,6.99,4.88,26.141552511415526,16.438356164383563,5.32319391634981,14.88933601609658
15086080,"Jerichow, Stadt",15086,4496,5542,4543,765,17.015124555160142,24,0.5338078291814946,10,0.22241992882562278,9,0.2001779359430605,264,5.871886120996441,8,0.17793594306049823,2232,49.644128113879006,13,0.2891459074733096,341,7.584519572953736,397,8.830071174377224,93,2.0685053380782916,230,5.115658362989324,69,1.5346975088967971,2,0.04448398576512456,39,0.8674377224199288,6501,3245,3256,29.441624365482234,7.552684202430395,49.91539763113367,8.77971129020447,150860080080,"Jerichow, Stadt",272.03,6571.0,12.024965,52.49836,03,gering besiedelt,True,23.898099474322688,3.1737989358727736,-1.065286866534776,81.97401660050524,150860080080,6677.0,1.3179571663920921,35.32745591939547,74.22,8.05,4.65,,,,
15086140,"Möckern, Stadt",15086,8132,10078,8238,1424,17.51106738809641,48,0.5902606984751598,15,0.18445646827348747,43,0.528775209050664,437,5.373831775700935,17,0.2090506640432858,3815,46.91342843089031,28,0.3443187407771766,662,8.140678799803247,650,7.993113625184456,224,2.754549926217413,491,6.037875061485489,193,2.3733398917855384,13,0.15986227250368912,72,0.8853910477127398,12437,6227,6210,28.61622577792072,8.03248371793841,50.06834445605853,9.42843117965374,150860140140,"Möckern, Stadt",527.78,12591.0,11.952694,52.139752,03,gering besiedelt,True,23.564742885293114,3.159751649443822,-1.2230958621237353,81.74240920817623,150860140140,12743.0,5.877736796672683,34.92063492063492,66.21,8.17,4.77,17.979610750695088,20.389249304911957,6.0855263157894735,17.513134851138354
15086145,Möser,15086,5948,6969,6001,1190,20.006724949562877,18,0.3026227303295225,12,0.20174848688634836,27,0.4539340954942838,315,5.295897780766644,14,0.23537323470073973,2361,39.694014794889036,34,0.5716207128446537,425,7.145258910558171,606,10.188298587760592,174,2.925353059852051,572,9.616677874915938,124,2.0847343644922662,4,0.06724949562878278,72,1.21049092131809,8381,4108,4273,27.10893688104045,6.490872210953347,49.01563059300799,9.033722518098907,150860145145,Möser,80.89,8386.0,11.790495,52.21832,03,gering besiedelt,False,103.60984052416862,4.640632311069045,-0.05962318149296264,86.10991533936003,150860145145,8421.0,1.187507421921387,27.873563218390803,74.32,3.4,5.79,,,,
15087010,Ahlsdorf,15087,1005,1259,1013,171,17.01492537313433,3,0.29850746268656714,3,0.29850746268656714,2,0.19900497512437812,56,5.5721393034825875,5,0.4975124378109453,556,55.32338308457712,2,0.19900497512437812,66,6.567164179104478,65,6.467661691542289,31,3.084577114427861,29,2.8855721393034828,7,0.6965174129353234,0,0.0,9,0.8955223880597015,1489,710,779,30.557421087978508,7.588985896574883,47.68300873069174,7.305860032684009,150875052010,Ahlsdorf,5.14,1508.0,11.470164,51.544089,02,mittlere Besiedlungsdichte,False,289.6887159533074,5.668806953216936,-1.2599469496021198,80.46068308181096,150875052010,1548.0,0.3875968992248062,29.25824175824176,85.55,3.37,4.79,,,,
15087015,"Allstedt, Stadt",15087,4858,6258,4911,827,17.023466447097572,24,0.49403046521202143,9,0.18526142445450802,22,0.45286125977768626,299,6.1547962124331,69,1.4203375874845616,2479,51.02923013585838,14,0.2881844380403458,360,7.410456978180322,355,7.307533964594484,127,2.61424454508028,174,3.5817208727871552,38,0.7822149032523672,4,0.08233841086867023,57,1.1733223548785507,7528,3785,3743,31.137088204038257,8.049946865037194,50.27895855472901,8.926384681265215,150870015015,"Allstedt, Stadt",150.47,7535.0,11.385673,51.404566,03,gering besiedelt,True,50.029906293613344,3.9126209524944286,-0.09289980092900274,78.47555129434323,150870015015,7643.0,1.099044877665838,32.5,70.93,6.64,4.67,,,,
15087031,"Arnstein, Stadt",15087,4112,5217,4162,706,17.169260700389106,17,0.41342412451361865,11,0.26750972762645914,34,0.8268482490272373,252,6.128404669260701,64,1.556420233463035,2199,53.47762645914397,9,0.2188715953307393,283,6.882295719844358,271,6.590466926070039,66,1.605058365758755,140,3.404669260700389,25,0.607976653696498,5,0.12159533073929961,30,0.7295719844357976,6046,3029,3017,33.77439629507112,7.624875951042012,50.099239166391,8.707152175339404,150870031031,"Arnstein, Stadt",122.33,6123.0,11.456885,51.696038,03,gering besiedelt,True,49.4236900188016,3.900429864280578,-1.257553486852847,79.77764999041595,150870031031,6294.0,1.159834763266603,34.452411994784875,77.1,8.23,4.53,,,,
15087045,Benndorf,15087,1065,1614,1079,194,18.215962441314552,9,0.8450704225352113,1,0.09389671361502347,6,0.5633802816901409,55,5.164319248826291,9,0.8450704225352113,537,50.42253521126761,3,0.28169014084507044,96,9.014084507042254,85,7.981220657276995,19,1.784037558685446,35,3.2863849765258215,4,0.3755868544600939,0,0.0,12,1.1267605633802817,1891,892,999,34.21470121628768,10.100475938656796,47.17080909571655,7.544861068658458,150875052045,Benndorf,5.77,1911.0,11.493373,51.571135,02,mittlere Besiedlungsdichte,False,327.7296360485269,5.79218898813845,-1.0465724751439032,66.85254027261462,150875052045,1953.0,2.304147465437788,50.18621973929236,30.36,11.46,5.02,,,,
15087055,Berga,15087,1040,1335,1051,197,18.942307692307693,2,0.19230769230769232,2,0.19230769230769232,4,0.38461538461538464,65,6.25,3,0.28846153846153844,555,53.36538461538461,0,0.0,53,5.096153846153846,75,7.211538461538462,23,2.2115384615384617,32,3.076923076923077,12,1.1538461538461537,3,0.28846153846153844,14,1.3461538461538463,1641,831,810,29.31139549055454,8.104814137720902,50.63985374771481,7.403061091090091,150875051055,Berga,25.9,1664.0,11.007196,51.456642,03,gering besiedelt,False,63.35907335907336,4.148818122384599,-1.3822115384615419,78.72659176029963,150875051055,1654.0,1.9951632406287787,31.865284974093264,71.04,6.08,5.09,,,,
15087070,Blankenheim,15087,771,942,776,140,18.15823605706874,2,0.2594033722438392,3,0.38910505836575876,7,0.9079118028534371,33,4.280155642023346,4,0.5188067444876784,416,53.95590142671855,2,0.2594033722438392,58,7.522697795071336,52,6.744487678339818,23,2.9831387808041505,16,2.0752269779507135,7,0.9079118028534371,0,0.0,8,1.0376134889753568,1118,558,560,32.11091234347048,7.8711985688729875,49.910554561717355,7.0192966537150445,150875052070,Blankenheim,14.83,1138.0,11.428946,51.505695,03,gering besiedelt,False,75.38772757923128,4.322644497565204,-1.7574692442882234,82.37791932059449,150875052070,1136.0,1.056338028169014,30.223880597014926,84.37,6.49,4.7,,,,
15087075,Bornstedt,15087,492,635,500,82,16.666666666666668,1,0.2032520325203252,2,0.4065040650406504,3,0.6097560975609756,20,4.065040650406504,0,0.0,267,54.26829268292683,2,0.4065040650406504,30,6.097560975609756,47,9.552845528455284,7,1.4227642276422765,13,2.6422764227642275,8,1.6260162601626016,0,0.0,10,2.032520325203252,766,395,371,30.678851174934724,5.613577023498695,51.56657963446475,6.641182169740591,150875052075,Bornstedt,9.38,773.0,11.482934,51.482251,03,gering besiedelt,False,81.66311300639659,4.402602406722458,-0.9055627425614499,78.74015748031496,150875052075,792.0,0.8838383838383839,30.79019073569482,85.56,7.39,4.56,,,,
15087101,Brücken-Hackpfüffel,15087,647,810,656,116,17.928902627511594,3,0.46367851622874806,1,0.1545595054095827,3,0.46367851622874806,29,4.482225656877898,1,0.1545595054095827,340,52.55023183925812,3,0.46367851622874806,45,6.955177743431221,55,8.500772797527048,10,1.545595054095827,27,4.1731066460587325,2,0.3091190108191654,2,0.3091190108191654,10,1.545595054095827,958,462,496,30.68893528183716,7.09812108559499,48.225469728601254,6.86484777797086,150875051101,Brücken-Hackpfüffel,16.73,972.0,11.199536,51.444205,03,gering besiedelt,False,57.26240286909743,4.047644262972128,-1.4403292181069949,80.98765432098766,150875051101,967.0,0.31023784901758017,33.898305084745765,80.3,5.49,4.4,,,,
15087125,Edersleben,15087,638,771,644,124,19.435736677115987,2,0.31347962382445144,2,0.31347962382445144,5,0.7836990595611285,42,6.58307210031348,2,0.31347962382445144,321,50.31347962382445,1,0.15673981191222572,53,8.307210031347962,35,5.4858934169279,12,1.8808777429467085,25,3.9184952978056424,5,0.7836990595611285,1,0.15673981191222572,8,1.2539184952978057,916,459,457,32.86026200873363,6.222707423580786,50.109170305676855,6.82001636467413,150875051125,Edersleben,9.11,939.0,11.291058,51.417553,03,gering besiedelt,False,100.54884742041713,4.6106436534022635,-2.4494142705005273,83.52788586251621,150875051125,958.0,0.5219206680584552,25.458715596330276,79.45,5.43,5.09,,,,
15087130,"Eisleben, Lutherstadt",15087,12626,17701,12769,2054,16.268018374782194,63,0.49897037858387455,31,0.24552510692222398,69,0.546491367020434,670,5.306510375415809,53,0.4197687311896087,6595,52.23348645651829,23,0.18216378900681135,1000,7.92016473942658,948,7.508316172976398,312,2.471091398701093,560,4.435292254078885,102,0.8078568034215111,13,0.10296214161254554,133,1.0533819103437352,22225,10881,11344,30.380202474690662,10.789651293588301,48.95838020247469,10.008973060382106,150870130130,"Eisleben, Lutherstadt",144.74,22505.0,11.545175,51.527265,02,mittlere Besiedlungsdichte,True,153.55119524664914,5.034034030944124,-1.244167962674958,72.13716739167279,150870130130,22630.0,6.6990720282810425,47.21350411400458,38.58,11.82,5.19,17.21784776902887,20.26246719160105,11.48036253776435,15.699658703071673
15087165,"Gerbstedt, Stadt",15087,4315,5599,4368,717,16.616454229432215,27,0.6257242178447276,7,0.16222479721900349,19,0.440324449594438,208,4.820393974507532,21,0.48667439165701043,2404,55.71263035921205,10,0.23174971031286212,289,6.697566628041715,265,6.1413673232908454,99,2.294322132097335,179,4.148319814600232,31,0.7184241019698725,4,0.09269988412514485,35,0.8111239860950173,6543,3255,3288,32.90539507871007,7.259666819501757,49.74782209995415,8.78615105486974,150870165165,"Gerbstedt, Stadt",102.86,6601.0,11.625691,51.633084,03,gering besiedelt,True,63.61073303519347,4.1527822145229685,-0.8786547492804164,78.0139310591177,150870165165,6829.0,1.0543271342802754,35.053110773899846,76.85,9.1,4.43,,,,
15087205,Helbra,15087,2386,3176,2409,470,19.698239731768652,6,0.2514668901927913,9,0.37720033528918695,12,0.5029337803855826,134,5.616093880972339,6,0.2514668901927913,1265,53.017602682313495,5,0.20955574182732606,175,7.334450963956413,154,6.454316848281643,39,1.6345347862531434,64,2.682313495389774,18,0.7544006705783739,0,0.0,29,1.2154233025984913,3641,1722,1919,32.93051359516616,9.035979126613567,47.29469925844548,8.200013648175434,150875052205,Helbra,9.32,3687.0,11.492038,51.555953,02,mittlere Besiedlungsdichte,False,390.6652360515021,5.9678510194779335,-1.2476267968538068,75.85012594458438,150875052205,3750.0,1.2266666666666666,40.85173501577287,60.51,8.13,4.8,,,,
15087210,Hergisdorf,15087,908,1233,911,181,19.933920704845814,2,0.22026431718061673,3,0.3303964757709251,4,0.44052863436123346,48,5.286343612334802,1,0.11013215859030837,482,53.08370044052864,2,0.22026431718061673,53,5.8370044052863435,64,7.048458149779735,28,3.0837004405286343,17,1.8722466960352422,14,1.5418502202643172,1,0.11013215859030837,8,0.8810572687224669,1383,677,706,34.63485177151121,6.652205350686913,48.951554591467826,7.232010331664759,150875052210,Hergisdorf,9.6,1395.0,11.47889,51.537983,02,mittlere Besiedlungsdichte,False,144.0625,4.9702472331909675,-0.8602150537634357,73.88483373884834,150875052210,1482.0,0.8097165991902834,34.48753462603878,88.04,7.12,4.28,,,,
15087220,"Hettstedt, Stadt",15087,7424,10487,7485,1211,16.31196120689655,24,0.3232758620689655,11,0.14816810344827586,34,0.4579741379310345,385,5.185883620689655,62,0.8351293103448276,4070,54.82219827586207,19,0.25592672413793105,593,7.9876077586206895,505,6.802262931034483,160,2.1551724137931036,244,3.2866379310344827,43,0.5792025862068966,10,0.13469827586206898,53,0.7139008620689655,12626,6246,6380,35.022968477744335,9.337874227783939,49.46934896245842,9.44351345892757,150870220220,"Hettstedt, Stadt",37.03,12783.0,11.51366,51.645013,02,mittlere Besiedlungsdichte,True,340.9667836889009,5.83178506400205,-1.2281936947508454,71.37408219700582,150870220220,13111.0,5.42292731294333,47.739678096571026,40.75,14.26,4.92,17.73049645390071,17.19858156028369,8.043875685557587,20.07952286282306
15087250,"Kelbra (Kyffhäuser), Stadt",15087,2033,2683,2058,343,16.871618298081653,6,0.2951303492375799,3,0.14756517461878996,7,0.3443187407771766,96,4.722085587801279,13,0.6394490900147565,1015,49.926217412690605,5,0.24594195769798327,170,8.362026561731431,151,7.427447122479095,55,2.705361534677816,109,5.361534677816035,23,1.1313330054107231,0,0.0,37,1.8199704869650764,3160,1560,1600,32.0253164556962,8.10126582278481,49.36708860759494,8.058327306580958,150875051250,"Kelbra (Kyffhäuser), Stadt",40.82,3196.0,11.041425,51.435698,03,gering besiedelt,True,77.41303282704557,4.349155149199259,-1.126408010012514,76.70518076779724,150875051250,3294.0,1.5179113539769278,37.74417139256459,74.3,9.76,4.68,,,,
15087260,Klostermansfeld,15087,1426,1841,1434,302,21.1781206171108,3,0.21037868162692847,0,0.0,4,0.2805049088359046,61,4.277699859747545,8,0.5610098176718092,711,49.859747545582046,2,0.1402524544179523,107,7.503506311360449,94,6.5918653576437585,45,3.1556802244039273,67,4.698457223001403,10,0.7012622720897616,1,0.07012622720897616,11,0.7713884992987378,2042,1049,993,36.28795298726738,5.778648383937316,51.371204701273264,7.621684998724611,150875052260,Klostermansfeld,8.84,2073.0,11.493705,51.583595,02,mittlere Besiedlungsdichte,False,230.99547511312218,5.442398122075059,-1.4954172696575063,77.89244975556763,150875052260,2179.0,1.101422670949977,38.502202643171806,76.32,7.23,4.59,,,,
15087275,"Mansfeld, Stadt",15087,5448,6897,5497,962,17.657856093979444,21,0.3854625550660793,15,0.2753303964757709,23,0.4221732745961821,252,4.6255506607929515,115,2.1108663729809103,2872,52.71659324522761,13,0.23861967694566813,389,7.140234948604992,357,6.552863436123348,132,2.4229074889867843,186,3.4140969162995596,59,1.0829662261380324,4,0.07342143906020558,48,0.8810572687224669,7946,3985,3961,36.106216964510445,6.166624716838661,50.151019380820536,8.980423936374544,150870275275,"Mansfeld, Stadt",144.61,8096.0,11.45461,51.594112,03,gering besiedelt,True,54.9477906092248,4.006383472747843,-1.85276679841897,79.70131941423807,150870275275,8369.0,1.4099653483092365,34.36888454011741,77.85,8.52,4.83,,,,
15087370,"Sangerhausen, Stadt",15087,14962,20607,15130,2933,19.602994252105333,87,0.5814730650982489,36,0.24060954417858574,86,0.5747894666488438,821,5.487234326961636,65,0.4344338992113354,7062,47.19957224969924,49,0.3274963240208528,1201,8.027001737735597,1268,8.474802833845743,333,2.2256382836519184,748,4.999331640155059,100,0.6683598449405159,24,0.16040636278572384,149,0.9958561689613687,25163,12259,12904,33.68040376743632,9.303342208798632,48.71835631681437,10.133129940590168,150870370370,"Sangerhausen, Stadt",208.46,25392.0,11.298597,51.473662,02,mittlere Besiedlungsdichte,True,120.70900892257507,4.7933827642789915,-0.9018588531821026,73.42165283641481,150870370370,25819.0,4.186839149463573,44.70140515222482,36.86,8.5,5.34,17.158176943699733,20.68811438784629,8.604038630377524,15.081652257444764
15087386,Seegebiet Mansfelder Land,15087,5804,7340,5877,823,14.17987594762233,20,0.34458993797381116,15,0.2584424534803584,23,0.39627842866988283,303,5.22053756030324,26,0.4479669193659545,3286,56.616126809097175,13,0.22398345968297725,421,7.253618194348725,357,6.150930392832529,138,2.377670572019297,238,4.100620261888353,69,1.1888352860096485,10,0.17229496898690558,62,1.0682288077188147,8429,4144,4285,31.818721081978882,7.521651441452129,49.16360185075335,9.039433419997483,150870386386,Seegebiet Mansfelder Land,108.73,8474.0,11.671313,51.460139,03,gering besiedelt,False,77.52230295226708,4.350565674987824,-0.5310361104555072,80.06811989100818,150870386386,8568.0,1.2955182072829132,37.71546770857274,66.15,6.83,4.97,,,,
15087412,Südharz,15087,5657,7319,5711,1073,18.967650698249955,23,0.40657592363443523,11,0.1944493547816864,10,0.176772140710624,286,5.055683224323847,21,0.3712214954923104,2830,50.02651582110659,20,0.353544281421248,475,8.39667668375464,408,7.21230334099346,133,2.351069471451299,249,4.401626303694537,53,0.9368923457663072,11,0.1944493547816864,54,0.9545695598373697,8734,4339,4395,32.69979390886192,7.591023585985803,49.67941378520724,9.074978734045507,150870412412,Südharz,237.59,8829.0,11.077138,51.463166,03,gering besiedelt,False,36.760806431247104,3.6044322349848095,-1.0759995469475592,78.02978548982101,150870412412,9037.0,2.179926966913799,37.610921501706486,69.43,6.96,4.74,,,,
15087440,Wallhausen,15087,1513,1991,1526,254,16.78783873099802,7,0.46265697290152014,3,0.1982815598149372,15,0.991407799074686,97,6.411103767349636,8,0.5287508261731659,772,51.024454725710505,8,0.5287508261731659,100,6.609385327164573,112,7.402511566424322,37,2.4454725710508924,68,4.49438202247191,9,0.5948446794448117,3,0.1982815598149372,20,1.3218770654329148,2330,1152,1178,34.07725321888412,7.982832618025751,49.44206008583691,7.753623546559746,150875051440,Wallhausen,35.47,2344.0,11.207467,51.460899,03,gering besiedelt,False,65.68931491401185,4.184936277774216,-0.5972696245733822,76.6449020592667,150875051440,2412.0,0.7877280265339967,35.3045013239188,70.03,6.38,4.98,,,,
15087470,Wimmelburg,15087,715,917,724,118,16.503496503496503,2,0.27972027972027974,2,0.27972027972027974,2,0.27972027972027974,40,5.594405594405594,2,0.27972027972027974,374,52.30769230769231,0,0.0,64,8.951048951048952,61,8.531468531468532,15,2.097902097902098,26,3.6363636363636362,3,0.4195804195804196,0,0.0,6,0.8391608391608392,1093,539,554,32.11344922232388,6.038426349496798,49.31381518755718,6.996681488176539,150875052470,Wimmelburg,8.6,1091.0,11.510328,51.519232,02,mittlere Besiedlungsdichte,False,127.09302325581396,4.844919284917077,0.18331805682860747,78.95310796074155,150875052470,1089.0,0.642791551882461,29.013539651837526,85.96,5.77,4.18,,,,
15088020,"Bad Dürrenberg, Stadt",15088,6488,9061,6534,1238,19.08138101109741,20,0.3082614056720099,17,0.26202219482120837,29,0.4469790382244143,272,4.192355117139334,12,0.18495684340320592,3310,51.01726263871763,14,0.2157829839704069,441,6.797163995067818,422,6.504315659679408,179,2.7589395807644883,390,6.011097410604193,59,0.9093711467324291,6,0.09247842170160296,79,1.217632552404439,11458,5575,5883,30.32815500087275,10.080293244894397,48.655960900680746,9.346443454968522,150880020020,"Bad Dürrenberg, Solestadt",36.26,11521.0,12.068592,51.292022,02,mittlere Besiedlungsdichte,True,315.9955874241589,5.755728249641818,-0.5468275323322613,72.11124599933783,150880020020,11305.0,6.90844758956214,48.58552631578947,38.93,7.47,5.42,20.16460905349794,19.444444444444443,9.719626168224298,16.149068322981368
15088025,"Bad Lauchstädt, Goethestadt",15088,5833,7407,5890,1124,19.2696725527173,34,0.5828904508829076,10,0.17143836790673753,30,0.5143151037202126,275,4.714555117435282,17,0.2914452254414538,3026,51.87725012857877,22,0.37716440939482254,322,5.520315446596949,365,6.25750042859592,142,2.434424824275673,323,5.537459283387622,67,1.1486370649751414,8,0.13715069432539,68,1.1657809017658152,8894,4401,4493,26.770856757364516,8.84866201933888,49.482797391499886,9.093132171070641,150880025025,"Bad Lauchstädt, Goethestadt",85.57,8883.0,11.867012,51.387158,03,gering besiedelt,True,103.93829613182191,4.643797416640679,0.12383203872565751,79.5193735655461,150880025025,8772.0,1.3907888736890104,38.50117096018735,62.83,6.49,5.43,,,,
15088030,Barnstädt,15088,616,773,618,122,19.805194805194805,2,0.3246753246753247,3,0.487012987012987,2,0.3246753246753247,39,6.3311688311688314,1,0.16233766233766234,306,49.675324675324674,0,0.0,45,7.305194805194805,42,6.818181818181818,20,3.2467532467532467,21,3.409090909090909,8,1.2987012987012987,0,0.0,5,0.8116883116883117,890,451,439,31.910112359550563,6.741573033707865,50.674157303370784,6.7912214627261855,150885051030,Barnstädt,18.38,911.0,11.643646,51.344942,03,gering besiedelt,False,48.4221980413493,3.8799583457986446,-2.3051591657519244,79.94825355756792,150885051030,947.0,1.1615628299894403,28.306264501160094,80.65,6.37,4.28,,,,
15088065,"Braunsbedra, Stadt",15088,6371,8564,6438,1188,18.64699419243447,26,0.40809919949772405,19,0.2982263380944907,43,0.6749332914770052,289,4.536179563647779,7,0.10987286140323341,3372,52.92732695024329,16,0.25113796892167634,451,7.078951498979752,402,6.309841469157118,144,2.2602417202950873,275,4.316433840841312,50,0.7848061528802386,8,0.12556898446083817,81,1.2713859676659864,10234,5089,5145,29.138166894664842,10.484658979871018,49.72640218878249,9.233470789365038,150880065065,"Braunsbedra, Stadt",74.64,10352.0,11.883678,51.283795,03,gering besiedelt,True,137.11146838156483,4.920794232825949,-1.1398763523956745,75.17515179822513,150880065065,10390.0,3.7151106833493746,43.45137717818999,43.85,10.52,4.87,18.038331454340472,16.00901916572717,4.8828125,16.632443531827516
15088100,Farnstädt,15088,958,1216,971,162,16.910229645093946,6,0.6263048016701461,1,0.10438413361169102,2,0.20876826722338204,43,4.488517745302714,6,0.6263048016701461,529,55.21920668058455,1,0.10438413361169102,69,7.202505219206681,56,5.845511482254698,23,2.4008350730688934,32,3.3402922755741127,13,1.3569937369519833,3,0.31315240083507306,12,1.2526096033402923,1418,729,689,29.830747531734836,7.545839210155148,51.41043723554302,7.257002707092073,150885051100,Farnstädt,27.22,1443.0,11.568642,51.425982,03,gering besiedelt,False,52.09404849375459,3.953050709868753,-1.7325017325017344,79.85197368421052,150885051100,1445.0,1.314878892733564,30.044843049327355,86.32,6.34,4.55,,,,
15088150,Kabelsketal,15088,5585,7101,5627,962,17.22470904207699,21,0.37600716204118173,13,0.23276633840644584,30,0.5371530886302597,267,4.780662488809311,7,0.12533572068039392,2685,48.075201432408235,21,0.37600716204118173,374,6.696508504923903,452,8.093106535362578,172,3.079677708146822,443,7.9319606087735,74,1.3249776186213071,7,0.12533572068039392,57,1.0205908683974934,8895,4505,4390,24.035975267003934,9.083754918493536,50.646430578976954,9.093244600099936,150880150150,Kabelsketal,51.18,8859.0,12.116478,51.428848,03,gering besiedelt,False,173.79835873388043,5.1578957693682925,0.406366407043679,79.24236023095338,150880150150,8815.0,3.2444696539988658,32.843019049915604,51.21,4.32,5.5,,,,
15088195,"Landsberg, Stadt",15088,9830,12196,9915,1846,18.779247202441507,34,0.34587995930824006,20,0.2034587995930824,55,0.5595116988809766,553,5.625635808748728,20,0.2034587995930824,4566,46.44964394710071,18,0.18311291963377416,664,6.754832146490336,772,7.8535096642929805,302,3.072227873855544,774,7.873855544252289,92,0.9359104781281791,11,0.11190233977619532,103,1.0478128179043744,14684,7295,7389,25.69463361481885,7.6273494960501225,49.67992372650504,9.594513744616725,150880195195,"Landsberg, Stadt",125.99,14772.0,12.15883,51.525359,03,gering besiedelt,True,116.54893245495674,4.758311205894186,-0.5957216355266692,81.29714660544441,150880195195,14724.0,2.4314045096441186,30.96498970285378,66.02,5.79,5.96,24.523809523809526,16.984126984126984,4.230769230769231,15.796519410977242
15088205,"Leuna, Stadt",15088,8980,11388,9034,1765,19.65478841870824,38,0.42316258351893093,31,0.34521158129175944,46,0.512249443207127,423,4.710467706013363,13,0.1447661469933185,4613,51.369710467706014,23,0.2561247216035635,576,6.414253897550111,607,6.759465478841871,209,2.3273942093541202,463,5.155902004454343,72,0.8017817371937639,8,0.08908685968819599,93,1.0356347438752784,14013,6962,7051,26.55391422250767,8.613430386070078,49.68243773638764,9.547740749170218,150880205205,"Leuna, Stadt",88.12,14131.0,12.024179,51.323779,03,gering besiedelt,True,159.0217884702678,5.069041227236076,-0.8350435213360652,79.32911837021426,150880205205,13898.0,2.3960282054971938,35.75694237085697,54.96,7.51,5.7,24.55242966751918,12.361466325660698,5.096418732782369,16.86046511627907
15088216,"Wettin-Löbejün, Stadt",15088,6253,7795,6304,1161,18.567087797857027,27,0.43179273948504715,10,0.15992323684631377,44,0.7036622421237806,271,4.333919718535103,18,0.28786182632336477,3089,49.40028786182632,14,0.22389253158483927,379,6.061090676475292,494,7.9002079002079,160,2.5587717895410202,479,7.66032304493843,45,0.7196545658084119,1,0.01599232368463138,61,0.975531744762514,9447,4702,4745,29.818990155604954,6.901661903249709,49.77241452312904,9.153452509769135,150880216216,"Wettin-Löbejün, Stadt",127.66,9554.0,11.901719,51.637419,03,gering besiedelt,True,74.00125332915557,4.304082029941223,-1.119949759263139,80.8723540731238,150880216216,9726.0,1.3469052025498662,31.94536241462877,69.35,7.27,4.86,,,,
