ags,public_precincts,public_valid_zweit,public_cdu_zweit,official_precincts,official_valid_zweit,official_cdu_zweit,valid_diff,cdu_diff,precinct_diff
13402011,1.0,104.0,22.0,1.0,104.0,22.0,0.0,0.0,0.0
13402015,2.0,626.0,168.0,2.0,626.0,168.0,0.0,0.0,0.0
13402016,1.0,281.0,63.0,1.0,281.0,63.0,0.0,0.0,0.0
13402018,1.0,104.0,31.0,1.0,104.0,31.0,0.0,0.0,0.0
13402020,1.0,191.0,49.0,1.0,191.0,49.0,0.0,0.0,0.0
13402022,1.0,64.0,17.0,1.0,64.0,17.0,0.0,0.0,0.0
13402023,1.0,57.0,7.0,1.0,57.0,7.0,0.0,0.0,0.0
13402024,1.0,188.0,44.0,1.0,188.0,44.0,0.0,0.0,0.0
13402029,1.0,230.0,45.0,1.0,230.0,45.0,0.0,0.0,0.0
13402031,1.0,68.0,20.0,1.0,68.0,20.0,0.0,0.0,0.0
13402034,1.0,151.0,58.0,1.0,151.0,58.0,0.0,0.0,0.0
13402042,3.0,1412.0,469.0,3.0,1412.0,469.0,0.0,0.0,0.0
13402048,1.0,183.0,39.0,1.0,183.0,39.0,0.0,0.0,0.0
13402050,1.0,328.0,106.0,1.0,328.0,106.0,0.0,0.0,0.0
13402053,1.0,61.0,13.0,1.0,61.0,13.0,0.0,0.0,0.0
13402057,1.0,267.0,69.0,1.0,267.0,69.0,0.0,0.0,0.0
13402058,1.0,192.0,69.0,1.0,192.0,69.0,0.0,0.0,0.0
13402061,1.0,199.0,36.0,1.0,199.0,36.0,0.0,0.0,0.0
13402062,1.0,258.0,91.0,1.0,258.0,91.0,0.0,0.0,0.0
13402063,1.0,146.0,35.0,1.0,146.0,35.0,0.0,0.0,0.0
13402070,1.0,85.0,32.0,1.0,85.0,32.0,0.0,0.0,0.0
13402071,1.0,196.0,60.0,1.0,196.0,60.0,0.0,0.0,0.0
13402072,1.0,281.0,89.0,1.0,281.0,89.0,0.0,0.0,0.0
13402078,1.0,131.0,42.0,1.0,131.0,42.0,0.0,0.0,0.0
13402080,1.0,290.0,75.0,1.0,290.0,75.0,0.0,0.0,0.0
13402084,1.0,226.0,85.0,1.0,226.0,85.0,0.0,0.0,0.0
13402085,1.0,258.0,74.0,1.0,258.0,74.0,0.0,0.0,0.0
13402094,1.0,152.0,39.0,1.0,152.0,39.0,0.0,0.0,0.0
13405003,1.0,388.0,92.0,1.0,388.0,92.0,0.0,0.0,0.0
13405004,1.0,63.0,22.0,1.0,63.0,22.0,0.0,0.0,0.0
13405006,1.0,289.0,65.0,1.0,289.0,65.0,0.0,0.0,0.0
13405009,1.0,143.0,29.0,1.0,143.0,29.0,0.0,0.0,0.0
13405012,1.0,76.0,17.0,1.0,76.0,17.0,0.0,0.0,0.0
13405013,1.0,198.0,69.0,1.0,198.0,69.0,0.0,0.0,0.0
13405014,1.0,316.0,95.0,1.0,316.0,95.0,0.0,0.0,0.0
13405017,1.0,491.0,143.0,1.0,491.0,143.0,0.0,0.0,0.0
13405019,1.0,260.0,71.0,1.0,260.0,71.0,0.0,0.0,0.0
13405025,1.0,486.0,110.0,1.0,486.0,110.0,0.0,0.0,0.0
13405028,1.0,140.0,50.0,1.0,140.0,50.0,0.0,0.0,0.0
13405030,1.0,143.0,50.0,1.0,143.0,50.0,0.0,0.0,0.0
13405032,1.0,92.0,23.0,1.0,92.0,23.0,0.0,0.0,0.0
13405035,1.0,85.0,11.0,1.0,85.0,11.0,0.0,0.0,0.0
13405037,1.0,105.0,23.0,1.0,105.0,23.0,0.0,0.0,0.0
13405038,1.0,349.0,102.0,1.0,349.0,102.0,0.0,0.0,0.0
13405039,1.0,341.0,71.0,1.0,341.0,71.0,0.0,0.0,0.0
13405040,1.0,390.0,172.0,1.0,390.0,172.0,0.0,0.0,0.0
13405041,1.0,199.0,67.0,1.0,199.0,67.0,0.0,0.0,0.0
13405043,1.0,191.0,35.0,1.0,191.0,35.0,0.0,0.0,0.0
13405044,1.0,350.0,81.0,1.0,350.0,81.0,0.0,0.0,0.0
13405046,1.0,425.0,110.0,1.0,425.0,110.0,0.0,0.0,0.0
13405047,1.0,606.0,212.0,1.0,606.0,212.0,0.0,0.0,0.0
13405049,1.0,77.0,15.0,1.0,77.0,15.0,0.0,0.0,0.0
13405052,1.0,232.0,58.0,1.0,232.0,58.0,0.0,0.0,0.0
13405055,1.0,417.0,159.0,1.0,417.0,159.0,0.0,0.0,0.0
13405056,1.0,437.0,141.0,1.0,437.0,141.0,0.0,0.0,0.0
13405059,1.0,178.0,45.0,1.0,178.0,45.0,0.0,0.0,0.0
13405060,1.0,489.0,109.0,1.0,489.0,109.0,0.0,0.0,0.0
13405064,1.0,79.0,31.0,1.0,79.0,31.0,0.0,0.0,0.0
13405065,1.0,180.0,47.0,1.0,180.0,47.0,0.0,0.0,0.0
13405066,1.0,340.0,83.0,1.0,340.0,83.0,0.0,0.0,0.0
13405067,1.0,67.0,21.0,1.0,67.0,21.0,0.0,0.0,0.0
13405069,2.0,926.0,256.0,2.0,926.0,256.0,0.0,0.0,0.0
13405076,1.0,308.0,70.0,1.0,308.0,70.0,0.0,0.0,0.0
13405077,1.0,226.0,89.0,1.0,226.0,89.0,0.0,0.0,0.0
13405079,1.0,36.0,3.0,1.0,36.0,3.0,0.0,0.0,0.0
13405081,1.0,267.0,63.0,1.0,267.0,63.0,0.0,0.0,0.0
13405082,1.0,334.0,93.0,1.0,334.0,93.0,0.0,0.0,0.0
13405083,1.0,123.0,25.0,1.0,123.0,25.0,0.0,0.0,0.0
13405086,1.0,70.0,11.0,1.0,70.0,11.0,0.0,0.0,0.0
13405087,1.0,469.0,111.0,1.0,469.0,111.0,0.0,0.0,0.0
13405088,1.0,168.0,42.0,1.0,168.0,42.0,0.0,0.0,0.0
13405089,1.0,422.0,160.0,1.0,422.0,160.0,0.0,0.0,0.0
13405090,1.0,275.0,137.0,1.0,275.0,137.0,0.0,0.0,0.0
13405091,1.0,55.0,13.0,1.0,55.0,13.0,0.0,0.0,0.0
13405092,1.0,53.0,17.0,1.0,53.0,17.0,0.0,0.0,0.0
13405093,1.0,110.0,39.0,1.0,110.0,39.0,0.0,0.0,0.0
13405095,1.0,171.0,45.0,1.0,171.0,45.0,0.0,0.0,0.0
13405502,1.0,118.0,30.0,1.0,118.0,30.0,0.0,0.0,0.0
13501007,1.0,79.0,39.0,1.0,79.0,39.0,0.0,0.0,0.0
13501012,1.0,469.0,216.0,1.0,469.0,216.0,0.0,0.0,0.0
13501015,1.0,206.0,94.0,1.0,206.0,94.0,0.0,0.0,0.0
13501017,1.0,628.0,276.0,1.0,628.0,276.0,0.0,0.0,0.0
13501020,7.0,2001.0,796.0,7.0,2001.0,796.0,0.0,0.0,0.0
13501021,1.0,393.0,175.0,1.0,393.0,175.0,0.0,0.0,0.0
13501024,1.0,540.0,221.0,1.0,540.0,221.0,0.0,0.0,0.0
13501025,1.0,505.0,272.0,1.0,505.0,272.0,0.0,0.0,0.0
13501027,1.0,371.0,173.0,1.0,371.0,173.0,0.0,0.0,0.0
13501029,1.0,577.0,267.0,1.0,577.0,267.0,0.0,0.0,0.0
13501036,1.0,457.0,154.0,1.0,457.0,154.0,0.0,0.0,0.0
13501049,1.0,631.0,273.0,1.0,631.0,273.0,0.0,0.0,0.0
13501053,1.0,222.0,124.0,1.0,222.0,124.0,0.0,0.0,0.0
13501056,1.0,147.0,63.0,1.0,147.0,63.0,0.0,0.0,0.0
13501060,1.0,203.0,108.0,1.0,203.0,108.0,0.0,0.0,0.0
13501065,1.0,338.0,131.0,1.0,338.0,131.0,0.0,0.0,0.0
13501066,1.0,399.0,205.0,1.0,399.0,205.0,0.0,0.0,0.0
13501069,1.0,61.0,28.0,1.0,61.0,28.0,0.0,0.0,0.0
13501072,1.0,253.0,122.0,1.0,253.0,122.0,0.0,0.0,0.0
13501079,1.0,315.0,137.0,1.0,315.0,137.0,0.0,0.0,0.0
13501082,3.0,1239.0,529.0,3.0,1239.0,529.0,0.0,0.0,0.0
13501086,1.0,270.0,119.0,1.0,270.0,119.0,0.0,0.0,0.0
13501090,1.0,140.0,54.0,1.0,140.0,54.0,0.0,0.0,0.0
13502009,1.0,466.0,159.0,1.0,466.0,159.0,0.0,0.0,0.0
13502011,1.0,160.0,81.0,1.0,160.0,81.0,0.0,0.0,0.0
13502014,1.0,99.0,24.0,1.0,99.0,24.0,0.0,0.0,0.0
13502016,1.0,241.0,88.0,1.0,241.0,88.0,0.0,0.0,0.0
13502022,1.0,199.0,74.0,1.0,199.0,74.0,0.0,0.0,0.0
13502023,1.0,661.0,236.0,1.0,661.0,236.0,0.0,0.0,0.0
13502026,1.0,129.0,40.0,1.0,129.0,40.0,0.0,0.0,0.0
13502028,1.0,93.0,28.0,1.0,93.0,28.0,0.0,0.0,0.0
13502031,1.0,236.0,85.0,1.0,236.0,85.0,0.0,0.0,0.0
13502033,1.0,323.0,125.0,1.0,323.0,125.0,0.0,0.0,0.0
13502038,1.0,426.0,175.0,1.0,426.0,175.0,0.0,0.0,0.0
13502040,1.0,169.0,55.0,1.0,169.0,55.0,0.0,0.0,0.0
13502042,1.0,489.0,184.0,1.0,489.0,184.0,0.0,0.0,0.0
13502043,1.0,498.0,237.0,1.0,498.0,237.0,0.0,0.0,0.0
13502044,1.0,182.0,61.0,1.0,182.0,61.0,0.0,0.0,0.0
13502045,2.0,1618.0,580.0,2.0,1618.0,580.0,0.0,0.0,0.0
13502046,1.0,133.0,45.0,1.0,133.0,45.0,0.0,0.0,0.0
13502051,1.0,546.0,189.0,1.0,546.0,189.0,0.0,0.0,0.0
13502052,1.0,360.0,120.0,1.0,360.0,120.0,0.0,0.0,0.0
13502058,1.0,563.0,177.0,1.0,563.0,177.0,0.0,0.0,0.0
13502062,1.0,78.0,33.0,1.0,78.0,33.0,0.0,0.0,0.0
13502067,1.0,391.0,154.0,1.0,391.0,154.0,0.0,0.0,0.0
13502075,1.0,307.0,100.0,1.0,307.0,100.0,0.0,0.0,0.0
13502084,1.0,248.0,73.0,1.0,248.0,73.0,0.0,0.0,0.0
13502093,1.0,172.0,57.0,1.0,172.0,57.0,0.0,0.0,0.0
13502502,1.0,220.0,89.0,1.0,220.0,89.0,0.0,0.0,0.0
13503002,1.0,476.0,207.0,1.0,476.0,207.0,0.0,0.0,0.0
13503005,1.0,359.0,141.0,1.0,359.0,141.0,0.0,0.0,0.0
13503008,1.0,265.0,143.0,1.0,265.0,143.0,0.0,0.0,0.0
13503018,1.0,683.0,369.0,1.0,683.0,369.0,0.0,0.0,0.0
13503030,1.0,46.0,31.0,1.0,46.0,31.0,0.0,0.0,0.0
13503034,1.0,353.0,159.0,1.0,353.0,159.0,0.0,0.0,0.0
13503035,1.0,182.0,78.0,1.0,182.0,78.0,0.0,0.0,0.0
13503048,1.0,130.0,62.0,1.0,130.0,62.0,0.0,0.0,0.0
13503057,2.0,789.0,381.0,2.0,789.0,381.0,0.0,0.0,0.0
13503078,1.0,82.0,42.0,1.0,82.0,42.0,0.0,0.0,0.0
13503083,4.0,1397.0,612.0,4.0,1397.0,612.0,0.0,0.0,0.0
13503085,1.0,126.0,46.0,1.0,126.0,46.0,0.0,0.0,0.0
13503087,1.0,39.0,19.0,1.0,39.0,19.0,0.0,0.0,0.0
13503089,1.0,167.0,73.0,1.0,167.0,73.0,0.0,0.0,0.0
13503091,1.0,129.0,78.0,1.0,129.0,78.0,0.0,0.0,0.0
13503501,2.0,455.0,208.0,2.0,455.0,208.0,0.0,0.0,0.0
13505001,1.0,399.0,148.0,1.0,399.0,148.0,0.0,0.0,0.0
13505003,1.0,241.0,110.0,1.0,241.0,110.0,0.0,0.0,0.0
13505004,1.0,196.0,80.0,1.0,196.0,80.0,0.0,0.0,0.0
13505010,1.0,779.0,313.0,1.0,779.0,313.0,0.0,0.0,0.0
13505013,1.0,481.0,174.0,1.0,481.0,174.0,0.0,0.0,0.0
13505032,1.0,46.0,18.0,1.0,46.0,18.0,0.0,0.0,0.0
13505037,1.0,223.0,102.0,1.0,223.0,102.0,0.0,0.0,0.0
13505039,1.0,113.0,33.0,1.0,113.0,33.0,0.0,0.0,0.0
13505041,1.0,63.0,24.0,1.0,63.0,24.0,0.0,0.0,0.0
13505054,1.0,155.0,77.0,1.0,155.0,77.0,0.0,0.0,0.0
13505061,1.0,273.0,139.0,1.0,273.0,139.0,0.0,0.0,0.0
13505064,1.0,67.0,20.0,1.0,67.0,20.0,0.0,0.0,0.0
13505068,1.0,268.0,108.0,1.0,268.0,108.0,0.0,0.0,0.0
13505070,1.0,149.0,74.0,1.0,149.0,74.0,0.0,0.0,0.0
13505071,2.0,367.0,122.0,2.0,367.0,122.0,0.0,0.0,0.0
13505073,1.0,504.0,190.0,1.0,504.0,190.0,0.0,0.0,0.0
13505074,1.0,97.0,38.0,1.0,97.0,38.0,0.0,0.0,0.0
13505076,1.0,330.0,127.0,1.0,330.0,127.0,0.0,0.0,0.0
13505077,1.0,186.0,63.0,1.0,186.0,63.0,0.0,0.0,0.0
13505080,1.0,98.0,34.0,1.0,98.0,34.0,0.0,0.0,0.0
13505081,1.0,168.0,60.0,1.0,168.0,60.0,0.0,0.0,0.0
13505088,1.0,100.0,33.0,1.0,100.0,33.0,0.0,0.0,0.0
13505092,4.0,2023.0,788.0,4.0,2023.0,788.0,0.0,0.0,0.0
13700003,32.0,13174.0,3867.0,32.0,13174.0,3867.0,0.0,0.0,0.0
13700068,14.0,8679.0,2788.0,14.0,8679.0,2788.0,0.0,0.0,0.0
13700203,15.0,7340.0,2220.0,15.0,7340.0,2220.0,0.0,0.0,0.0
13701056,2.0,349.0,97.0,2.0,349.0,97.0,0.0,0.0,0.0
13701057,4.0,2169.0,712.0,4.0,2169.0,712.0,0.0,0.0,0.0
13701081,4.0,2099.0,578.0,4.0,2099.0,578.0,0.0,0.0,0.0
13701096,2.0,1182.0,402.0,2.0,1182.0,402.0,0.0,0.0,0.0
13702023,1.0,75.0,35.0,1.0,75.0,35.0,0.0,0.0,0.0
13702027,1.0,198.0,59.0,1.0,198.0,59.0,0.0,0.0,0.0
13702029,1.0,219.0,73.0,1.0,219.0,73.0,0.0,0.0,0.0
13702030,1.0,164.0,45.0,1.0,164.0,45.0,0.0,0.0,0.0
13702041,1.0,272.0,95.0,1.0,272.0,95.0,0.0,0.0,0.0
13702048,1.0,293.0,95.0,1.0,293.0,95.0,0.0,0.0,0.0
13702053,1.0,337.0,130.0,1.0,337.0,130.0,0.0,0.0,0.0
13702065,2.0,710.0,256.0,2.0,710.0,256.0,0.0,0.0,0.0
13702070,1.0,748.0,245.0,1.0,748.0,245.0,0.0,0.0,0.0
13702080,1.0,246.0,94.0,1.0,246.0,94.0,0.0,0.0,0.0
13702086,3.0,2784.0,1031.0,3.0,2784.0,1031.0,0.0,0.0,0.0
13702087,1.0,270.0,97.0,1.0,270.0,97.0,0.0,0.0,0.0
13702089,7.0,3134.0,1085.0,7.0,3134.0,1085.0,0.0,0.0,0.0
13702095,1.0,506.0,159.0,1.0,506.0,159.0,0.0,0.0,0.0
13702102,1.0,380.0,106.0,1.0,380.0,106.0,0.0,0.0,0.0
13702112,1.0,542.0,199.0,1.0,542.0,199.0,0.0,0.0,0.0
13702114,1.0,197.0,65.0,1.0,197.0,65.0,0.0,0.0,0.0
13702501,8.0,1920.0,661.0,8.0,1920.0,661.0,0.0,0.0,0.0
13703001,1.0,52.0,11.0,1.0,52.0,11.0,0.0,0.0,0.0
13703004,1.0,200.0,98.0,1.0,200.0,98.0,0.0,0.0,0.0
13703006,1.0,135.0,47.0,1.0,135.0,47.0,0.0,0.0,0.0
13703007,1.0,390.0,201.0,1.0,390.0,201.0,0.0,0.0,0.0
13703011,1.0,218.0,73.0,1.0,218.0,73.0,0.0,0.0,0.0
13703014,1.0,361.0,183.0,1.0,361.0,183.0,0.0,0.0,0.0
13703019,1.0,165.0,67.0,1.0,165.0,67.0,0.0,0.0,0.0
13703025,2.0,1456.0,448.0,2.0,1456.0,448.0,0.0,0.0,0.0
13703034,1.0,258.0,118.0,1.0,258.0,118.0,0.0,0.0,0.0
13703035,1.0,313.0,180.0,1.0,313.0,180.0,0.0,0.0,0.0
13703036,1.0,150.0,55.0,1.0,150.0,55.0,0.0,0.0,0.0
13703043,1.0,763.0,280.0,1.0,763.0,280.0,0.0,0.0,0.0
13703049,1.0,484.0,156.0,1.0,484.0,156.0,0.0,0.0,0.0
13703055,2.0,1526.0,578.0,2.0,1526.0,578.0,0.0,0.0,0.0
13703060,1.0,431.0,197.0,1.0,431.0,197.0,0.0,0.0,0.0
13703061,1.0,53.0,25.0,1.0,53.0,25.0,0.0,0.0,0.0
13703063,1.0,35.0,24.0,1.0,35.0,24.0,0.0,0.0,0.0
13703066,1.0,195.0,99.0,1.0,195.0,99.0,0.0,0.0,0.0
13703074,1.0,431.0,165.0,1.0,431.0,165.0,0.0,0.0,0.0
13703077,1.0,152.0,86.0,1.0,152.0,86.0,0.0,0.0,0.0
13703079,1.0,367.0,178.0,1.0,367.0,178.0,0.0,0.0,0.0
13703092,1.0,222.0,93.0,1.0,222.0,93.0,0.0,0.0,0.0
13703097,1.0,515.0,188.0,1.0,515.0,188.0,0.0,0.0,0.0
13703099,1.0,119.0,52.0,1.0,119.0,52.0,0.0,0.0,0.0
13703105,1.0,221.0,102.0,1.0,221.0,102.0,0.0,0.0,0.0
13703110,2.0,303.0,128.0,2.0,303.0,128.0,0.0,0.0,0.0
13703113,1.0,38.0,19.0,1.0,38.0,19.0,0.0,0.0,0.0
13704008,1.0,815.0,282.0,1.0,815.0,282.0,0.0,0.0,0.0
13704069,7.0,4557.0,1458.0,7.0,4557.0,1458.0,0.0,0.0,0.0
13704093,1.0,695.0,293.0,1.0,695.0,293.0,0.0,0.0,0.0
13704101,1.0,839.0,306.0,1.0,839.0,306.0,0.0,0.0,0.0
13704106,1.0,332.0,142.0,1.0,332.0,142.0,0.0,0.0,0.0
13707218,2.0,807.0,272.0,2.0,807.0,272.0,0.0,0.0,0.0
13707224,3.0,1639.0,585.0,3.0,1639.0,585.0,0.0,0.0,0.0
13707226,6.0,4437.0,1838.0,6.0,4437.0,1838.0,0.0,0.0,0.0
13707229,2.0,1434.0,524.0,2.0,1434.0,524.0,0.0,0.0,0.0
13708202,1.0,1575.0,599.0,1.0,1575.0,599.0,0.0,0.0,0.0
13708209,1.0,1007.0,381.0,1.0,1007.0,381.0,0.0,0.0,0.0
13708211,3.0,1701.0,669.0,3.0,1701.0,669.0,0.0,0.0,0.0
13708216,10.0,5268.0,2000.0,10.0,5268.0,2000.0,0.0,0.0,0.0
13708222,1.0,1125.0,371.0,1.0,1125.0,371.0,0.0,0.0,0.0
13708225,2.0,1776.0,658.0,2.0,1776.0,658.0,0.0,0.0,0.0
13708228,6.0,2650.0,773.0,6.0,2650.0,773.0,0.0,0.0,0.0
13709201,1.0,421.0,185.0,1.0,421.0,185.0,0.0,0.0,0.0
13709204,1.0,978.0,374.0,1.0,978.0,374.0,0.0,0.0,0.0
13709205,2.0,353.0,148.0,2.0,353.0,148.0,0.0,0.0,0.0
13709206,1.0,432.0,165.0,1.0,432.0,165.0,0.0,0.0,0.0
13709207,1.0,1440.0,657.0,1.0,1440.0,657.0,0.0,0.0,0.0
13709208,1.0,340.0,135.0,1.0,340.0,135.0,0.0,0.0,0.0
13709212,3.0,1678.0,662.0,3.0,1678.0,662.0,0.0,0.0,0.0
13709214,2.0,863.0,348.0,2.0,863.0,348.0,0.0,0.0,0.0
13709215,1.0,255.0,135.0,1.0,255.0,135.0,0.0,0.0,0.0
13709217,1.0,471.0,147.0,1.0,471.0,147.0,0.0,0.0,0.0
13709219,2.0,724.0,284.0,2.0,724.0,284.0,0.0,0.0,0.0
13709220,1.0,640.0,295.0,1.0,640.0,295.0,0.0,0.0,0.0
13709221,2.0,1634.0,715.0,2.0,1634.0,715.0,0.0,0.0,0.0
13709223,1.0,1160.0,445.0,1.0,1160.0,445.0,0.0,0.0,0.0
13709227,2.0,1371.0,531.0,2.0,1371.0,531.0,0.0,0.0,0.0
13709230,1.0,1494.0,562.0,1.0,1494.0,562.0,0.0,0.0,0.0
13709231,1.0,722.0,330.0,1.0,722.0,330.0,0.0,0.0,0.0
13709504,2.0,771.0,261.0,2.0,771.0,261.0,0.0,0.0,0.0
13800045,63.0,26176.0,7680.0,63.0,26176.0,7680.0,0.0,0.0,0.0
13801003,12.0,3640.0,1485.0,12.0,3640.0,1485.0,0.0,0.0,0.0
13801044,14.0,3315.0,1429.0,14.0,3315.0,1429.0,0.0,0.0,0.0
13801077,8.0,2220.0,885.0,8.0,2220.0,885.0,0.0,0.0,0.0
13801080,10.0,2372.0,872.0,10.0,2372.0,872.0,0.0,0.0,0.0
13802004,5.0,2545.0,904.0,5.0,2545.0,904.0,0.0,0.0,0.0
13802024,1.0,173.0,55.0,1.0,173.0,55.0,0.0,0.0,0.0
13802038,2.0,856.0,312.0,2.0,856.0,312.0,0.0,0.0,0.0
13802063,3.0,1879.0,688.0,3.0,1879.0,688.0,0.0,0.0,0.0
13803012,6.0,2443.0,753.0,6.0,2443.0,753.0,0.0,0.0,0.0
13803023,3.0,1186.0,431.0,3.0,1186.0,431.0,0.0,0.0,0.0
13803031,1.0,304.0,86.0,1.0,304.0,86.0,0.0,0.0,0.0
13803034,1.0,682.0,196.0,1.0,682.0,196.0,0.0,0.0,0.0
13803069,1.0,204.0,52.0,1.0,204.0,52.0,0.0,0.0,0.0
13803201,1.0,277.0,100.0,1.0,277.0,100.0,0.0,0.0,0.0
13804009,1.0,836.0,310.0,1.0,836.0,310.0,0.0,0.0,0.0
13804037,1.0,922.0,421.0,1.0,922.0,421.0,0.0,0.0,0.0
13804055,1.0,542.0,207.0,1.0,542.0,207.0,0.0,0.0,0.0
13804068,2.0,1811.0,699.0,2.0,1811.0,699.0,0.0,0.0,0.0
13804075,2.0,1792.0,742.0,2.0,1792.0,742.0,0.0,0.0,0.0
13804501,2.0,721.0,273.0,2.0,721.0,273.0,0.0,0.0,0.0
13805011,1.0,455.0,126.0,1.0,455.0,126.0,0.0,0.0,0.0
13805013,1.0,312.0,70.0,1.0,312.0,70.0,0.0,0.0,0.0
13805014,1.0,649.0,174.0,1.0,649.0,174.0,0.0,0.0,0.0
13805025,1.0,318.0,92.0,1.0,318.0,92.0,0.0,0.0,0.0
13805027,1.0,217.0,70.0,1.0,217.0,70.0,0.0,0.0,0.0
13805040,1.0,320.0,70.0,1.0,320.0,70.0,0.0,0.0,0.0
13805048,1.0,230.0,54.0,1.0,230.0,54.0,0.0,0.0,0.0
13805050,1.0,233.0,67.0,1.0,233.0,67.0,0.0,0.0,0.0
13805052,1.0,440.0,95.0,1.0,440.0,95.0,0.0,0.0,0.0
13805057,2.0,1178.0,307.0,2.0,1178.0,307.0,0.0,0.0,0.0
13805058,1.0,153.0,26.0,1.0,153.0,26.0,0.0,0.0,0.0
13805059,1.0,970.0,305.0,1.0,970.0,305.0,0.0,0.0,0.0
13805064,1.0,360.0,79.0,1.0,360.0,79.0,0.0,0.0,0.0
13805070,1.0,665.0,166.0,1.0,665.0,166.0,0.0,0.0,0.0
13805074,1.0,718.0,201.0,1.0,718.0,201.0,0.0,0.0,0.0
13805078,1.0,279.0,66.0,1.0,279.0,66.0,0.0,0.0,0.0
13807008,1.0,519.0,216.0,1.0,519.0,216.0,0.0,0.0,0.0
13807019,3.0,1330.0,541.0,3.0,1330.0,541.0,0.0,0.0,0.0
13807062,5.0,2207.0,822.0,5.0,2207.0,822.0,0.0,0.0,0.0
13807073,4.0,2376.0,857.0,4.0,2376.0,857.0,0.0,0.0,0.0
13809002,1.0,727.0,194.0,1.0,727.0,194.0,0.0,0.0,0.0
13809005,1.0,458.0,128.0,1.0,458.0,128.0,0.0,0.0,0.0
13809006,1.0,1122.0,370.0,1.0,1122.0,370.0,0.0,0.0,0.0
13809007,1.0,887.0,347.0,1.0,887.0,347.0,0.0,0.0,0.0
13809010,1.0,138.0,29.0,1.0,138.0,29.0,0.0,0.0,0.0
13809015,1.0,765.0,230.0,1.0,765.0,230.0,0.0,0.0,0.0
13809026,1.0,415.0,120.0,1.0,415.0,120.0,0.0,0.0,0.0
13809030,1.0,409.0,110.0,1.0,409.0,110.0,0.0,0.0,0.0
13809036,1.0,566.0,236.0,1.0,566.0,236.0,0.0,0.0,0.0
13809042,1.0,322.0,99.0,1.0,322.0,99.0,0.0,0.0,0.0
13809043,2.0,1064.0,362.0,2.0,1064.0,362.0,0.0,0.0,0.0
13809047,1.0,849.0,327.0,1.0,849.0,327.0,0.0,0.0,0.0
13809053,1.0,483.0,142.0,1.0,483.0,142.0,0.0,0.0,0.0
13809054,1.0,357.0,114.0,1.0,357.0,114.0,0.0,0.0,0.0
13809061,2.0,1363.0,469.0,2.0,1363.0,469.0,0.0,0.0,0.0
13809065,1.0,846.0,379.0,1.0,846.0,379.0,0.0,0.0,0.0
13809066,1.0,430.0,135.0,1.0,430.0,135.0,0.0,0.0,0.0
13809071,1.0,947.0,288.0,1.0,947.0,288.0,0.0,0.0,0.0
13809072,1.0,415.0,98.0,1.0,415.0,98.0,0.0,0.0,0.0
13809076,1.0,1037.0,496.0,1.0,1037.0,496.0,0.0,0.0,0.0
14000501,17.0,8084.0,2847.0,17.0,8084.0,2847.0,0.0,0.0,0.0
14003001,1.0,256.0,73.0,1.0,256.0,73.0,0.0,0.0,0.0
14003009,6.0,867.0,232.0,6.0,867.0,232.0,0.0,0.0,0.0
14003010,7.0,1125.0,401.0,7.0,1125.0,401.0,0.0,0.0,0.0
14003018,3.0,396.0,173.0,3.0,396.0,173.0,0.0,0.0,0.0
14003021,2.0,538.0,202.0,2.0,538.0,202.0,0.0,0.0,0.0
14003042,1.0,283.0,63.0,1.0,283.0,63.0,0.0,0.0,0.0
14003046,1.0,119.0,32.0,1.0,119.0,32.0,0.0,0.0,0.0
14003055,1.0,179.0,48.0,1.0,179.0,48.0,0.0,0.0,0.0
14003064,5.0,2683.0,854.0,5.0,2683.0,854.0,0.0,0.0,0.0
14003073,1.0,62.0,22.0,1.0,62.0,22.0,0.0,0.0,0.0
14003095,1.0,123.0,34.0,1.0,123.0,34.0,0.0,0.0,0.0
14003131,1.0,154.0,34.0,1.0,154.0,34.0,0.0,0.0,0.0
14003147,1.0,118.0,30.0,1.0,118.0,30.0,0.0,0.0,0.0
14003153,1.0,207.0,45.0,1.0,207.0,45.0,0.0,0.0,0.0
14003202,4.0,695.0,308.0,4.0,695.0,308.0,0.0,0.0,0.0
14003204,1.0,603.0,293.0,1.0,603.0,293.0,0.0,0.0,0.0
14003502,1.0,106.0,51.0,1.0,106.0,51.0,0.0,0.0,0.0
14003503,1.0,357.0,154.0,1.0,357.0,154.0,0.0,0.0,0.0
14003504,1.0,186.0,76.0,1.0,186.0,76.0,0.0,0.0,0.0
14004006,1.0,222.0,66.0,1.0,222.0,66.0,0.0,0.0,0.0
14004007,1.0,66.0,16.0,1.0,66.0,16.0,0.0,0.0,0.0
14004024,2.0,689.0,124.0,2.0,689.0,124.0,0.0,0.0,0.0
14004028,1.0,434.0,163.0,1.0,434.0,163.0,0.0,0.0,0.0
14004029,1.0,130.0,39.0,1.0,130.0,39.0,0.0,0.0,0.0
14004030,1.0,287.0,86.0,1.0,287.0,86.0,0.0,0.0,0.0
14004040,1.0,142.0,33.0,1.0,142.0,33.0,0.0,0.0,0.0
14004041,2.0,672.0,231.0,2.0,672.0,231.0,0.0,0.0,0.0
14004044,1.0,116.0,41.0,1.0,116.0,41.0,0.0,0.0,0.0
14004048,1.0,73.0,24.0,1.0,73.0,24.0,0.0,0.0,0.0
14004049,1.0,234.0,67.0,1.0,234.0,67.0,0.0,0.0,0.0
