capture,time,commit,party,votes,share
2026-09-20-19-54-31,2026-09-20T17:54:33.945710+00:00,b28b246566699b0e2cdddee4848d68fc603aa4f2,DIE FRAUEN,0,0.0
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,CDU,85137,17.435066730287584
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,SPD,55003,11.263974245815662
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,GRÜNE,64665,13.242639394317942
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Die Linke,128523,26.320014580931336
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,AfD,92388,18.9199871392909
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,FDP,11170,2.2874859975957844
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Tierschutzpartei,9882,2.0237185880252055
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Die PARTEI,3741,0.7661132602511934
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Volt,9357,1.9162046982545888
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,FREIE WÄHLER,0,0.0
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Mieterpartei,0,0.0
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Die Urbane.,377,0.07720521227337608
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,DKP,586,0.12000597982015486
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,ÖDP,665,0.1361842603761143
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Die Heimat,198,0.04054809557063253
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,bergpartei,17,0.003481402144953298
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,SGP,177,0.03624753997980787
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Menschliche Welt,0,0.0
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,AB Spandau,0,0.0
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Ausländer für Berlin,0,0.0
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Migrants for Neukölln,0,0.0
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Berlin Retten,0,0.0
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,BSW,24998,5.1192994599730905
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Losdemokratie,0,0.0
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,MERA25,0,0.0
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,PdF,1425,0.29182341509167353
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Jan Mihm: Bester Mann,0,0.0
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,Demokratische Linke,0,0.0
2026-09-20-19-57-31,2026-09-20T17:57:33.579885+00:00,bf4e47656688a4cd49c919967a690e2509fbdc84,DIE FRAUEN,0,0.0
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,CDU,92027,17.567735247909194
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,SPD,59222,11.305338833730083
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,GRÜNE,69791,13.322935776313805
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Die Linke,137350,26.219788065462613
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,AfD,98361,18.776880771073664
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,FDP,12056,2.3014617030740245
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Tierschutzpartei,10577,2.0191241235413036
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Die PARTEI,3996,0.7628268883115297
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Volt,10080,1.9242480065516063
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,FREIE WÄHLER,0,0.0
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Mieterpartei,0,0.0
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Die Urbane.,407,0.07769533121691506
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,DKP,625,0.1193110123109875
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,ÖDP,705,0.13458282188679388
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Die Heimat,204,0.03894311441830632
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,bergpartei,18,0.0034361571545564397
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,SGP,191,0.03646144536223778
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Menschliche Welt,0,0.0
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,AB Spandau,0,0.0
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Ausländer für Berlin,0,0.0
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Migrants for Neukölln,0,0.0
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Berlin Retten,0,0.0
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,BSW,26684,5.093912084010224
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Losdemokratie,0,0.0
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,MERA25,0,0.0
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,PdF,1547,0.2953186176721562
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Jan Mihm: Bester Mann,0,0.0
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,Demokratische Linke,0,0.0
2026-09-20-20-00-02,2026-09-20T18:00:05.200154+00:00,c4a2b6ea69b6d59e61fa101152a9ce0283e30e50,DIE FRAUEN,0,0.0
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,CDU,99293,17.656828766477755
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,SPD,63787,11.342956064650243
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,GRÜNE,75270,13.384926442476113
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Die Linke,146788,26.102651556239987
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,AfD,104986,18.66918941795931
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,FDP,12992,2.3103090785259686
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Tierschutzpartei,11306,2.010495261839178
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Die PARTEI,4275,0.7602040725599227
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Volt,10890,1.9365198479947505
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,FREIE WÄHLER,0,0.0
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Mieterpartei,0,0.0
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Die Urbane.,437,0.07770974963945877
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,DKP,684,0.12163265160958764
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,ÖDP,763,0.13568086721946693
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Die Heimat,216,0.038410311034606626
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,bergpartei,19,0.00337868476693299
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,SGP,209,0.03716553243626289
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Menschliche Welt,0,0.0
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,AB Spandau,0,0.0
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Ausländer für Berlin,0,0.0
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Migrants for Neukölln,0,0.0
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Berlin Retten,0,0.0
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,BSW,28775,5.116929166762989
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Losdemokratie,0,0.0
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,MERA25,0,0.0
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,PdF,1659,0.2950125278074648
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Jan Mihm: Bester Mann,0,0.0
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,Demokratische Linke,0,0.0
2026-09-20-20-02-31,2026-09-20T18:02:33.605685+00:00,ab388dc9b90dc8725e70c2cdafd8dc3f12aa1348,DIE FRAUEN,0,0.0
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,CDU,106437,17.738435693858367
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,SPD,68078,11.345652594177682
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,GRÜNE,79843,13.306368284569592
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Die Linke,156772,26.12709904072422
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,AfD,111533,18.587718070249117
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,FDP,13982,2.33019352172203
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Tierschutzpartei,12148,2.024545193955029
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Die PARTEI,4570,0.7616209694085021
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Volt,11595,1.9323840569565827
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,FREIE WÄHLER,0,0.0
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Mieterpartei,0,0.0
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Die Urbane.,475,0.07916191695164956
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,DKP,721,0.12015945709924071
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,ÖDP,813,0.13549187048777073
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Die Heimat,231,0.03849769013859169
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,bergpartei,21,0.003499790012599244
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,SGP,218,0.036331153464125486
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Menschliche Welt,0,0.0
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,AB Spandau,0,0.0
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Ausländer für Berlin,0,0.0
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Migrants for Neukölln,0,0.0
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Berlin Retten,0,0.0
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,BSW,30783,5.130192188468692
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Losdemokratie,0,0.0
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,MERA25,0,0.0
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,PdF,1816,0.3026485077562013
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Jan Mihm: Bester Mann,0,0.0
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,Demokratische Linke,0,0.0
2026-09-20-20-05-01,2026-09-20T18:05:03.769920+00:00,387fb2dd71dfde5fa26f1d9990659c7cd8526142,DIE FRAUEN,0,0.0
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,CDU,113090,17.78027237195028
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,SPD,72476,11.39484499451294
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,GRÜNE,84906,13.349118454441689
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Die Linke,166537,26.1833338050003
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,AfD,116994,18.394068316243267
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,FDP,14890,2.3410403715477908
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Tierschutzpartei,12921,2.031469619930759
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Die PARTEI,4857,0.7636288169649174
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Volt,12349,1.9415384518632417
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,FREIE WÄHLER,0,0.0
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Mieterpartei,0,0.0
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Die Urbane.,498,0.07829671625458696
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,DKP,767,0.12058952081780763
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,ÖDP,859,0.13505397442307268
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Die Heimat,240,0.037733357231126245
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,bergpartei,21,0.0033016687577235465
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,SGP,225,0.035375022404180854
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Menschliche Welt,0,0.0
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,AB Spandau,0,0.0
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Ausländer für Berlin,0,0.0
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Migrants for Neukölln,0,0.0
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Berlin Retten,0,0.0
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,BSW,32478,5.10626656730216
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Losdemokratie,0,0.0
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,MERA25,0,0.0
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,PdF,1934,0.304067970354159
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Jan Mihm: Bester Mann,0,0.0
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,Demokratische Linke,0,0.0
2026-09-20-20-07-30,2026-09-20T18:07:33.389465+00:00,42a3d0a29f37fd0ef5facfd0e9f890f585694e54,DIE FRAUEN,0,0.0
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,CDU,121614,17.84002159332954
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,SPD,78080,11.45385305973959
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,GRÜNE,91213,13.380382929534159
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,Die Linke,178568,26.19482112156223
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,AfD,124180,18.216437922111453
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,FDP,16030,2.351501851275943
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,Tierschutzpartei,13851,2.031856028822401
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,Die PARTEI,5174,0.7589937977855101
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,Volt,13293,1.9500008801628888
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,FREIE WÄHLER,0,0.0
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,Mieterpartei,0,0.0
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,Die Urbane.,530,0.07774772184505613
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,DKP,819,0.12014223432283201
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,ÖDP,934,0.13701202302506116
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,Die Heimat,251,0.03682014751530017
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,bergpartei,21,0.0030805701108418465
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,SGP,242,0.03549990318208223
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,Menschliche Welt,0,0.0
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,AB Spandau,0,0.0
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,Ausländer für Berlin,0,0.0
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,Migrants for Neukölln,0,0.0
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,Berlin Retten,0,0.0
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,BSW,34812,5.10670508088697
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,Losdemokratie,0,0.0
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,MERA25,0,0.0
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,PdF,2080,0.3051231347881448
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,Jan Mihm: Bester Mann,0,0.0
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,Demokratische Linke,0,0.0
2026-09-20-20-10-01,2026-09-20T18:10:04.126538+00:00,3ca14e9a119413555fa86228124beab068266d74,DIE FRAUEN,0,0.0
