row_key,time,previous_time,delta_valid,delta_reported,fixed_reported_count,party_deltas
mv:GEMEINDE:13074087,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,2008,3,False,"{""AfD"": 550, ""BSW"": 73, ""CDU"": 119, ""Die Linke"": 136, ""Die PARTEI"": 9, ""FDP"": 17, ""FREIE WÄHLER"": 6, ""GRÜNE"": 162, ""Handwerker Partei Deutschland"": 5, ""KPD"": 1, ""PIRATEN"": 4, ""PdF"": 1, ""SPD"": 901, ""Team Freiheit"": 5, ""Tierschutzpartei"": 13, ""Volt"": 4, ""ÖDP"": 2}"
mv:GEMEINDE:13074090,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,0,0,True,"{""AfD"": -17, ""SPD"": 17}"
mv:GEMEINDE:13074753,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,451,1,False,"{""AfD"": 109, ""BSW"": 2, ""CDU"": 42, ""Die Linke"": 24, ""FDP"": 10, ""FREIE WÄHLER"": 2, ""GRÜNE"": 42, ""Handwerker Partei Deutschland"": 3, ""SPD"": 191, ""Tierschutzpartei"": 24, ""WLD"": 2}"
mv:GEMEINDE:13075036,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,502,1,False,"{""AfD"": 271, ""BSW"": 24, ""CDU"": 19, ""Die Linke"": 31, ""FDP"": 2, ""FREIE WÄHLER"": 1, ""GRÜNE"": 30, ""Handwerker Partei Deutschland"": 2, ""SPD"": 114, ""Tierschutzpartei"": 8}"
mv:GEMEINDE:13075039,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,2031,4,False,"{""AfD"": 505, ""BSW"": 59, ""Bündnis C"": 1, ""CDU"": 90, ""Die Linke"": 292, ""Die PARTEI"": 11, ""FDP"": 20, ""FREIE WÄHLER"": 6, ""GRÜNE"": 330, ""Handwerker Partei Deutschland"": 7, ""KPD"": 2, ""PIRATEN"": 4, ""PdF"": 2, ""SPD"": 675, ""Team Freiheit"": 4, ""Tierschutzpartei"": 14, ""Volt"": 5, ""WLD"": 2, ""ÖDP"": 2}"
mv:GEMEINDE:13075082,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,2120,6,False,"{""AfD"": 1199, ""BSW"": 84, ""CDU"": 138, ""Die Linke"": 80, ""Die PARTEI"": 3, ""FDP"": 17, ""FREIE WÄHLER"": 3, ""GRÜNE"": 62, ""Handwerker Partei Deutschland"": 15, ""PIRATEN"": 4, ""SPD"": 481, ""Team Freiheit"": 4, ""Tierschutzpartei"": 25, ""Volt"": 1, ""WLD"": 2, ""ÖDP"": 2}"
mv:GEMEINDE:13075123,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,509,2,False,"{""AfD"": 287, ""BSW"": 27, ""Bündnis C"": 1, ""CDU"": 17, ""Die Linke"": 14, ""Die PARTEI"": 2, ""FDP"": 9, ""FREIE WÄHLER"": 1, ""GRÜNE"": 16, ""Handwerker Partei Deutschland"": 4, ""PIRATEN"": 2, ""SPD"": 124, ""Tierschutzpartei"": 5}"
mv:GEMEINDE:13075130,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,694,1,False,"{""AfD"": 248, ""BSW"": 33, ""Bündnis C"": 2, ""CDU"": 46, ""Die Linke"": 39, ""Die PARTEI"": 1, ""FDP"": 6, ""FREIE WÄHLER"": 1, ""GRÜNE"": 18, ""Handwerker Partei Deutschland"": 1, ""SPD"": 292, ""Tierschutzpartei"": 6, ""ÖDP"": 1}"
mv:GEMEINDE:13075755,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,1112,1,False,"{""AfD"": 235, ""BSW"": 38, ""Bündnis C"": 3, ""CDU"": 94, ""Die Linke"": 81, ""Die PARTEI"": 5, ""FDP"": 26, ""FREIE WÄHLER"": 4, ""GRÜNE"": 118, ""Handwerker Partei Deutschland"": 17, ""PIRATEN"": 2, ""SPD"": 472, ""Team Freiheit"": 1, ""Tierschutzpartei"": 10, ""Volt"": 3, ""ÖDP"": 3}"
mv:GEMEINDE:13075758,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,755,1,False,"{""AfD"": 260, ""BSW"": 42, ""CDU"": 76, ""Die Linke"": 51, ""Die PARTEI"": 1, ""FDP"": 16, ""GRÜNE"": 27, ""Handwerker Partei Deutschland"": 4, ""PIRATEN"": 1, ""SPD"": 271, ""Tierschutzpartei"": 6}"
mv:GEMEINDE:13075760,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,846,1,False,"{""AfD"": 259, ""BSW"": 53, ""CDU"": 69, ""Die Linke"": 55, ""Die PARTEI"": 2, ""FDP"": 10, ""FREIE WÄHLER"": 2, ""GRÜNE"": 25, ""Handwerker Partei Deutschland"": 12, ""KPD"": 1, ""PdF"": 2, ""SPD"": 350, ""Tierschutzpartei"": 4, ""WLD"": 1, ""ÖDP"": 1}"
mv:GEMEINDE:13076001,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,164,1,False,"{""AfD"": 80, ""BSW"": 9, ""CDU"": 4, ""Die Linke"": 2, ""GRÜNE"": 7, ""Handwerker Partei Deutschland"": 1, ""SPD"": 56, ""Team Freiheit"": 2, ""Tierschutzpartei"": 1, ""ÖDP"": 2}"
mv:GEMEINDE:13076082,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,564,1,False,"{""AfD"": 244, ""BSW"": 31, ""CDU"": 27, ""Die Linke"": 29, ""Die PARTEI"": 2, ""FDP"": 5, ""GRÜNE"": 15, ""Handwerker Partei Deutschland"": 2, ""SPD"": 203, ""Team Freiheit"": 1, ""Tierschutzpartei"": 4, ""WLD"": 1}"
mv:GEMEINDE:13076108,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,841,1,False,"{""AfD"": 466, ""BSW"": 39, ""CDU"": 19, ""Die Linke"": 62, ""FDP"": 5, ""FREIE WÄHLER"": 3, ""GRÜNE"": 23, ""Handwerker Partei Deutschland"": 7, ""KPD"": 1, ""PdF"": 1, ""SPD"": 198, ""Team Freiheit"": 2, ""Tierschutzpartei"": 12, ""Volt"": 1, ""WLD"": 2}"
mv:GEMEINDE:13076118,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,638,1,False,"{""AfD"": 291, ""BSW"": 33, ""CDU"": 20, ""Die Linke"": 23, ""FDP"": 7, ""FREIE WÄHLER"": 3, ""GRÜNE"": 23, ""Handwerker Partei Deutschland"": 2, ""PIRATEN"": 1, ""SPD"": 225, ""Team Freiheit"": 2, ""Tierschutzpartei"": 8}"
mv:GEMEINDE:13076763,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,1228,1,False,"{""AfD"": 309, ""BSW"": 75, ""Bündnis C"": 1, ""CDU"": 92, ""Die Linke"": 60, ""Die PARTEI"": 3, ""FDP"": 17, ""FREIE WÄHLER"": 5, ""GRÜNE"": 59, ""Handwerker Partei Deutschland"": 4, ""KPD"": 1, ""PIRATEN"": 1, ""PdF"": 2, ""SPD"": 552, ""Team Freiheit"": 3, ""Tierschutzpartei"": 14, ""Volt"": 1, ""WLD"": 28, ""ÖDP"": 1}"
mv:WAHLKREIS:1,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,2031,4,False,"{""AfD"": 505, ""BSW"": 59, ""Bündnis C"": 1, ""CDU"": 90, ""Die Linke"": 292, ""Die PARTEI"": 11, ""FDP"": 20, ""FREIE WÄHLER"": 6, ""GRÜNE"": 330, ""Handwerker Partei Deutschland"": 7, ""KPD"": 2, ""PIRATEN"": 4, ""PdF"": 2, ""SPD"": 675, ""Team Freiheit"": 4, ""Tierschutzpartei"": 14, ""Volt"": 5, ""WLD"": 2, ""ÖDP"": 2}"
mv:WAHLKREIS:10,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,2008,3,False,"{""AfD"": 550, ""BSW"": 73, ""CDU"": 119, ""Die Linke"": 136, ""Die PARTEI"": 9, ""FDP"": 17, ""FREIE WÄHLER"": 6, ""GRÜNE"": 162, ""Handwerker Partei Deutschland"": 5, ""KPD"": 1, ""PIRATEN"": 4, ""PdF"": 1, ""SPD"": 901, ""Team Freiheit"": 5, ""Tierschutzpartei"": 13, ""Volt"": 4, ""ÖDP"": 2}"
mv:WAHLKREIS:11,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,1715,2,False,"{""AfD"": 575, ""BSW"": 61, ""CDU"": 121, ""Die Linke"": 97, ""Die PARTEI"": 7, ""FDP"": 24, ""FREIE WÄHLER"": 7, ""GRÜNE"": 78, ""Handwerker Partei Deutschland"": 6, ""PIRATEN"": 2, ""PdF"": 2, ""SPD"": 698, ""Team Freiheit"": 6, ""Tierschutzpartei"": 22, ""Volt"": 3, ""WLD"": 4, ""ÖDP"": 2}"
mv:WAHLKREIS:12,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,1306,2,False,"{""AfD"": 491, ""BSW"": 59, ""Bündnis C"": 4, ""CDU"": 68, ""Die Linke"": 59, ""Die PARTEI"": 1, ""FDP"": 9, ""FREIE WÄHLER"": 4, ""GRÜNE"": 59, ""Handwerker Partei Deutschland"": 4, ""KPD"": 1, ""PIRATEN"": 2, ""SPD"": 524, ""Team Freiheit"": 1, ""Tierschutzpartei"": 18, ""Volt"": 2}"
mv:WAHLKREIS:13,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,4651,11,False,"{""AfD"": 2504, ""BSW"": 201, ""Bündnis C"": 1, ""CDU"": 278, ""Die Linke"": 212, ""Die PARTEI"": 6, ""FDP"": 48, ""FREIE WÄHLER"": 6, ""GRÜNE"": 147, ""Handwerker Partei Deutschland"": 30, ""KPD"": 2, ""PIRATEN"": 7, ""SPD"": 1146, ""Team Freiheit"": 5, ""Tierschutzpartei"": 52, ""Volt"": 2, ""WLD"": 2, ""ÖDP"": 2}"
mv:WAHLKREIS:14,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,1570,3,False,"{""AfD"": 840, ""BSW"": 104, ""CDU"": 63, ""Die Linke"": 70, ""FREIE WÄHLER"": 17, ""GRÜNE"": 33, ""Handwerker Partei Deutschland"": 4, ""KPD"": 1, ""PIRATEN"": 3, ""PdF"": 1, ""SPD"": 416, ""Team Freiheit"": 2, ""Tierschutzpartei"": 11, ""Volt"": 3, ""WLD"": 1, ""ÖDP"": 1}"
mv:WAHLKREIS:15,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,2248,4,False,"{""AfD"": 1087, ""BSW"": 109, ""Bündnis C"": 2, ""CDU"": 96, ""Die Linke"": 92, ""Die PARTEI"": 1, ""FDP"": 21, ""FREIE WÄHLER"": 10, ""GRÜNE"": 89, ""Handwerker Partei Deutschland"": 7, ""KPD"": 2, ""PIRATEN"": 4, ""PdF"": 2, ""SPD"": 688, ""Team Freiheit"": 11, ""Tierschutzpartei"": 24, ""Volt"": 3}"
mv:WAHLKREIS:16,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,903,1,False,"{""AfD"": 441, ""BSW"": 35, ""Bündnis C"": 2, ""CDU"": 16, ""Die Linke"": 67, ""Die PARTEI"": 1, ""FDP"": 12, ""FREIE WÄHLER"": 2, ""GRÜNE"": 26, ""Handwerker Partei Deutschland"": 1, ""PIRATEN"": 1, ""SPD"": 282, ""Team Freiheit"": 2, ""Tierschutzpartei"": 12, ""Volt"": 2, ""ÖDP"": 1}"
mv:WAHLKREIS:19,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,802,2,False,"{""AfD"": 371, ""BSW"": 42, ""CDU"": 24, ""Die Linke"": 25, ""FDP"": 7, ""FREIE WÄHLER"": 3, ""GRÜNE"": 30, ""Handwerker Partei Deutschland"": 3, ""PIRATEN"": 1, ""SPD"": 281, ""Team Freiheit"": 4, ""Tierschutzpartei"": 9, ""ÖDP"": 2}"
mv:WAHLKREIS:2,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,505,1,False,"{""AfD"": 122, ""BSW"": 33, ""CDU"": 24, ""Die Linke"": 63, ""Die PARTEI"": 4, ""FDP"": 2, ""GRÜNE"": 13, ""Handwerker Partei Deutschland"": 2, ""SPD"": 234, ""Team Freiheit"": 2, ""Tierschutzpartei"": 5, ""Volt"": 1}"
mv:WAHLKREIS:20,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,580,1,False,"{""AfD"": 148, ""BSW"": 31, ""Bündnis C"": 1, ""CDU"": 58, ""Die Linke"": 35, ""Die PARTEI"": 3, ""FDP"": 10, ""FREIE WÄHLER"": 3, ""GRÜNE"": 36, ""Handwerker Partei Deutschland"": 2, ""SPD"": 240, ""Team Freiheit"": 1, ""Tierschutzpartei"": 10, ""ÖDP"": 2}"
mv:WAHLKREIS:21,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,1464,2,False,"{""AfD"": 321, ""BSW"": 79, ""Bündnis C"": 1, ""CDU"": 108, ""Die Linke"": 106, ""Die PARTEI"": 8, ""FDP"": 18, ""FREIE WÄHLER"": 8, ""GRÜNE"": 89, ""Handwerker Partei Deutschland"": 6, ""KPD"": 2, ""PIRATEN"": 2, ""PdF"": 2, ""SPD"": 680, ""Team Freiheit"": 4, ""Tierschutzpartei"": 18, ""Volt"": 7, ""WLD"": 3, ""ÖDP"": 2}"
mv:WAHLKREIS:23,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,1324,2,False,"{""AfD"": 451, ""BSW"": 74, ""Bündnis C"": 2, ""CDU"": 120, ""Die Linke"": 57, ""Die PARTEI"": 2, ""FDP"": 14, ""FREIE WÄHLER"": 5, ""GRÜNE"": 59, ""Handwerker Partei Deutschland"": 6, ""KPD"": 1, ""PIRATEN"": 4, ""SPD"": 500, ""Tierschutzpartei"": 22, ""Volt"": 5, ""WLD"": 1, ""ÖDP"": 1}"
mv:WAHLKREIS:24,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,1285,2,False,"{""AfD"": 362, ""BSW"": 81, ""CDU"": 149, ""Die Linke"": 82, ""Die PARTEI"": 5, ""FDP"": 7, ""FREIE WÄHLER"": 1, ""GRÜNE"": 60, ""Handwerker Partei Deutschland"": 10, ""KPD"": 3, ""PIRATEN"": 1, ""PdF"": 1, ""SPD"": 487, ""Team Freiheit"": 2, ""Tierschutzpartei"": 25, ""Volt"": 8, ""ÖDP"": 1}"
mv:WAHLKREIS:25,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,604,1,False,"{""AfD"": 358, ""BSW"": 37, ""CDU"": 23, ""Die Linke"": 13, ""FREIE WÄHLER"": 4, ""GRÜNE"": 22, ""Handwerker Partei Deutschland"": 3, ""PIRATEN"": 1, ""PdF"": 2, ""SPD"": 133, ""Team Freiheit"": 1, ""Tierschutzpartei"": 5, ""Volt"": 1, ""WLD"": 1}"
mv:WAHLKREIS:27,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,1638,3,False,"{""AfD"": 582, ""BSW"": 70, ""Bündnis C"": 2, ""CDU"": 99, ""Die Linke"": 72, ""Die PARTEI"": 2, ""FDP"": 27, ""FREIE WÄHLER"": 9, ""GRÜNE"": 114, ""Handwerker Partei Deutschland"": 12, ""KPD"": 1, ""PIRATEN"": 2, ""SPD"": 601, ""Team Freiheit"": 2, ""Tierschutzpartei"": 37, ""Volt"": 1, ""WLD"": 2, ""ÖDP"": 3}"
mv:WAHLKREIS:28,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,1226,2,False,"{""AfD"": 582, ""BSW"": 54, ""CDU"": 58, ""Die Linke"": 50, ""Die PARTEI"": 4, ""FDP"": 11, ""FREIE WÄHLER"": 10, ""GRÜNE"": 43, ""Handwerker Partei Deutschland"": 4, ""KPD"": 2, ""PIRATEN"": 4, ""SPD"": 391, ""Team Freiheit"": 1, ""Tierschutzpartei"": 10, ""Volt"": 1, ""WLD"": 1}"
mv:WAHLKREIS:29,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,1112,1,False,"{""AfD"": 235, ""BSW"": 38, ""Bündnis C"": 3, ""CDU"": 94, ""Die Linke"": 81, ""Die PARTEI"": 5, ""FDP"": 26, ""FREIE WÄHLER"": 4, ""GRÜNE"": 118, ""Handwerker Partei Deutschland"": 17, ""PIRATEN"": 2, ""SPD"": 472, ""Team Freiheit"": 1, ""Tierschutzpartei"": 10, ""Volt"": 3, ""ÖDP"": 3}"
mv:WAHLKREIS:3,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,718,1,False,"{""AfD"": 288, ""BSW"": 49, ""CDU"": 29, ""Die Linke"": 55, ""FDP"": 9, ""FREIE WÄHLER"": 1, ""GRÜNE"": 21, ""Handwerker Partei Deutschland"": 4, ""KPD"": 1, ""SPD"": 253, ""Team Freiheit"": 1, ""Tierschutzpartei"": 7}"
mv:WAHLKREIS:31,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,2069,2,False,"{""AfD"": 775, ""BSW"": 114, ""Bündnis C"": 1, ""CDU"": 111, ""Die Linke"": 122, ""Die PARTEI"": 3, ""FDP"": 22, ""FREIE WÄHLER"": 8, ""GRÜNE"": 82, ""Handwerker Partei Deutschland"": 11, ""KPD"": 2, ""PIRATEN"": 1, ""PdF"": 3, ""SPD"": 750, ""Team Freiheit"": 5, ""Tierschutzpartei"": 26, ""Volt"": 2, ""WLD"": 30, ""ÖDP"": 1}"
mv:WAHLKREIS:32,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,564,1,False,"{""AfD"": 244, ""BSW"": 31, ""CDU"": 27, ""Die Linke"": 29, ""Die PARTEI"": 2, ""FDP"": 5, ""GRÜNE"": 15, ""Handwerker Partei Deutschland"": 2, ""SPD"": 203, ""Team Freiheit"": 1, ""Tierschutzpartei"": 4, ""WLD"": 1}"
mv:WAHLKREIS:33,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,487,1,False,"{""AfD"": 243, ""BSW"": 20, ""Bündnis C"": 3, ""CDU"": 19, ""Die Linke"": 21, ""FDP"": 2, ""FREIE WÄHLER"": 2, ""GRÜNE"": 30, ""Handwerker Partei Deutschland"": 1, ""PIRATEN"": 3, ""SPD"": 133, ""Team Freiheit"": 1, ""Tierschutzpartei"": 8, ""ÖDP"": 1}"
mv:WAHLKREIS:36,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,1540,2,False,"{""AfD"": 507, ""BSW"": 86, ""Bündnis C"": 2, ""CDU"": 115, ""Die Linke"": 94, ""Die PARTEI"": 3, ""FDP"": 16, ""FREIE WÄHLER"": 3, ""GRÜNE"": 43, ""Handwerker Partei Deutschland"": 13, ""KPD"": 1, ""PdF"": 2, ""SPD"": 642, ""Tierschutzpartei"": 10, ""WLD"": 1, ""ÖDP"": 2}"
mv:WAHLKREIS:4,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,2049,3,False,"{""AfD"": 748, ""BSW"": 113, ""Bündnis C"": 1, ""CDU"": 105, ""Die Linke"": 150, ""Die PARTEI"": 8, ""FDP"": 18, ""FREIE WÄHLER"": 5, ""GRÜNE"": 138, ""Handwerker Partei Deutschland"": 7, ""KPD"": 3, ""PIRATEN"": 1, ""SPD"": 732, ""Team Freiheit"": 2, ""Tierschutzpartei"": 13, ""Volt"": 4, ""WLD"": 1}"
mv:WAHLKREIS:5,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,682,1,False,"{""AfD"": 226, ""BSW"": 30, ""Bündnis C"": 1, ""CDU"": 23, ""Die Linke"": 63, ""Die PARTEI"": 3, ""FDP"": 5, ""FREIE WÄHLER"": 2, ""GRÜNE"": 34, ""Handwerker Partei Deutschland"": 4, ""KPD"": 1, ""PIRATEN"": 1, ""SPD"": 275, ""Team Freiheit"": 3, ""Tierschutzpartei"": 7, ""Volt"": 1, ""WLD"": 2, ""ÖDP"": 1}"
mv:WAHLKREIS:6,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,1484,2,False,"{""AfD"": 189, ""BSW"": 57, ""CDU"": 70, ""Die Linke"": 284, ""Die PARTEI"": 5, ""FDP"": 20, ""FREIE WÄHLER"": 2, ""GRÜNE"": 339, ""Handwerker Partei Deutschland"": 5, ""KPD"": 3, ""PIRATEN"": 3, ""PdF"": 1, ""SPD"": 489, ""Team Freiheit"": 2, ""Tierschutzpartei"": 7, ""Volt"": 6, ""WLD"": 1, ""ÖDP"": 1}"
mv:WAHLKREIS:7,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,4465,6,False,"{""AfD"": 983, ""BSW"": 196, ""Bündnis C"": 7, ""CDU"": 314, ""Die Linke"": 434, ""Die PARTEI"": 13, ""FDP"": 76, ""FREIE WÄHLER"": 8, ""GRÜNE"": 650, ""Handwerker Partei Deutschland"": 18, ""KPD"": 6, ""PIRATEN"": 2, ""PdF"": 5, ""SPD"": 1682, ""Team Freiheit"": 10, ""Tierschutzpartei"": 37, ""Volt"": 15, ""WLD"": 4, ""ÖDP"": 5}"
mv:WAHLKREIS:8,2026-09-20T18:10:06.647352+00:00,2026-09-20T18:07:36.058470+00:00,3360,4,False,"{""AfD"": 565, ""BSW"": 167, ""Bündnis C"": 5, ""CDU"": 333, ""Die Linke"": 328, ""Die PARTEI"": 10, ""FDP"": 52, ""FREIE WÄHLER"": 16, ""GRÜNE"": 338, ""Handwerker Partei Deutschland"": 13, ""KPD"": 2, ""PIRATEN"": 8, ""PdF"": 2, ""SPD"": 1450, ""Team Freiheit"": 15, ""Tierschutzpartei"": 37, ""Volt"": 6, ""WLD"": 9, ""ÖDP"": 4}"
mv:GEMEINDE:13003000,2026-09-20T18:15:09.524052+00:00,2026-09-20T18:12:36.197084+00:00,8711,12,False,"{""AfD"": 2058, ""BSW"": 389, ""Bündnis C"": 3, ""CDU"": 416, ""Die Linke"": 1129, ""Die PARTEI"": 26, ""FDP"": 80, ""FREIE WÄHLER"": 21, ""GRÜNE"": 1016, ""Handwerker Partei Deutschland"": 33, ""KPD"": 9, ""PIRATEN"": 28, ""PdF"": 11, ""SPD"": 3298, ""Team Freiheit"": 23, ""Tierschutzpartei"": 109, ""Volt"": 37, ""WLD"": 11, ""ÖDP"": 14}"
mv:GEMEINDE:13004000,2026-09-20T18:15:09.524052+00:00,2026-09-20T18:12:36.197084+00:00,3164,4,False,"{""AfD"": 612, ""BSW"": 156, ""Bündnis C"": 3, ""CDU"": 255, ""Die Linke"": 319, ""Die PARTEI"": 14, ""FDP"": 37, ""FREIE WÄHLER"": 19, ""GRÜNE"": 398, ""Handwerker Partei Deutschland"": 10, ""KPD"": 2, ""PIRATEN"": 2, ""PdF"": 2, ""SPD"": 1283, ""Team Freiheit"": 7, ""Tierschutzpartei"": 24, ""Volt"": 17, ""WLD"": 2, ""ÖDP"": 2}"
mv:GEMEINDE:13071033,2026-09-20T18:15:09.524052+00:00,2026-09-20T18:12:36.197084+00:00,454,1,False,"{""AfD"": 213, ""BSW"": 32, ""CDU"": 13, ""Die Linke"": 17, ""FDP"": 1, ""FREIE WÄHLER"": 5, ""GRÜNE"": 6, ""Handwerker Partei Deutschland"": 4, ""SPD"": 156, ""Team Freiheit"": 2, ""Tierschutzpartei"": 4, ""WLD"": 1}"
mv:GEMEINDE:13071093,2026-09-20T18:15:09.524052+00:00,2026-09-20T18:12:36.197084+00:00,835,1,False,"{""AfD"": 217, ""BSW"": 47, ""CDU"": 48, ""Die Linke"": 64, ""FDP"": 10, ""FREIE WÄHLER"": 4, ""GRÜNE"": 49, ""Handwerker Partei Deutschland"": 7, ""SPD"": 380, ""Tierschutzpartei"": 5, ""Volt"": 3, ""WLD"": 1}"
mv:GEMEINDE:13071107,2026-09-20T18:15:09.524052+00:00,2026-09-20T18:12:36.197084+00:00,1944,3,False,"{""AfD"": 572, ""BSW"": 167, ""Bündnis C"": 2, ""CDU"": 99, ""Die Linke"": 189, ""Die PARTEI"": 4, ""FDP"": 20, ""FREIE WÄHLER"": 9, ""GRÜNE"": 113, ""Handwerker Partei Deutschland"": 13, ""KPD"": 2, ""PIRATEN"": 5, ""PdF"": 4, ""SPD"": 712, ""Team Freiheit"": 9, ""Tierschutzpartei"": 14, ""Volt"": 5, ""WLD"": 4, ""ÖDP"": 1}"
mv:GEMEINDE:13071110,2026-09-20T18:15:09.524052+00:00,2026-09-20T18:12:36.197084+00:00,1396,2,False,"{""AfD"": 312, ""BSW"": 81, ""Bündnis C"": 2, ""CDU"": 82, ""Die Linke"": 117, ""Die PARTEI"": 7, ""FDP"": 7, ""FREIE WÄHLER"": 1, ""GRÜNE"": 76, ""Handwerker Partei Deutschland"": 10, ""KPD"": 2, ""PIRATEN"": 4, ""PdF"": 2, ""SPD"": 676, ""Team Freiheit"": 5, ""Tierschutzpartei"": 9, ""Volt"": 1, ""WLD"": 2}"
mv:GEMEINDE:13071142,2026-09-20T18:15:09.524052+00:00,2026-09-20T18:12:36.197084+00:00,440,1,False,"{""AfD"": 249, ""BSW"": 20, ""CDU"": 14, ""Die Linke"": 14, ""FDP"": 2, ""FREIE WÄHLER"": 5, ""GRÜNE"": 7, ""PIRATEN"": 1, ""PdF"": 2, ""SPD"": 120, ""Team Freiheit"": 1, ""Tierschutzpartei"": 3, ""Volt"": 1, ""WLD"": 1}"
mv:GEMEINDE:13071759,2026-09-20T18:15:09.524052+00:00,2026-09-20T18:12:36.197084+00:00,1135,1,False,"{""AfD"": 321, ""BSW"": 65, ""CDU"": 76, ""Die Linke"": 70, ""FDP"": 10, ""FREIE WÄHLER"": 3, ""GRÜNE"": 64, ""Handwerker Partei Deutschland"": 7, ""PIRATEN"": 2, ""PdF"": 1, ""SPD"": 499, ""Team Freiheit"": 2, ""Tierschutzpartei"": 7, ""Volt"": 4, ""WLD"": 3, ""ÖDP"": 1}"
mv:GEMEINDE:13072006,2026-09-20T18:15:09.524052+00:00,2026-09-20T18:12:36.197084+00:00,991,1,False,"{""AfD"": 349, ""BSW"": 64, ""Bündnis C"": 4, ""CDU"": 41, ""Die Linke"": 73, ""FDP"": 11, ""FREIE WÄHLER"": 2, ""GRÜNE"": 78, ""Handwerker Partei Deutschland"": 7, ""PIRATEN"": 4, ""PdF"": 1, ""SPD"": 345, ""Team Freiheit"": 3, ""Tierschutzpartei"": 7, ""Volt"": 1, ""WLD"": 1}"
mv:GEMEINDE:13072020,2026-09-20T18:15:09.524052+00:00,2026-09-20T18:12:36.197084+00:00,724,1,False,"{""AfD"": 317, ""BSW"": 41, ""CDU"": 22, ""Die Linke"": 29, ""FDP"": 5, ""FREIE WÄHLER"": 3, ""GRÜNE"": 19, ""Handwerker Partei Deutschland"": 1, ""KPD"": 1, ""SPD"": 274, ""Team Freiheit"": 4, ""Tierschutzpartei"": 6, ""ÖDP"": 2}"
