Wahl zum Landtag von Mecklenburg-Vorpommern am 20. September 2026
Zwischenergebnis der Wahlbezirke am 20.09.2026 um 19:05:55 Uhr - Stimmenanzahl der Parteien
Die Partei "Handwerker Partei Deutschland" führt keine Kurzbezeichnung.
(c) Der Landeswahlleiter Mecklenburg-Vorpommern

Berechnungsdatum;Ausgabe;Kreis;Kreisname;Wahlkreis;Wahlkreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirk;Wahlbezirksname;Wahlberechtigte;Wähler;Wahlbeteiligung;Erst-/Zweitstimme;Ungültige Stimmen;Gültige Stimmen;SPD;AfD;CDU;Die Linke;GRÜNE;FDP;Tierschutzpartei;FREIE WÄHLER;Die PARTEI;PIRATEN;ÖDP;Bündnis C;BSW;Handwerker Partei Deutschland;KPD;PdF;Team Freiheit;Volt;WLD;LfK;Einzelbewerber
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073005;Altenpleen;1;Altenpleen;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073005;Altenpleen;1;Altenpleen;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073037;Groß Mohrdorf;1;Groß Mohrdorf;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073037;Groß Mohrdorf;1;Groß Mohrdorf;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073037;Groß Mohrdorf;1;Groß Mohrdorf;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073037;Groß Mohrdorf;1;Groß Mohrdorf;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073044;Klausdorf;1;Klausdorf;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073044;Klausdorf;1;Klausdorf;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073044;Klausdorf;1;Klausdorf;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073044;Klausdorf;1;Klausdorf;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073046;Kramerhof;1;1/Kramerhof;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073046;Kramerhof;1;1/Kramerhof;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073046;Kramerhof;1;1/Kramerhof;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073046;Kramerhof;1;1/Kramerhof;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073046;Kramerhof;2;2/Kramerhof;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073046;Kramerhof;2;2/Kramerhof;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073046;Kramerhof;2;2/Kramerhof;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073046;Kramerhof;2;2/Kramerhof;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073066;Preetz;1;Preetz;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073066;Preetz;1;Preetz;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073066;Preetz;1;Preetz;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073066;Preetz;1;Preetz;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073068;Prohn;1;1/Prohn;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073068;Prohn;1;1/Prohn;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073068;Prohn;1;1/Prohn;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073068;Prohn;1;1/Prohn;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073068;Prohn;2;2/Prohn;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073068;Prohn;2;2/Prohn;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073068;Prohn;2;2/Prohn;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073068;Prohn;2;2/Prohn;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073751;Briefwahl Altenpleen;901;901/Briefwahl Amt Altenpleen;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073751;Briefwahl Altenpleen;901;901/Briefwahl Amt Altenpleen;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073751;Briefwahl Altenpleen;901;901/Briefwahl Amt Altenpleen;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5351;Altenpleen;13073751;Briefwahl Altenpleen;901;901/Briefwahl Amt Altenpleen;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;1;1/Barth;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;1;1/Barth;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;1;1/Barth;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;1;1/Barth;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;2;2/Barth;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;2;2/Barth;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;2;2/Barth;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;2;2/Barth;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;3;3/Barth;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;3;3/Barth;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;3;3/Barth;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;3;3/Barth;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;4;4/Barth;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;4;4/Barth;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;4;4/Barth;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;4;4/Barth;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;5;5/Barth;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;5;5/Barth;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;5;5/Barth;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;5;5/Barth;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;6;6/Barth;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;6;6/Barth;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;6;6/Barth;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;6;6/Barth;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;911;911/Briefwahl Barth, Stadt;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;911;911/Briefwahl Barth, Stadt;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;911;911/Briefwahl Barth, Stadt;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;911;911/Briefwahl Barth, Stadt;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;912;912/Briefwahl Barth, Stadt;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;912;912/Briefwahl Barth, Stadt;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;912;912/Briefwahl Barth, Stadt;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;912;912/Briefwahl Barth, Stadt;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073018;Divitz-Spoldershagen;1;Divitz-Spoldershagen;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073018;Divitz-Spoldershagen;1;Divitz-Spoldershagen;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073018;Divitz-Spoldershagen;1;Divitz-Spoldershagen;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073018;Divitz-Spoldershagen;1;Divitz-Spoldershagen;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073025;Fuhlendorf;1;Fuhlendorf;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073025;Fuhlendorf;1;Fuhlendorf;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073025;Fuhlendorf;1;Fuhlendorf;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073025;Fuhlendorf;1;Fuhlendorf;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073042;Karnin;1;Karnin;187;148;79,1;1;1;147;55;72;5;6;2;2;x;1;x;x;x;x;4;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073042;Karnin;1;Karnin;187;148;79,1;1;0,7;99,3;37,4;49,0;3,4;4,1;1,4;1,4;x;0,7;x;x;x;x;2,7;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073042;Karnin;1;Karnin;187;148;79,1;2;2;146;49;69;4;4;10;2;1;1;0;0;0;0;6;0;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073042;Karnin;1;Karnin;187;148;79,1;2;1,4;98,6;33,6;47,3;2,7;2,7;6,8;1,4;0,7;0,7;0,0;0,0;0,0;0,0;4,1;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073043;Kenz-Küstrow;1;1/Kenz-Küstrow;250;188;75,2;1;4;184;43;95;12;11;4;5;x;5;x;x;x;x;9;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073043;Kenz-Küstrow;1;1/Kenz-Küstrow;250;188;75,2;1;2,1;97,9;23,4;51,6;6,5;6,0;2,2;2,7;x;2,7;x;x;x;x;4,9;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073043;Kenz-Küstrow;1;1/Kenz-Küstrow;250;188;75,2;2;4;184;43;91;11;6;5;3;1;3;1;0;0;2;14;2;0;0;1;1;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073043;Kenz-Küstrow;1;1/Kenz-Küstrow;250;188;75,2;2;2,1;97,9;23,4;49,5;6,0;3,3;2,7;1,6;0,5;1,6;0,5;0,0;0,0;1,1;7,6;1,1;0,0;0,0;0,5;0,5;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073043;Kenz-Küstrow;2;2/Kenz-Küstrow;175;119;68,0;1;2;117;36;62;6;3;3;0;x;2;x;x;x;x;5;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073043;Kenz-Küstrow;2;2/Kenz-Küstrow;175;119;68,0;1;1,7;98,3;30,8;53,0;5,1;2,6;2,6;0,0;x;1,7;x;x;x;x;4,3;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073043;Kenz-Küstrow;2;2/Kenz-Küstrow;175;119;68,0;2;2;117;36;61;5;1;4;0;3;1;0;0;0;0;4;2;0;0;0;0;0;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073043;Kenz-Küstrow;2;2/Kenz-Küstrow;175;119;68,0;2;1,7;98,3;30,8;52,1;4,3;0,9;3,4;0,0;2,6;0,9;0,0;0,0;0,0;0,0;3,4;1,7;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073051;Löbnitz;1;Löbnitz;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073051;Löbnitz;1;Löbnitz;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 19:05:55;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073051;Löbnitz;1;Löbnitz;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
