row_key,ags,municipality_name,gebietsart,gebietsnummer,reported_precincts,total_precincts,voters_total,valid_votes_erst,valid_votes_zweit,voters_total_2021,valid_votes_erst_2021,valid_votes_zweit_2021,delta_voters_total_vs_2021,delta_valid_votes_erst_vs_2021,delta_valid_votes_zweit_vs_2021,payload_hash,is_municipality_summary
000102:13102029:-:13102029:GEMEINDE,13102029,Hönningen,GEMEINDE,13102029,1,1,669,662,665,659,,649,10,,16,63833fdeca70d92dbb884f670ecdb7f9af65e8adb25d821c2a945aedef0c5b69,True
000103:13102036:-:13102036:GEMEINDE,13102036,Kalenborn,GEMEINDE,13102036,1,1,443,442,442,404,,392,39,,50,74c3586be03c646e07f5ccbfad71c349af31211f97f7221fd46187204902ba19,True
000104:13102039:-:13102039:GEMEINDE,13102039,Kesseling,GEMEINDE,13102039,2,2,347,343,343,364,,358,-17,,-15,08ef128df6b9715af29914b9f9ad94a83594ba0ab9c4c0b0df60b4d396d5ba77,True
000105:13102040:-:13102040:GEMEINDE,13102040,Kirchsahr,GEMEINDE,13102040,1,1,197,194,194,196,,195,1,,-1,8a9d590660afef224c6bf1a05f95bdd9f280b8bcc0241a6662f8cf426ce47be9,True
000106:13102047:-:13102047:GEMEINDE,13102047,Lind,GEMEINDE,13102047,1,1,312,306,311,311,,310,1,,1,8068b3916a73f946a1104027d3e27c79cbbc64d4d700deb18ec7b258e03adf72,True
000107:13102049:-:13102049:GEMEINDE,13102049,Mayschoß,GEMEINDE,13102049,1,1,451,447,449,548,,540,-97,,-91,caa4c99025682fc60959270246426edcd83e0b21c3be575abd43bfd1122c5f0c,True
000108:13102068:-:13102068:GEMEINDE,13102068,Rech,GEMEINDE,13102068,1,1,303,297,300,310,,307,-7,,-7,714988e54250f5166f67fc834e0d4444afa5a51acf95c88c14d4fe8d711cca08,True
000109:13103006:-:13103006:GEMEINDE,13103006,Bad Breisig,GEMEINDE,13103006,9,9,4026,3994,4003,3691,,3651,335,,352,4bd2625827d45cdf1f959fc2ddf0966cc8544473e07611025f6c590e44b99c4f,True
000110:13103014:-:13103014:GEMEINDE,13103014,Brohl-Lützing,GEMEINDE,13103014,2,2,1179,1165,1172,1176,,1141,3,,31,447ce678970b2cccdb0f4d70a13953fedecb4865bebba7e2b32815f0dce37710,True
000111:13103025:-:13103025:GEMEINDE,13103025,Gönnersdorf,GEMEINDE,13103025,1,1,341,336,339,298,,296,43,,43,63d8fcc31c09bd74af7e8ab661affa1f01963537dfb615a5e3334817e184065c,True
000112:13103081:-:13103081:GEMEINDE,13103081,Waldorf,GEMEINDE,13103081,1,1,550,546,549,500,,491,50,,58,b6f9a89477e6fa85e77a38f1a45c8a003ac2312a380fe2ec17f0aa05fed9a159,True
000113:13104016:-:13104016:GEMEINDE,13104016,Dedenbach,GEMEINDE,13104016,1,1,296,294,295,279,,275,17,,20,9f0c5e5cff478da87b4aa40f30ecb60b03a78e3b47af3c85faec53c4c875024b,True
000114:13104041:-:13104041:GEMEINDE,13104041,Königsfeld,GEMEINDE,13104041,1,1,455,451,453,366,,365,89,,88,8e653c9e03f3f36c3b12b6d83fe1d173824f5128bdb9cf6af5a1bf1d0431b11b,True
000115:13104054:-:13104054:GEMEINDE,13104054,Niederdürenbach,GEMEINDE,13104054,2,2,539,539,536,483,,476,56,,60,7d4af61c5063dbda746b2ddb02f930d8bceae3c62137a6a88361b78fbba34769,True
000116:13104055:-:13104055:GEMEINDE,13104055,Niederzissen,GEMEINDE,13104055,2,2,1571,1548,1558,1529,,1515,42,,43,95613bfac31bcfd9fc8ad1833483b9f4c20a8fb4c1d7d3f3bc03234de4c019a8,True
000117:13104059:-:13104059:GEMEINDE,13104059,Oberdürenbach,GEMEINDE,13104059,2,2,400,393,398,374,,372,26,,26,d624213226a1f6b985bf996797c83788f388c7f8cd712fcc3ff5bc953be8be43,True
000118:13104060:-:13104060:GEMEINDE,13104060,Oberzissen,GEMEINDE,13104060,1,1,598,589,595,553,,551,45,,44,3646a61d87423316e99683cdbfa99a1d9e3e12b2ebf863d2ff14805431f4b62f,True
000119:13104073:-:13104073:GEMEINDE,13104073,Schalkenbach,GEMEINDE,13104073,1,1,439,436,438,456,,453,-17,,-15,66592321d8a78268de72f74dcf9b05d17f9149cc83b9ee276f57f17f854018fc,True
000120:13104201:-:13104201:GEMEINDE,13104201,Brenk,GEMEINDE,13104201,1,1,123,122,123,118,,116,5,,7,47df4b7108e883411f55ab389c7ff378eefc6dc2d0d5e16a3fe69b751358cfdf,True
000121:13104202:-:13104202:GEMEINDE,13104202,Burgbrohl,GEMEINDE,13104202,2,3,849,834,843,1545,,1527,-696,,-684,488a5453acab096e10d870944ae082232d0ad82172e55b5de6d88878a345f855,True
000122:13104204:-:13104204:GEMEINDE,13104204,Galenberg,GEMEINDE,13104204,1,1,135,132,134,123,,122,12,,12,78b7f724f0f586f622cda51fbe957d51020b1830253aa79254cfbe072d8ec050,True
000123:13104205:-:13104205:GEMEINDE,13104205,Glees,GEMEINDE,13104205,1,1,358,358,358,332,,330,26,,28,6dbdaa46223281616ff6b7ec57e09931f0ee4f8e15713168174b48869ecca53c,True
000124:13104206:-:13104206:GEMEINDE,13104206,Hohenleimbach,GEMEINDE,13104206,1,1,211,208,208,192,,191,19,,17,e7189f73b489488324a2970b3dfa517048457ea05a25136422e7ba54190b6984,True
000125:13104208:-:13104208:GEMEINDE,13104208,Spessart,GEMEINDE,13104208,1,1,540,526,529,459,,455,81,,74,4c9a9d5ac05b3cae95a13dc4f7db6cfc3f70c8f80acdb3f22fef898a8ec88002,True
000126:13104209:-:13104209:GEMEINDE,13104209,Wassenach,GEMEINDE,13104209,1,1,757,748,752,665,,663,92,,89,c0d35223de586508e6f9a376990a81ccf7faf793e65ccae9c11b566ed1214a63,True
000127:13104210:-:13104210:GEMEINDE,13104210,Wehr,GEMEINDE,13104210,1,1,700,691,693,676,,669,24,,24,e831e44adf42e1f1cdb262aee715cb984b2e0274cd7b6b0b50fc0c4c2b88520e,True
000128:13104211:-:13104211:GEMEINDE,13104211,Weibern,GEMEINDE,13104211,1,1,873,861,872,825,,812,48,,60,266a6727674f760bd0759ddab29253bf8adc61a633eb2f637ba657d7c2542f52,True
000129:13104502:-:13104502:GEMEINDE,13104502,Kempenich,GEMEINDE,13104502,2,2,1070,1055,1063,992,,979,78,,84,e15ef4e30f166aa640df9276e1ba4674ed9f035b9e9e3337667b5f604d2cb40d,True
000130:13203018:-:13203018:GEMEINDE,13203018,Daaden,GEMEINDE,13203018,4,4,2200,2181,2184,2010,,1981,190,,203,cadaa5bd7c42b9cc2d40c27f097dfbd2864bddf9c7654b9b9c97d1ea5f5cf53a,True
000131:13203019:-:13203019:GEMEINDE,13203019,Derschen,GEMEINDE,13203019,1,1,468,464,462,401,,398,67,,64,69f4e7902517efa05c48d4e5f328a3c75ca10450874ade904bed0f77c3945870,True
000132:13203026:-:13203026:GEMEINDE,13203026,Emmerzhausen,GEMEINDE,13203026,1,1,351,346,348,315,,312,36,,36,2b1bdc51cb2a01bb2562d38159c8076f6806245e8d2df69baf424881e70a0521,True
000133:13203036:-:13203036:GEMEINDE,13203036,Friedewald,GEMEINDE,13203036,1,1,569,556,560,516,,503,53,,57,0210e5a37cdaf8fafcf883841ab463809b5d34d1abefef3bf2c7b9da59eaedd7,True
000134:13203050:-:13203050:GEMEINDE,13203050,"Herdorf, Stadt",GEMEINDE,13203050,7,7,3200,3161,3182,2878,,2851,322,,331,1b10f3aa39c5487a0964b7b4039f719872e4e44c0bf2dda42bfc8723f7e61bc3,True
000135:13203068:-:13203068:GEMEINDE,13203068,Mauden,GEMEINDE,13203068,1,1,75,75,74,67,,67,8,,7,dc2d2add1c0b3c75d3031ded89b06318bbd1d0fb45598eea4b66201be9bbe991,True
000136:13203075:-:13203075:GEMEINDE,13203075,Niederdreisbach,GEMEINDE,13203075,1,1,515,501,506,447,,439,68,,67,5675a8e494bf2dc813cfb3589cf8313827d7c742bb2bd0e94683e7c593a30b06,True
000137:13203079:-:13203079:GEMEINDE,13203079,Nisterberg,GEMEINDE,13203079,1,1,220,214,217,174,,174,46,,43,bd2f3eb55db29ea52e811eb2bf6b6502290d8ca65c2b1362b3e477357de21270,True
000138:13203101:-:13203101:GEMEINDE,13203101,Schutzbach,GEMEINDE,13203101,1,1,191,188,190,186,,184,5,,6,abb84b37fc30e8941112e412ff038116716725e8e79e96065202485981f3c274,True
000139:13203113:-:13203113:GEMEINDE,13203113,Weitefeld,GEMEINDE,13203113,2,2,1166,1152,1159,1092,,1086,74,,73,39b369e100270d91d1607b845324d4abcdd1e2eee335a8ea880943ebe6668a7a,True
000140:13206007:-:13206007:GEMEINDE,13206007,Birkenbeul,GEMEINDE,13206007,1,1,258,258,257,207,,205,51,,52,643c87dcde0275aadaabb74d0caaa2a4b62a1e89b9eae631b3a07a076c51e5d6,True
000141:13206010:-:13206010:GEMEINDE,13206010,Bitzen,GEMEINDE,13206010,1,1,437,432,431,371,,369,66,,62,3ba0fb3a0f5de9c0efd13e0cf2ee40707112eef011cdf3f6554f5aaaf7cd03e2,True
000142:13206013:-:13206013:GEMEINDE,13206013,Breitscheidt,GEMEINDE,13206013,1,1,472,467,467,396,,390,76,,77,ace2a1eb1485ec9423868dd3e6e859761c8294f2cd07f8290120b0299f00393d,True
000143:13206014:-:13206014:GEMEINDE,13206014,Bruchertseifen,GEMEINDE,13206014,1,1,358,355,355,314,,311,44,,44,6b0472a35944c08a6fd9461b1519251c5226a0743711559d5dda9c62cf2b6ae6,True
000144:13206028:-:13206028:GEMEINDE,13206028,Etzbach,GEMEINDE,13206028,1,1,573,570,570,490,,484,83,,86,a14ed37692438c815ac655171c2c55119fb0d9a095078b987058397c6b19684b,True
000145:13206034:-:13206034:GEMEINDE,13206034,Forst,GEMEINDE,13206034,1,1,306,300,303,300,,295,6,,8,1bb1c03c8419fb4a06e9c1989dff4723cbed4a575ad9938914fadeea4e967c0a,True
000146:13206038:-:13206038:GEMEINDE,13206038,Fürthen,GEMEINDE,13206038,1,1,595,588,589,610,,601,-15,,-12,4aa463c814dc56f29d13bb91a2ab06c3953802f8ba3f6c1fdb702887f0e6b938,True
000147:13206044:-:13206044:GEMEINDE,13206044,Hamm (Sieg),GEMEINDE,13206044,2,2,1309,1299,1300,1194,,1187,115,,113,5b41bc2c8a992114d1e1f21c5966a9fc0f4755f1f90014906e3abb14f6ea876a,True
000148:13206077:-:13206077:GEMEINDE,13206077,Niederirsen,GEMEINDE,13206077,1,1,52,51,50,41,,40,11,,10,0415e62d0aa1f4768854f75ee6ae4eebdbf1c83a3294dc3dd1f8f86a27d36bf5,True
000149:13206091:-:13206091:GEMEINDE,13206091,Pracht,GEMEINDE,13206091,1,1,713,708,708,589,,578,124,,130,6242da3397902c459fc31e131184a61f9b1f1608945bb1aa37fc259f2e976a5c,True
000150:13206096:-:13206096:GEMEINDE,13206096,Roth,GEMEINDE,13206096,1,1,654,648,652,586,,577,68,,75,fcc707cf29d75b1d8b3f9fc30d37a6edf2d42fdebaff983cb79a90a12827b32e,True
000151:13206102:-:13206102:GEMEINDE,13206102,Seelbach bei Hamm (Sieg),GEMEINDE,13206102,1,1,72,71,72,71,,70,1,,2,5714f2c6d3dbc26926abb059d53d2bae2e93ee13596fdda370e6f28afcca7def,True
000152:13207012:-:13207012:GEMEINDE,13207012,Brachbach,GEMEINDE,13207012,3,3,1231,1219,1219,1117,,1105,114,,114,8aed9ce9b314d3052010ccef131c51525067afc8034dbf041bec5f9bec2e179b,True
000153:13207037:-:13207037:GEMEINDE,13207037,Friesenhagen,GEMEINDE,13207037,2,2,859,855,856,816,,807,43,,49,5cabd4d202046ac552622440607d30f2972beab2816a08cec4b11d7d08801efe,True
000154:13207045:-:13207045:GEMEINDE,13207045,Harbach,GEMEINDE,13207045,1,1,319,315,317,316,,313,3,,4,3e22519c6bd07e32c06e78daf6000a0c40c8e42162db19184f3a672d08a8be0b,True
000155:13207063:-:13207063:GEMEINDE,13207063,Kirchen (Sieg),GEMEINDE,13207063,8,8,4207,4172,4183,4023,,3959,184,,224,58484ddef15cd32debbe8c4e1a37af4cec561add00e96a56e3d8081e1430ffaa,True
000156:13207072:-:13207072:GEMEINDE,13207072,Mudersbach,GEMEINDE,13207072,5,5,2588,2568,2566,2288,,2269,300,,297,bb9b0152bc9e53f3b180d4d9b9de090ab6970453c2617e4c003731ea52fe2339,True
000157:13207076:-:13207076:GEMEINDE,13207076,Niederfischbach,GEMEINDE,13207076,4,4,2282,2245,2251,2129,,2106,153,,145,a379f3fe30bc212d38a86f7849df4725caedd325b911c0995ae4f930c625d41a,True
000158:13208008:-:13208008:GEMEINDE,13208008,Birken-Honigsessen,GEMEINDE,13208008,4,4,1482,1473,1470,1295,,1286,187,,184,8a7893c118379e491ec8c31589f98c514506d58c5587bb218a49c47b0168a227,True
000159:13208011:-:13208011:GEMEINDE,13208011,Mittelhof,GEMEINDE,13208011,1,1,544,541,541,484,,479,60,,62,ea7cc11c645b7d2aaf5d1e7d5318bee888ff1c491737bf185936ab517f0042a9,True
000160:13208054:-:13208054:GEMEINDE,13208054,Hövels,GEMEINDE,13208054,1,1,253,253,251,255,,253,-2,,-2,9d6e55c046c5cbce3b343830f8277c9233e7d54551563c185a53c7c329a17f85,True
000161:13208080:-:13208080:GEMEINDE,13208080,Katzwinkel (Sieg),GEMEINDE,13208080,2,2,1030,1026,1026,902,,889,128,,137,e68ea6d1f404ef4a0bfd6d1f55bdbd611f46229b1d81321f35d15f9085b2ea8d,True
000162:13208105:-:13208105:GEMEINDE,13208105,Selbach (Sieg),GEMEINDE,13208105,1,1,451,446,443,399,,396,52,,47,68acd209ed471c7a2aaeb00c0c58b5b70d3cf99d2cc63f6962eb2d7eb89f614b,True
000163:13208117:-:13208117:GEMEINDE,13208117,Wissen,GEMEINDE,13208117,10,10,3754,3727,3736,3472,,3450,282,,286,a5ff50123df0f3b74cf4affb84410948db4c8c6d6d161d51e1804dfb9a93ce3e,True
000164:13209002:-:13209002:GEMEINDE,13209002,Alsdorf,GEMEINDE,13209002,1,1,759,751,753,714,,713,45,,40,0cd5ccd2c109f6cf2894740e6d39d57d276ace8ac5579850c3a18a76915aa702,True
000165:13209006:-:13209006:GEMEINDE,13209006,Betzdorf,GEMEINDE,13209006,10,10,4024,3978,3982,3775,,3681,249,,301,8e100c5ff7173eb381deb2e1c47729c230c2fed51af346ad977c32c4ee6620b2,True
000166:13209020:-:13209020:GEMEINDE,13209020,Dickendorf,GEMEINDE,13209020,1,1,197,196,195,142,,142,55,,53,0992bfafcc3075513ac7ee51b17cf6ed7c63b8d8ad484ab5fea1f242e1dd6397,True
000167:13209024:-:13209024:GEMEINDE,13209024,Elben,GEMEINDE,13209024,1,1,199,198,198,182,,180,17,,18,292b567aa07a22bc0d03d77f4114be7fa11b65cbf2d5dac13de42e5c14fdd39a,True
000168:13209025:-:13209025:GEMEINDE,13209025,Elkenroth,GEMEINDE,13209025,1,1,1018,1006,1011,923,,905,95,,106,16cc73c927ac395f19ac8e50af151f0228216e300c54c41eb0e2feffad2fe337,True
000169:13209030:-:13209030:GEMEINDE,13209030,Fensdorf,GEMEINDE,13209030,1,1,260,255,257,237,,232,23,,25,4079c0c9a55d4aaa0fcb4009f608cc42d4d207a8a43ef89d77c10647a2c0f9a6,True
000170:13209039:-:13209039:GEMEINDE,13209039,Gebhardshain,GEMEINDE,13209039,1,1,1040,1030,1039,993,,987,47,,52,8547866ff86e0311aca22a31edd1f4542e110a42b8a4a2703586b5e76bad00c1,True
000171:13209042:-:13209042:GEMEINDE,13209042,Grünebach,GEMEINDE,13209042,1,1,286,283,286,270,,268,16,,18,e5221fbf8f49d731fd40e44cfa32db055e9347bb2ab9e6d7c8fede8a7a66176d,True
000172:13209059:-:13209059:GEMEINDE,13209059,Kausen,GEMEINDE,13209059,1,1,430,429,429,420,,414,10,,15,5e9a3eaf81cb10142eeeabdb6ed1d9652bda5a4ef241f55b9ccb5d34cabd9e17,True
000173:13209066:-:13209066:GEMEINDE,13209066,Malberg,GEMEINDE,13209066,1,1,659,646,653,598,,595,61,,58,6fadb2e12759e9c75a8e03dd954c8511facb15889426d12cf90f7f3f8fa1903f,True
000174:13209071:-:13209071:GEMEINDE,13209071,Molzhain,GEMEINDE,13209071,1,1,316,311,312,318,,309,-2,,3,072f77385e6e0eb76621042eba9e464736484de12f2e4c24373ed57323efc6db,True
000175:13209073:-:13209073:GEMEINDE,13209073,Nauroth,GEMEINDE,13209073,1,1,608,600,599,513,,506,95,,93,3d6a777ef9d5877d1887d9d1f80d6bf4a20d91cfc934cffe7c6fa114b732f9f6,True
000176:13209095:-:13209095:GEMEINDE,13209095,Rosenheim (Landkreis Altenkirchen),GEMEINDE,13209095,1,1,442,438,438,393,,392,49,,46,02ad4d5acee0ae1439b396ff44dce607326ea6ea528fe2b1270cd87fee28b2c6,True
000177:13209098:-:13209098:GEMEINDE,13209098,Scheuerfeld,GEMEINDE,13209098,1,1,1076,1058,1060,958,,956,118,,104,dcdc769a13357f0727ce1ac06e2b2a0388513860e6616778829f1c5694c6daaa,True
000178:13209107:-:13209107:GEMEINDE,13209107,Steinebach (Sieg),GEMEINDE,13209107,1,1,653,646,650,615,,613,38,,37,f5ca7765b36956a1ddb23e60fa36032e1d718007b8e8f0a070b05c14f72b940c,True
000179:13209108:-:13209108:GEMEINDE,13209108,Steineroth,GEMEINDE,13209108,1,1,292,291,291,271,,262,21,,29,03a9bbc33bdf98efa4e6d2ea823ba5a2c350b4b6354b083fc4aeff26ae0b8299,True
000180:13209111:-:13209111:GEMEINDE,13209111,Wallmenroth,GEMEINDE,13209111,1,1,680,668,674,630,,617,50,,57,d853b16794715e5004fe970dfac809e6ffc02d38cb4bb623767bbb5df950fb2a,True
000181:13210001:-:13210001:GEMEINDE,13210001,Almersbach,GEMEINDE,13210001,1,1,193,191,191,179,,176,14,,15,2d4f23b46518d170409dcc65d4e9df44d767ac6006e70c5eecfa8976d369a59f,True
000182:13210004:-:13210004:GEMEINDE,13210004,Bachenberg,GEMEINDE,13210004,1,1,54,54,54,59,,58,-5,,-4,35455d9e27c800a66b4e4310d4e7a5b86f25fda6ecbe29169b85663cf2b09d81,True
000183:13210005:-:13210005:GEMEINDE,13210005,Berzhausen,GEMEINDE,13210005,1,1,115,115,114,89,,89,26,,25,4c5f60b6241f3c716c5ba7e87f70f415b5bdfc59272abcaf231bf5f13219dedd,True
000184:13210009:-:13210009:GEMEINDE,13210009,Birnbach,GEMEINDE,13210009,1,1,330,329,329,309,,298,21,,31,bdeaab7682592061e2891030255c713427e7bbe2b20ce4bd0f90ee208b265b1b,True
000185:13210015:-:13210015:GEMEINDE,13210015,Bürdenbach,GEMEINDE,13210015,1,1,282,279,281,258,,252,24,,29,8311139c1b0dedd1cb92d4dc8814da498c8a6972d29b1ed3459d1fb93102aa90,True
000186:13210016:-:13210016:GEMEINDE,13210016,Burglahr,GEMEINDE,13210016,1,1,259,255,255,252,,250,7,,5,af0772c6ad74e161e8f26e2b1a7b50805f9b9dbc8219a9162ce1b225b402edc4,True
000187:13210017:-:13210017:GEMEINDE,13210017,Busenhausen,GEMEINDE,13210017,1,1,186,184,185,154,,151,32,,34,48797972564baecedb998f793400f0e3ca96614b3627178e4835ddb0f2e7d44b,True
000188:13210022:-:13210022:GEMEINDE,13210022,Eichelhardt,GEMEINDE,13210022,1,1,286,280,281,258,,257,28,,24,949eb9b87ba563c3fc036894758b40795b098fb0f2733ef1025d8a4ec28f3783,True
000189:13210023:-:13210023:GEMEINDE,13210023,Eichen,GEMEINDE,13210023,1,1,282,282,282,237,,237,45,,45,9c8abd5a14dd4f53efd9714c7f164e8e3f29a76a431ce6ad7620eef037705490,True
000190:13210027:-:13210027:GEMEINDE,13210027,Ersfeld,GEMEINDE,13210027,1,1,47,47,47,39,,39,8,,8,8b78cc97561bbb1abbecc8b84113223367c9b0413da5f8aeeaab20e31cc7b16d,True
000191:13210029:-:13210029:GEMEINDE,13210029,Eulenberg,GEMEINDE,13210029,0,0,,,,,,,,,,051c0f8059c65672198a46309bceb1c98988f79ab350b85713bd27d62ac9fa00,True
000192:13210031:-:13210031:GEMEINDE,13210031,Fiersbach,GEMEINDE,13210031,1,1,153,150,150,153,,153,0,,-3,12f08aef0aa8a6acf1bcbbdf0ec22145745cd0cd34f69633baf3451f481a9ad4,True
000193:13210032:-:13210032:GEMEINDE,13210032,Flammersfeld,GEMEINDE,13210032,1,1,626,616,617,578,,564,48,,53,0ac0f0625f80f7020cf0e9f78a2dc614483478bd8e599c9f308756247ceed3ce,True
000194:13210033:-:13210033:GEMEINDE,13210033,Fluterschen,GEMEINDE,13210033,1,1,336,333,333,319,,317,17,,16,c3c2403eda5bf69cca289a875c6cf889e04268758d10a1c70e1b1a31da8eb62e,True
000195:13210035:-:13210035:GEMEINDE,13210035,Forstmehren,GEMEINDE,13210035,1,1,93,93,93,82,,79,11,,14,068e67ae3a3adab98d191d0ef336a9b29b15d6bd110706b433123ceac2f2c6dd,True
000196:13210040:-:13210040:GEMEINDE,13210040,Gieleroth,GEMEINDE,13210040,1,1,391,382,383,352,,350,39,,33,f1bfa8b237037b1bdae5713c3b261b9e6cc12c16879573dcc27c852d1a2957ef,True
000197:13210041:-:13210041:GEMEINDE,13210041,Giershausen,GEMEINDE,13210041,1,1,69,69,68,57,,51,12,,17,01ce4bf3b83efa75024e790de3fa85843f6e5613e6b14f4fc668a5fa56ca2056,True
000198:13210043:-:13210043:GEMEINDE,13210043,Güllesheim,GEMEINDE,13210043,1,1,414,413,413,413,,409,1,,4,fffc33ee8dc164c7d4043eff91584ebd3d6b4f0c35957d7c343cf3cd03291d07,True
000199:13210046:-:13210046:GEMEINDE,13210046,Hasselbach,GEMEINDE,13210046,1,1,144,143,144,133,,132,11,,12,4cfd0de28ca7d8b982216d9634c2c3df957065c0d7038064d17e34f29362e2a2,True
000200:13210047:-:13210047:GEMEINDE,13210047,Helmenzen,GEMEINDE,13210047,1,1,423,420,421,410,,406,13,,15,a63f67c6c9429c7e47a04d7a0d134f6b6a2dfd6696d58d7b550bfe03fc4f61ad,True
000201:13210048:-:13210048:GEMEINDE,13210048,Helmeroth,GEMEINDE,13210048,1,1,133,131,132,116,,115,17,,17,703a1644d8bdd17021c284767af4e176f1ac1dfefd17ff80b9d290ad84cfd90a,True
000202:13210049:-:13210049:GEMEINDE,13210049,Hemmelzen,GEMEINDE,13210049,1,1,157,155,155,135,,132,22,,23,199a045aab743690f0885bca6f365ad02ab4a31f20e3aa5ceb93f1e5dfd57456,True
000203:13210051:-:13210051:GEMEINDE,13210051,Heupelzen,GEMEINDE,13210051,1,1,146,143,144,136,,136,10,,8,f86e9eed8ae2a316b8868b63644f8f9da03d9a533f23188c213e7f40b2f44739,True
000204:13210052:-:13210052:GEMEINDE,13210052,Hilgenroth,GEMEINDE,13210052,1,1,192,189,191,173,,168,19,,23,09210586219aa2174d2df589a811fa66c5fa0f1fd2a28c17cdce3d352c358386,True
000205:13210053:-:13210053:GEMEINDE,13210053,Hirz-Maulsbach,GEMEINDE,13210053,1,1,167,166,166,149,,148,18,,18,2cf62b236e23467763cddc68cb967862f064a06ad4d428df35a7f850f1bb76ac,True
000206:13210055:-:13210055:GEMEINDE,13210055,Horhausen (Westerwald),GEMEINDE,13210055,1,1,1076,1073,1075,925,,915,151,,160,ae83cb300077c6c8a78763fca6cb52aecc9f8666903b8378c4398e6cb44882b5,True
000207:13210056:-:13210056:GEMEINDE,13210056,Idelberg,GEMEINDE,13210056,1,1,40,40,40,29,,29,11,,11,bd3660bc7bf41740052aec8a50a0ee667bd89500ca038cf7c5afd225453a5a3d,True
000208:13210057:-:13210057:GEMEINDE,13210057,Ingelbach,GEMEINDE,13210057,1,1,292,291,291,271,,270,21,,21,d30a0637875c903530518707184dbf1c7866b9c4335327ecb69841f0abc7fbcb,True
000209:13210058:-:13210058:GEMEINDE,13210058,Isert,GEMEINDE,13210058,1,1,75,75,75,75,,74,0,,1,0b1bd42c10e4c1b21fc14fd7b42bbae352cf02b24a734a33097e3e5ca38a8068,True
000210:13210060:-:13210060:GEMEINDE,13210060,Kescheid,GEMEINDE,13210060,1,1,92,89,88,101,,95,-9,,-7,e4868dc1fb37bc760ab6f7c611939ff87ed9c88f58e5a5691108cd2217e179a6,True
000211:13210061:-:13210061:GEMEINDE,13210061,Kettenhausen,GEMEINDE,13210061,1,1,159,157,158,132,,132,27,,26,911e2aa298dc7bd9813fd8212d404de8222c60b41a8cf891ef0490c369b67090,True
000212:13210062:-:13210062:GEMEINDE,13210062,Kircheib,GEMEINDE,13210062,1,1,282,281,282,235,,232,47,,50,f1d3bd4fcaa0904f2cdcc65780a5af57c548469abce23f051f1df976d29a0dcb,True
000213:13210064:-:13210064:GEMEINDE,13210064,Kraam,GEMEINDE,13210064,1,1,94,94,92,95,,95,-1,,-3,9240f19f716f7b5d0333f52b71e6a2a3cf145506bb38943830bb5297970eee3e,True
000214:13210065:-:13210065:GEMEINDE,13210065,Krunkel,GEMEINDE,13210065,1,1,336,335,335,347,,343,-11,,-8,eb4cdb3243a6517fe40458fa3e0d2b22c12c2152bca056f97bfe308e8c454ae9,True
000215:13210067:-:13210067:GEMEINDE,13210067,Mammelzen,GEMEINDE,13210067,1,1,448,441,445,409,,408,39,,37,5102a23a93546ce9e3a75170bb42e2d84c97fff97e6c36c99cfe6d310c55b571,True
000216:13210069:-:13210069:GEMEINDE,13210069,Mehren,GEMEINDE,13210069,1,1,247,243,247,186,,185,61,,62,a1c98726121976109f0b5eded1a3bdc8b50a221d52d90910cc814f39cb8880a6,True
000217:13210070:-:13210070:GEMEINDE,13210070,Michelbach (Westerwald),GEMEINDE,13210070,1,1,267,266,265,263,,262,4,,3,15bdcf1cbff9d321188ad648ef6ff61282f1c7aaa0fd548e23eb7f57605bff28,True
000218:13210078:-:13210078:GEMEINDE,13210078,Niedersteinebach,GEMEINDE,13210078,1,1,100,98,99,94,,93,6,,6,287ec54453ea6124dc28eba35464cbd31f99d2ee77101c9b9f87e19344a3c6c3,True
000219:13210081:-:13210081:GEMEINDE,13210081,Obererbach (Westerwald),GEMEINDE,13210081,1,1,298,297,298,250,,247,48,,51,1162ac083697a74df782aa39686af5d4486032db4be877612a3bbdac9a2be1d3,True
000220:13210082:-:13210082:GEMEINDE,13210082,Oberirsen,GEMEINDE,13210082,1,1,323,321,321,321,,318,2,,3,e33db3c2e05a805df4ca0740fbdf18b50f72dbb3060747b69e0368a4d91c6e7d,True
000221:13210083:-:13210083:GEMEINDE,13210083,Oberlahr,GEMEINDE,13210083,1,1,441,436,439,396,,395,45,,44,2fe4b77ee7ea4b2441d68f21deecaf571fbe3057177bf5303a68c348e15a074c,True
000222:13210085:-:13210085:GEMEINDE,13210085,Obersteinebach,GEMEINDE,13210085,1,1,138,136,136,144,,143,-6,,-7,15a8c98a9953f4e8bdd4eb8bc9c8dd83dfe632c6502f227fe2db4363daa509dd,True
000223:13210086:-:13210086:GEMEINDE,13210086,Oberwambach,GEMEINDE,13210086,1,1,210,206,207,185,,182,25,,25,9f4db75316d40aec02fc67444b2d64cfb4ba47045dfaa39162447fe8fa514f2b,True
000224:13210087:-:13210087:GEMEINDE,13210087,Ölsen,GEMEINDE,13210087,1,1,53,52,53,39,,38,14,,15,c3ed23a744314bd81feb69ee4157c877df4a91bce1d4f6fc58471cbbbb02d91d,True
000225:13210088:-:13210088:GEMEINDE,13210088,Orfgen,GEMEINDE,13210088,1,1,134,131,133,135,,134,-1,,-1,918f52fc3a9244b943cd8d1a207810d393d1219b53a1d00734231cb6b2ee7a7b,True
